"","avg_wait","p95_wait","total_travel_time","reliability","idle_vehicle_share","environmental_efficiency"
"1",0.0775249690565711,0.0718115345510822,0.11647289703925,0.162790697674419,0.0530699551474486,0.0951258698411941
"2",0.033370195897256,0.0621018894058665,0.0656964204273396,0.162790697674419,0.53579441330866,0.0459925456717602
"3",0.0451869550666028,0.0621018894058665,0.0705119699961576,0.162790697674419,0.235936954557957,0.063495373683922
"4",0.158542960378984,0.0891646080139483,0.203611309291293,0.162790697674419,0.0228667908173726,0.200749313746698
"5",0.219884619902553,0.149484051561857,0.213617253103355,0.162790697674419,0.0152144210304023,0.207102530816508
"6",0.387965330641461,0.493524492510297,0.213617253103355,0.0232558139534884,0.0840475099907113,0.292408496398723
"7",0.0775249690565711,0.0718115345510823,0.11647289703925,0.162790697674419,0.0530699551474486,0.0951258698411941
