person;distance;unsharedDistance;distanceDetour;time;unsharedTime;timeDetour
additional_1139;5968.230354967079;2663.4879838317365;2.240757379494946;1333.0;186.0;7.166666666666667
12052000_12052000_24236;5521.021756332725;3424.6265268845887;1.6121529495233002;1694.0;333.0;5.087087087087087
additional_283;5171.367901617662;3677.0742788528455;1.4063811360457474;1306.0;242.0;5.396694214876033
additional_1600;3951.4576661692695;3432.3935661773867;1.1512251115684142;1427.0;257.0;5.552529182879377
additional_1920;3106.0757795408786;3106.0757795408786;1.0;1415.0;221.0;6.402714932126697
additional_1453;8490.618416008989;3840.148834933134;2.211012848973816;1303.0;262.0;4.973282442748092
additional_223;6023.339477499916;3982.4659297134153;1.5124647853380042;1168.0;282.0;4.141843971631205
12052000_12052000_8005;19049.756491356904;6772.316276986074;2.8128864205725987;1699.0;502.0;3.3844621513944224
12052000_12052000_23388;12971.970581478869;8517.61994727593;1.522957194823832;1245.0;709.0;1.7559943582510578
additional_626;2683.335587364018;2683.335587364018;1.0;794.0;199.0;3.9899497487437188
additional_1407;9038.68598311619;2999.8196662349683;3.0130764475120992;1315.0;295.0;4.4576271186440675
additional_213;12640.333570958137;4923.840336094434;2.567169670043442;1288.0;353.0;3.6487252124645893
additional_2266;4801.924517277394;3813.685246173513;1.2591297412641587;1083.0;324.0;3.3425925925925926
additional_540;5762.0820388385155;4939.408225859883;1.1665531123083912;1218.0;305.0;3.9934426229508198
12052000_12052000_27289;3430.246327730176;3430.246327730176;1.0;396.0;302.0;1.3112582781456954
additional_1058;2093.787259026717;2093.787259026717;1.0;832.0;124.0;6.709677419354839
12052000_12052000_20512;16376.295258528438;7018.9242667414255;2.3331631224639535;1943.0;521.0;3.72936660268714
12052000_12052000_3418;7108.528643987997;6119.208952855538;1.1616744417055398;829.0;524.0;1.58206106870229
12052000_12052000_2852;10645.569566512224;6655.030850171409;1.5996273805760095;1559.0;479.0;3.2546972860125263
12071000_12052000_51637;32696.857459294843;19952.46059354058;1.63873810480699;3125.0;1305.0;2.3946360153256707
12052000_12052000_25187;17916.48101929176;9109.261147123325;1.9668423958785866;1650.0;683.0;2.4158125915080526
additional_2052;6765.149521070439;5317.140067181675;1.272328626967368;1663.0;379.0;4.387862796833773
additional_271;7169.791125408476;4928.699591821725;1.4547024000621647;1706.0;347.0;4.916426512968299
12052000_12052000_4540;4856.971413992645;3791.627495701911;1.280972727278294;674.0;316.0;2.132911392405063
12052000_12052000_13604;24559.004859862285;9239.082304097543;2.658164961791751;2196.0;677.0;3.243722304283604
12052000_12052000_26012;18057.959924655195;11646.862452008485;1.5504570436084377;2188.0;871.0;2.5120551090700345
additional_1016;4398.132225457717;3387.1415748907116;1.29847900603317;946.0;271.0;3.4907749077490773
12052000_12052000_2509;9737.540935747056;5719.740776032063;1.7024444493273432;1001.0;338.0;2.9615384615384617
12052000_12052000_18423;10097.104029821952;7528.985784584438;1.3410975022021856;1840.0;462.0;3.982683982683983
additional_1551;9290.409664205064;7756.732669596718;1.1977220383808953;1299.0;498.0;2.608433734939759
12052000_12052000_6090;1949.192111798963;1949.192111798963;1.0;311.0;167.0;1.8622754491017963
additional_1685;7431.416145861307;5026.472293516802;1.4784556070161627;893.0;351.0;2.544159544159544
additional_1831;4858.760393162389;2296.6967042835013;2.1155428943231636;727.0;199.0;3.6532663316582914
12052000_12052000_28554;3499.5811996388284;3499.5811996388284;1.0;968.0;285.0;3.3964912280701753
additional_245;8973.362508906162;2406.7608040606847;3.7283981415046785;1506.0;178.0;8.460674157303371
additional_1301;10463.909501207903;5380.228260364829;1.9448820746683997;990.0;365.0;2.712328767123288
12052000_12052000_24592;11331.261409318578;6979.468084619088;1.6235136076185661;1401.0;588.0;2.38265306122449
12052000_12052000_28396;15774.690140920944;11299.898655180632;1.3960027981037482;1570.0;643.0;2.441679626749611
additional_1197;5933.109222110268;4768.520348584633;1.2442243690689716;1475.0;395.0;3.7341772151898733
additional_657;756.5627086267573;756.5627086267573;1.0;1074.0;82.0;13.097560975609756
12052000_12052000_27140;8513.50044388702;6858.65175237178;1.2412790080707887;1247.0;473.0;2.6363636363636362
additional_904;10311.748892033485;7163.7349702071215;1.439437518964405;1869.0;542.0;3.4483394833948338
additional_563;7495.394719704408;3925.509785109916;1.9094067089415074;870.0;260.0;3.3461538461538463
12052000_12052000_19808;8265.554407143563;8265.554407143563;1.0;645.0;539.0;1.1966604823747682
12052000_12052000_24740;8858.763503521299;1983.17065862858;4.4669698318587425;1262.0;200.0;6.31
12052000_12052000_28977;5783.438776103481;4336.0258361703145;1.3338109583801645;1684.0;400.0;4.21
additional_1787;4778.214124049848;3749.653537081956;1.274308166553525;1577.0;277.0;5.693140794223827
12052000_12052000_22847;4470.958368540874;3323.8413759573887;1.3451178509543265;1033.0;220.0;4.695454545454545
12052000_12052000_4648;8015.8817631245265;4780.4682904247065;1.6767984381740098;1376.0;324.0;4.246913580246914
additional_1050;4788.121270092553;3408.6547346793873;1.4046952955893657;1343.0;235.0;5.714893617021277
12052000_12052000_14255;8432.480516445721;5480.222049572022;1.5387114682888179;1696.0;388.0;4.371134020618556
additional_937;10753.720142296357;4636.1068479895885;2.31955830503769;1039.0;279.0;3.7240143369175627
additional_2076;5583.752566310508;3929.2775631791096;1.421063408356622;1410.0;221.0;6.380090497737557
12052000_12052000_26051;17066.651081477146;9286.85180382027;1.8377219150257738;2040.0;601.0;3.394342762063228
additional_1757;4662.196740065697;4662.196740065697;1.0;352.0;291.0;1.2096219931271477
additional_1917;12913.361348594211;4453.856041709985;2.8993665775592374;1726.0;357.0;4.834733893557423
additional_1216;10893.475614627914;4721.543429737128;2.3071853042839447;1761.0;375.0;4.696
12052000_12052000_18220;7955.286607045078;7955.286607045078;1.0;653.0;388.0;1.6829896907216495
12052000_12052000_5557;6566.56164296781;6212.72249392482;1.056953960101871;2014.0;504.0;3.996031746031746
12052000_12052000_20295;9736.970934661906;7399.3329615607145;1.3159255010208544;1254.0;487.0;2.5749486652977414
12071000_12052000_43270;19264.828742648268;13394.635973400907;1.438249518755448;2238.0;744.0;3.0080645161290325
12052000_12052000_22126;5763.341939697763;4734.919595106439;1.2171995371693751;1586.0;295.0;5.376271186440678
12052000_12052000_7757;14341.253121878011;8946.32790570269;1.6030323584200858;1361.0;587.0;2.3185689948892674
12052000_12071000_37421;18392.65209074634;12083.906089525475;1.522078370560111;2432.0;823.0;2.9550425273390037
12052000_12052000_23297;5357.565677213211;4348.514457995194;1.2320450418102604;1648.0;342.0;4.818713450292398
12052000_12052000_4485;3640.4827757970056;2858.162272950624;1.2737145158797276;557.0;269.0;2.070631970260223
12052000_12052000_20037;4482.080997530986;2016.8888240517529;2.2222746956011576;816.0;141.0;5.787234042553192
12052000_12052000_22702;1591.7481762009197;1267.407049471819;1.2559092020706901;348.0;123.0;2.8292682926829267
12052000_12052000_21409;4883.742365761036;4149.683913601815;1.176895028017225;1577.0;359.0;4.392757660167131
additional_279;9664.35259511573;5712.536624265533;1.6917795422201405;1280.0;417.0;3.0695443645083933
12052000_12052000_26582;14831.685745627434;7246.8392444187075;2.0466420249421624;1508.0;435.0;3.466666666666667
additional_729;3640.621341020829;3113.630114857855;1.1692529962529066;522.0;283.0;1.8445229681978799
additional_554;12461.5121811444;6060.565846944592;2.056163153053905;1851.0;444.0;4.168918918918919
12052000_12052000_19722;14680.329173446496;9617.715331968544;1.5263842468543662;1557.0;589.0;2.6434634974533107
additional_874;7258.299225712582;2157.677389171173;3.3639409033714283;1468.0;195.0;7.528205128205128
12052000_12052000_30218;10331.710899723845;3074.036672142034;3.3609588959537544;1538.0;286.0;5.3776223776223775
12052000_12052000_5881;8318.301447307553;7534.3473635991895;1.1040506955514013;1887.0;480.0;3.93125
12052000_12052000_19366;8058.518258207737;6449.055196868032;1.2495657134585136;1273.0;350.0;3.637142857142857
12052000_12052000_25566;3851.4164662270878;3851.4164662270878;1.0;899.0;345.0;2.6057971014492756
12052000_12052000_29416;5455.231109840198;5228.025420866877;1.0434591783097427;1668.0;394.0;4.233502538071066
12052000_12052000_29080;12198.728105362108;5317.195934825495;2.2942032332239903;1748.0;402.0;4.348258706467662
additional_2312;13781.132678978061;3527.092186257534;3.907222139719775;1452.0;306.0;4.745098039215686
additional_1228;7208.997576754075;5043.087407522167;1.4294809893640312;1250.0;317.0;3.943217665615142
12052000_12052000_10646;5238.8723095132445;3784.9346275393696;1.3841381225966105;1554.0;259.0;6.0
additional_707;9063.49248756246;4762.685252597042;1.9030215113669824;1701.0;342.0;4.973684210526316
additional_2058;2611.6120476318883;2611.6120476318883;1.0;1410.0;217.0;6.497695852534562
additional_635;6275.1398062602775;5261.149606915473;1.192731679405576;1403.0;350.0;4.008571428571429
12052000_12052000_9129;13345.688943597333;9286.358924745706;1.4371282708053186;1110.0;502.0;2.2111553784860556
12052000_12052000_19276;8447.477326410099;2299.7072886529663;3.673283712275459;1277.0;216.0;5.912037037037037
additional_198;5057.689167570336;3384.5813762802063;1.4943322689817977;937.0;219.0;4.2785388127853885
12052000_12052000_26427;14798.05201626682;10518.248586127778;1.4068931624019188;2402.0;814.0;2.9508599508599507
additional_187;3160.2335166517455;2346.838522266093;1.3465918028310884;593.0;193.0;3.0725388601036268
additional_1529;14616.427171548827;6680.261243948229;2.188002330715751;1821.0;421.0;4.32541567695962
12052000_12052000_15900;11055.01919641317;8429.52426200328;1.3114641885835132;1917.0;541.0;3.5434380776340113
12052000_12052000_21111;18988.865945283425;8089.884650841101;2.347235685654574;2062.0;656.0;3.143292682926829
additional_1763;10854.295313456689;2882.028807621552;3.7661994511478873;1550.0;256.0;6.0546875
additional_2191;2825.3394160128096;2008.0853830763351;1.4069817149330883;734.0;186.0;3.946236559139785
12052000_12052000_13471;9674.36909883705;3823.6441075658863;2.5301437128247035;1516.0;288.0;5.263888888888889
additional_873;6137.2825148777365;4366.635083145492;1.4054947111487879;1572.0;386.0;4.072538860103627
12052000_12052000_16490;11065.197031693177;5440.916132101302;2.033701083243817;1257.0;346.0;3.632947976878613
12052000_12052000_3199;4493.6411404852315;4493.6411404852315;1.0;1355.0;315.0;4.301587301587301
12052000_12052000_17596;4980.236622378;2837.3680621456033;1.7552310850401165;1214.0;188.0;6.457446808510638
additional_1252;3006.3367708346527;3006.3367708346527;1.0;1224.0;249.0;4.9156626506024095
additional_2335;3966.2811953846985;3147.7216011947035;1.260048281868166;1470.0;252.0;5.833333333333333
12052000_12052000_25579;2449.6538396275128;2449.6538396275128;1.0;303.0;196.0;1.5459183673469388
12052000_12052000_29403;9444.507803302118;4895.272314284987;1.9293120376045108;1264.0;400.0;3.16
12052000_12052000_197;9424.810256732942;7065.9929439644075;1.3338267291624424;1560.0;587.0;2.6575809199318567
additional_2273;5321.187096790917;2943.7989687735176;1.807591874729101;1223.0;202.0;6.054455445544554
12052000_12052000_18877;8945.759698028225;5769.277920651306;1.5505856748565718;1140.0;408.0;2.7941176470588234
12052000_12052000_30024;6418.45534807402;6252.086883669497;1.0266100691657178;1627.0;454.0;3.5837004405286343
12052000_12052000_20867;10642.430182971902;4778.415235513204;2.2271882325916996;1368.0;342.0;4.0
12052000_12052000_15727;4023.0472461807185;4023.0472461807185;1.0;849.0;332.0;2.5572289156626504
additional_193;16914.400083619046;4440.080735205743;3.8094802982980607;1739.0;384.0;4.528645833333333
12052000_12052000_931;839.4079339758255;839.4079339758255;1.0;347.0;105.0;3.3047619047619046
12052000_12052000_2612;8985.880447351039;6900.752307210499;1.302159539614517;1859.0;483.0;3.8488612836438922
additional_2192;3276.3876112977077;3276.3876112977077;1.0;329.0;244.0;1.348360655737705
additional_2089;6055.260824039888;3143.3549436942844;1.926368778742923;931.0;209.0;4.454545454545454
12052000_12052000_17602;12790.891639669793;9878.643524880574;1.2948024298532856;1286.0;550.0;2.3381818181818184
additional_1861;9929.458606552213;5443.881605997124;1.8239666703283293;1660.0;333.0;4.984984984984985
12071000_12052000_49641;18539.60488038319;13385.119951304083;1.385090678890548;2235.0;742.0;3.012129380053908
12052000_12052000_30627;3295.295639995412;3295.295639995412;1.0;325.0;264.0;1.231060606060606
additional_1768;9093.480688301497;3993.0302093998985;2.277338314870433;1119.0;328.0;3.4115853658536586
12052000_12052000_26550;6800.025471443783;5857.976977879593;1.160814645930067;646.0;295.0;2.1898305084745764
additional_1046;7952.300109575422;5778.5007621652185;1.3761874293836167;1308.0;418.0;3.1291866028708135
additional_1052;13466.834488115013;3919.4957575238514;3.4358589270734945;1591.0;297.0;5.356902356902357
12052000_12052000_17663;12337.654393828165;6809.569323834395;1.811811262519164;1274.0;501.0;2.5429141716566868
12052000_12052000_25711;3400.0215028409466;2678.2465343446765;1.2694953430315468;1433.0;332.0;4.316265060240964
additional_2343;6909.2176234422395;3545.997626287767;1.9484552308274834;774.0;235.0;3.293617021276596
12052000_12052000_22370;18098.508472933627;10045.73765164671;1.8016107030195931;2079.0;707.0;2.9405940594059405
additional_964;11397.020939431071;4165.554922052275;2.736015045461462;1575.0;342.0;4.605263157894737
additional_132;8528.213009297822;6313.725288140841;1.3507418552588095;1468.0;394.0;3.7258883248730963
12052000_12052000_16084;9079.629846948035;2930.371868819174;3.0984565281834944;1487.0;272.0;5.466911764705882
12052000_12052000_30233;2921.385249154999;2594.057956520616;1.1261834924742484;1402.0;220.0;6.372727272727273
12052000_12052000_24017;3911.621071454879;3196.373027867695;1.223768639439536;648.0;241.0;2.6887966804979255
12052000_12052000_9349;4346.911451670682;4346.911451670682;1.0;826.0;381.0;2.167979002624672
12052000_12052000_26459;8981.034588440793;5131.136098074465;1.7503013790281374;1183.0;370.0;3.1972972972972973
12052000_12052000_2456;8063.9255267083045;6807.55140244649;1.1845559511765567;1784.0;395.0;4.516455696202532
12052000_12052000_4165;8636.544835726527;6770.333221426082;1.2756454598710802;1740.0;407.0;4.275184275184275
12052000_12052000_20110;4600.35459034789;3402.6798015861173;1.3519798683976938;1499.0;277.0;5.411552346570397
12052000_12052000_4399;3387.7573785807895;3387.7573785807895;1.0;334.0;225.0;1.4844444444444445
12052000_12052000_19845;8152.682676621849;3313.1088940997884;2.4607348980109607;1360.0;317.0;4.290220820189274
12052000_12052000_27132;15434.540470546968;10061.221951964917;1.534062218708202;1720.0;678.0;2.5368731563421827
12071000_12052000_43764;18884.140460087605;13289.405289404693;1.4209921398923286;1945.0;708.0;2.7471751412429377
additional_546;10572.79422330249;3033.4413340318374;3.4854124603259997;1062.0;266.0;3.992481203007519
12052000_12052000_18912;11700.071173959028;6478.636462019918;1.80594655102953;1778.0;490.0;3.6285714285714286
12052000_12052000_25439;1638.881111098517;1510.928355599332;1.0846848594938379;238.0;145.0;1.6413793103448275
12052000_12052000_22947;4060.483559734376;4060.483559734376;1.0;962.0;420.0;2.2904761904761903
12052000_12052000_4334;6496.314245016672;3548.5003394283876;1.8307210437136763;957.0;283.0;3.381625441696113
additional_958;13126.964132689838;3914.3642323447584;3.3535367057108543;1289.0;281.0;4.587188612099644
12052000_12052000_10631;2480.11317233417;2480.11317233417;1.0;1458.0;286.0;5.0979020979020975
12052000_12052000_7196;8835.94207445099;7680.3914159008245;1.1504546573183512;1841.0;444.0;4.146396396396397
12052000_12052000_5202;8184.391802465206;6045.3389314865135;1.3538350612300099;1192.0;330.0;3.6121212121212123
12052000_12052000_23184;2413.5979621568017;2413.5979621568017;1.0;335.0;182.0;1.8406593406593406
12052000_12052000_15083;6019.709872467076;4122.761515848873;1.4601159560954189;788.0;304.0;2.5921052631578947
additional_119;7856.618160298991;4479.946819596737;1.7537302286561975;1641.0;316.0;5.193037974683544
12052000_12052000_30962;7647.122381764804;5150.86434069105;1.4846289624352351;722.0;311.0;2.3215434083601285
12052000_12052000_29386;6307.845533348689;5076.524167789513;1.2425520542917723;731.0;415.0;1.76144578313253
12052000_12052000_26954;12772.083597906243;10902.708208684551;1.1714597284858674;2117.0;616.0;3.436688311688312
12052000_12052000_12412;3018.802577512218;2638.5897872388987;1.1440969688096858;552.0;187.0;2.9518716577540105
