departureTime;personId;vehicleId;fromLinkId;fromX;fromY;toLinkId;toX;toY;waitTime;arrivalTime;inVehicleTravelTime;travelDistance_m;directTravelDistance_m;fareForLeg;latestDepartureTime;latestArrivalTime
63097.0;additional_837;taxi100;6067;453614.38;5734228.39;3267;453393.67;5732376.45;761.0;64009.0;151.0;2093.65;2093.65;-2;64297;64522
63114.0;additional_270;taxi131;6291;453813.35;5734102.55;5328;451601.58;5734707.89;312.0;64623.0;1197.0;10168.26;3584.25;-2;64314;64735.5
63152.0;12052000_12052000_21461;taxi36;9948;452350.53;5728703.92;9052;453244.79;5729760.72;61.0;63379.0;166.0;1836.5;1836.5;-2;64352;64601
63157.0;additional_235;taxi23;10206;455426.05;5733879.6;6816;456444.45;5732079.49;1193.0;64670.0;320.0;3130.48;3078.17;-2;64357;64733.5
63163.0;additional_601;taxi44;7299;454671.54;5734867.53;2151;451368.45;5736088.41;274.0;64515.0;1078.0;8891.12;4262.94;-2;64363;64802.5
63178.0;12052000_12052000_23539;taxi37;6712;453589.09;5735010.17;5771;453580.25;5734859.63;805.0;63994.0;11.0;151.67;151.67;-2;64378;64394.5
63179.0;additional_916;taxi145;7032;453951.44;5733514.12;6381;454846.7;5732019.84;721.0;64372.0;472.0;6476.71;2631.51;-2;64379;64664
63186.0;12052000_12052000_31075;taxi18;867;456589.13;5736458.21;3335;453103.4;5734633.08;457.0;64477.0;834.0;7804.37;5911.31;-2.22;64386;65190
63187.0;additional_681;taxi44;6014;455149.56;5734606.37;2066;452341.8;5736316.99;451.0;64363.0;725.0;6898.43;4806.27;-2;64387;64943.5
63196.0;12052000_12052000_24267;taxi51;6889;454211.31;5732716.37;1602;453129.59;5731903.13;174.0;64617.0;1247.0;11261.75;2649.66;-2;64396;64687
63200.0;additional_383;taxi18;8007;455663.22;5734108.37;3518;456580.74;5730175.91;850.0;65052.0;1002.0;12572.56;7786.94;-2.52;64400;65087
63204.0;additional_1791;taxi149;3785;454346.17;5735828.23;875;456076.77;5733601.67;210.0;64665.0;1251.0;12155.46;4538.08;-2;64404;64899
