time	STAY	DRIVE	STOP
00:00:00	199.33333333333334	0.0	0.0
00:05:00	200.0	0.0	0.0
00:10:00	200.0	0.0	0.0
00:15:00	200.0	0.0	0.0
00:20:00	200.0	0.0	0.0
00:25:00	200.0	0.0	0.0
00:30:00	200.0	0.0	0.0
00:35:00	200.0	0.0	0.0
00:40:00	200.0	0.0	0.0
00:45:00	200.0	0.0	0.0
00:50:00	200.0	0.0	0.0
00:55:00	200.0	0.0	0.0
01:00:00	200.0	0.0	0.0
01:05:00	200.0	0.0	0.0
01:10:00	200.0	0.0	0.0
01:15:00	200.0	0.0	0.0
01:20:00	200.0	0.0	0.0
01:25:00	200.0	0.0	0.0
01:30:00	200.0	0.0	0.0
01:35:00	200.0	0.0	0.0
01:40:00	200.0	0.0	0.0
01:45:00	200.0	0.0	0.0
01:50:00	200.0	0.0	0.0
01:55:00	200.0	0.0	0.0
02:00:00	200.0	0.0	0.0
02:05:00	200.0	0.0	0.0
02:10:00	200.0	0.0	0.0
02:15:00	200.0	0.0	0.0
02:20:00	200.0	0.0	0.0
02:25:00	200.0	0.0	0.0
02:30:00	200.0	0.0	0.0
02:35:00	200.0	0.0	0.0
02:40:00	200.0	0.0	0.0
02:45:00	200.0	0.0	0.0
02:50:00	200.0	0.0	0.0
02:55:00	200.0	0.0	0.0
03:00:00	200.0	0.0	0.0
03:05:00	200.0	0.0	0.0
03:10:00	200.0	0.0	0.0
03:15:00	200.0	0.0	0.0
03:20:00	200.0	0.0	0.0
03:25:00	200.0	0.0	0.0
03:30:00	200.0	0.0	0.0
03:35:00	200.0	0.0	0.0
03:40:00	200.0	0.0	0.0
03:45:00	200.0	0.0	0.0
03:50:00	200.0	0.0	0.0
03:55:00	200.0	0.0	0.0
04:00:00	200.0	0.0	0.0
04:05:00	200.0	0.0	0.0
04:10:00	200.0	0.0	0.0
04:15:00	200.0	0.0	0.0
04:20:00	200.0	0.0	0.0
04:25:00	200.0	0.0	0.0
04:30:00	200.0	0.0	0.0
04:35:00	200.0	0.0	0.0
04:40:00	200.0	0.0	0.0
04:45:00	200.0	0.0	0.0
04:50:00	200.0	0.0	0.0
04:55:00	200.0	0.0	0.0
05:00:00	197.70666666666668	1.2933333333333332	1.0
05:05:00	193.03333333333333	5.166666666666667	1.8
05:10:00	187.98333333333332	8.02	3.9966666666666666
05:15:00	179.59333333333333	14.023333333333333	6.383333333333334
05:20:00	174.28666666666666	18.53	7.183333333333334
05:25:00	170.07333333333332	20.426666666666666	9.5
05:30:00	166.37666666666667	22.626666666666665	10.996666666666666
05:35:00	159.93	27.533333333333335	12.536666666666667
05:40:00	160.60333333333332	25.723333333333333	13.673333333333334
05:45:00	162.73666666666668	25.523333333333333	11.74
05:50:00	161.63666666666666	24.916666666666668	13.446666666666667
05:55:00	158.52666666666667	30.33	11.143333333333333
06:00:00	154.8	31.43	13.77
06:05:00	150.88333333333333	35.343333333333334	13.773333333333333
06:10:00	148.72	35.96333333333333	15.316666666666666
06:15:00	139.69666666666666	44.78666666666667	15.516666666666667
06:20:00	127.43	52.39333333333333	20.176666666666666
06:25:00	125.44666666666667	57.36666666666667	17.186666666666667
06:30:00	118.81333333333333	59.446666666666665	21.74
06:35:00	109.24666666666667	69.11666666666666	21.636666666666667
06:40:00	95.11333333333333	83.85666666666667	21.03
06:45:00	73.15	98.85333333333334	27.996666666666666
06:50:00	58.483333333333334	107.22666666666667	34.29
06:55:00	41.83	122.78333333333333	35.38666666666666
07:00:00	34.28	125.24666666666667	40.473333333333336
07:05:00	28.94	130.93333333333334	40.126666666666665
07:10:00	25.173333333333332	135.12	39.70666666666666
07:15:00	24.066666666666666	135.10333333333332	40.83
07:20:00	23.656666666666666	136.54666666666665	39.79666666666667
07:25:00	24.236666666666668	134.61	41.153333333333336
07:30:00	19.37	136.15333333333334	44.47666666666667
07:35:00	20.85333333333333	138.61	40.53666666666667
07:40:00	21.566666666666666	139.79	38.64333333333333
07:45:00	25.69333333333333	131.03666666666666	43.27
07:50:00	30.04	131.05666666666667	38.903333333333336
07:55:00	36.09	124.01333333333334	39.89666666666667
08:00:00	44.59	117.31333333333333	38.096666666666664
08:05:00	47.24333333333333	115.64333333333333	37.11333333333334
08:10:00	47.39333333333333	117.46	35.14666666666667
08:15:00	47.75	117.28333333333333	34.96666666666667
08:20:00	51.56	111.15	37.29
08:25:00	58.596666666666664	107.51333333333334	33.89
08:30:00	69.14	98.78666666666666	32.07333333333333
08:35:00	75.85666666666667	93.6	30.543333333333333
08:40:00	81.67666666666666	92.07	26.253333333333334
08:45:00	94.15333333333334	81.15	24.696666666666665
08:50:00	110.06	66.17	23.77
08:55:00	119.43666666666667	62.223333333333336	18.34
09:00:00	131.02	50.166666666666664	18.813333333333333
09:05:00	137.05333333333334	48.43666666666667	14.51
09:10:00	142.13	42.69	15.18
09:15:00	145.99	39.64666666666667	14.363333333333333
09:20:00	148.3	38.64	13.06
09:25:00	151.13333333333333	36.69	12.176666666666666
09:30:00	154.16666666666666	33.196666666666665	12.636666666666667
09:35:00	158.45	29.86	11.69
09:40:00	157.46666666666667	29.666666666666668	12.866666666666667
09:45:00	159.26	30.616666666666667	10.123333333333333
09:50:00	157.67333333333335	30.073333333333334	12.253333333333334
09:55:00	157.40666666666667	29.733333333333334	12.86
10:00:00	157.66	30.64666666666667	11.693333333333333
10:05:00	157.73333333333332	30.226666666666667	12.04
10:10:00	158.35666666666665	28.58	13.063333333333333
10:15:00	159.60666666666665	28.063333333333333	12.33
10:20:00	157.89333333333335	28.533333333333335	13.573333333333334
10:25:00	155.71666666666667	31.816666666666666	12.466666666666667
10:30:00	155.03	31.626666666666665	13.343333333333334
10:35:00	156.36	30.816666666666666	12.823333333333334
10:40:00	155.08	31.843333333333334	13.076666666666666
10:45:00	151.84333333333333	34.153333333333336	14.003333333333334
10:50:00	151.99	33.666666666666664	14.343333333333334
10:55:00	155.49333333333334	31.316666666666666	13.19
11:00:00	153.24333333333334	33.56	13.196666666666667
11:05:00	153.22333333333333	32.126666666666665	14.65
11:10:00	150.16	36.36333333333334	13.476666666666667
11:15:00	147.48	36.223333333333336	16.296666666666667
11:20:00	147.59666666666666	37.346666666666664	15.056666666666667
11:25:00	144.88333333333333	41.00333333333333	14.113333333333333
11:30:00	144.40666666666667	38.97	16.623333333333335
11:35:00	147.76666666666668	36.55	15.683333333333334
11:40:00	151.89666666666668	33.49333333333333	14.61
11:45:00	150.89333333333335	33.916666666666664	15.19
11:50:00	151.29	35.333333333333336	13.376666666666667
11:55:00	153.50666666666666	31.813333333333333	14.68
12:00:00	155.22666666666666	31.766666666666666	13.006666666666666
12:05:00	156.17666666666668	31.283333333333335	12.54
12:10:00	158.07	28.88	13.05
12:15:00	153.80333333333334	32.89333333333333	13.303333333333333
12:20:00	151.28	34.266666666666666	14.453333333333333
12:25:00	150.46666666666667	34.52	15.013333333333334
12:30:00	149.15	35.876666666666665	14.973333333333333
12:35:00	150.73	35.38666666666666	13.883333333333333
12:40:00	157.22333333333333	28.95	13.826666666666666
12:45:00	160.97333333333333	27.4	11.626666666666667
12:50:00	166.69	24.32	8.99
12:55:00	174.08333333333334	17.073333333333334	8.843333333333334
13:00:00	178.47	13.423333333333334	8.106666666666667
13:05:00	177.98666666666668	14.92	7.093333333333334
13:10:00	174.97	17.75	7.28
13:15:00	174.46	18.163333333333334	7.376666666666667
13:20:00	175.92666666666668	15.726666666666667	8.346666666666666
13:25:00	175.47666666666666	17.19	7.333333333333333
13:30:00	176.58666666666667	16.79	6.623333333333333
13:35:00	176.17	15.14	8.69
13:40:00	175.32	16.846666666666668	7.833333333333333
13:45:00	175.20666666666668	17.19	7.6033333333333335
13:50:00	174.35333333333332	17.036666666666665	8.61
13:55:00	171.84666666666666	19.286666666666665	8.866666666666667
14:00:00	171.24666666666667	20.1	8.653333333333334
14:05:00	170.25333333333333	20.36	9.386666666666667
14:10:00	166.73333333333332	22.92	10.346666666666666
14:15:00	159.54666666666665	29.203333333333333	11.25
14:20:00	154.05333333333334	34.78333333333333	11.163333333333334
14:25:00	146.9	39.22	13.88
14:30:00	140.09	44.47	15.44
14:35:00	135.78666666666666	46.28666666666667	17.926666666666666
14:40:00	125.34333333333333	54.833333333333336	19.823333333333334
14:45:00	116.76	62.093333333333334	21.14666666666667
