time	STAY	0 pax	1 pax	2 pax	3 pax	4 pax	5 pax	6 pax	7 pax	8 pax
04:20:00	300.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
04:25:00	300.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
04:30:00	300.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
04:35:00	300.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
04:40:00	300.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
04:45:00	300.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
04:50:00	300.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
04:55:00	300.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
05:00:00	297.70666666666665	1.6966666666666668	0.5966666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0
05:05:00	293.68	1.3866666666666667	4.216666666666667	0.7166666666666667	0.0	0.0	0.0	0.0	0.0	0.0
05:10:00	287.9866666666667	3.4033333333333333	3.5	3.3433333333333333	1.6533333333333333	0.11333333333333333	0.0	0.0	0.0	0.0
05:15:00	279.73	3.4966666666666666	6.503333333333333	4.17	2.566666666666667	3.0733333333333333	0.4166666666666667	0.043333333333333335	0.0	0.0
05:20:00	271.49333333333334	3.23	8.293333333333333	3.7133333333333334	6.663333333333333	2.223333333333333	2.486666666666667	1.1666666666666667	0.73	0.0
05:25:00	267.2733333333333	4.906666666666666	9.433333333333334	3.2666666666666666	4.003333333333333	6.06	3.723333333333333	1.3333333333333333	0.0	0.0
05:30:00	266.68333333333334	3.77	7.256666666666667	4.54	6.523333333333333	6.03	3.9833333333333334	1.2133333333333334	0.0	0.0
05:35:00	264.5	3.0366666666666666	7.27	9.683333333333334	6.163333333333333	4.783333333333333	4.136666666666667	0.4266666666666667	0.0	0.0
05:40:00	262.47333333333336	5.333333333333333	10.38	5.683333333333334	6.023333333333333	6.51	2.58	1.0166666666666666	0.0	0.0
05:45:00	261.45	4.886666666666667	11.286666666666667	7.6033333333333335	5.62	3.6333333333333333	3.1933333333333334	1.3433333333333333	0.9833333333333333	0.0
05:50:00	256.8466666666667	6.44	12.733333333333333	7.29	7.013333333333334	3.1866666666666665	4.346666666666667	2.0233333333333334	0.12	0.0
05:55:00	257.3066666666667	4.77	11.523333333333333	7.926666666666667	7.1066666666666665	6.3	4.35	0.7166666666666667	0.0	0.0
06:00:00	254.06	5.233333333333333	13.736666666666666	7.8933333333333335	7.406666666666666	7.04	4.1066666666666665	0.5233333333333333	0.0	0.0
06:05:00	250.23666666666668	5.8966666666666665	14.1	9.86	9.523333333333333	6.283333333333333	3.3133333333333335	0.7866666666666666	0.0	0.0
06:10:00	250.25	6.483333333333333	11.31	10.34	11.513333333333334	6.596666666666667	2.7733333333333334	0.7333333333333333	0.0	0.0
06:15:00	241.24	9.646666666666667	16.69	10.366666666666667	7.29	9.023333333333333	4.776666666666666	0.33	0.6366666666666667	0.0
06:20:00	237.93	12.316666666666666	14.53	12.123333333333333	9.306666666666667	5.826666666666667	5.266666666666667	2.7	0.0	0.0
06:25:00	231.41	10.336666666666666	18.803333333333335	16.72	10.933333333333334	5.576666666666667	4.086666666666667	2.1333333333333333	0.0	0.0
06:30:00	219.86666666666667	13.64	26.383333333333333	12.893333333333333	11.506666666666666	10.656666666666666	4.97	0.08333333333333333	0.0	0.0
06:35:00	209.73	12.943333333333333	23.723333333333333	22.71	17.253333333333334	9.383333333333333	3.9766666666666666	0.28	0.0	0.0
06:40:00	193.39666666666668	13.7	27.216666666666665	30.946666666666665	18.69333333333333	10.563333333333333	3.51	1.9733333333333334	0.0	0.0
06:45:00	174.58	14.586666666666666	33.20333333333333	39.89666666666667	20.073333333333334	13.223333333333333	3.9566666666666666	0.48	0.0	0.0
06:50:00	162.53333333333333	13.003333333333334	35.97666666666667	39.15	29.93	13.17	6.126666666666667	0.11	0.0	0.0
06:55:00	150.52666666666667	15.376666666666667	36.803333333333335	36.42666666666667	33.723333333333336	20.223333333333333	5.94	0.98	0.0	0.0
07:00:00	142.68	11.56	33.07333333333333	41.39	39.82666666666667	22.223333333333333	8.153333333333334	0.7666666666666667	0.32666666666666666	0.0
07:05:00	137.38666666666666	12.206666666666667	34.513333333333335	46.233333333333334	39.483333333333334	20.31	7.786666666666667	1.74	0.34	0.0
07:10:00	135.42	12.543333333333333	40.11666666666667	54.26	29.916666666666668	18.9	5.456666666666667	2.3066666666666666	1.08	0.0
07:15:00	135.38333333333333	10.65	46.88666666666666	46.28	35.65	18.61	5.613333333333333	0.67	0.25666666666666665	0.0
07:20:00	131.15333333333334	15.75	47.126666666666665	46.53666666666667	36.263333333333335	16.503333333333334	6.196666666666666	0.47	0.0	0.0
07:25:00	133.18	13.77	42.67	46.81666666666667	36.92666666666667	20.68	5.316666666666666	0.5166666666666667	0.12333333333333334	0.0
07:30:00	129.75333333333333	11.65	42.973333333333336	47.89666666666667	41.06666666666667	21.37	4.42	0.87	0.0	0.0
07:35:00	129.59666666666666	12.533333333333333	41.28666666666667	46.63666666666666	39.99	19.096666666666668	9.423333333333334	0.49	0.9466666666666667	0.0
07:40:00	131.33666666666667	11.436666666666667	44.43333333333333	50.99666666666667	33.32333333333333	20.223333333333333	5.793333333333333	1.3066666666666666	0.51	0.64
07:45:00	129.09333333333333	10.086666666666666	52.12	50.56	33.276666666666664	14.923333333333334	6.17	2.5	0.27	1.0
07:50:00	131.09	9.296666666666667	45.99666666666667	60.11	34.39666666666667	13.036666666666667	4.486666666666666	1.3966666666666667	0.0	0.19
07:55:00	136.48666666666668	10.43	39.89333333333333	51.72	40.153333333333336	15.846666666666666	4.19	1.28	0.0	0.0
08:00:00	143.44333333333333	9.533333333333333	36.026666666666664	48.333333333333336	34.053333333333335	17.5	8.06	2.5733333333333333	0.18333333333333332	0.29333333333333333
08:05:00	142.61666666666667	10.82	42.41	46.17666666666667	26.933333333333334	22.643333333333334	5.31	1.4633333333333334	1.5333333333333334	0.09333333333333334
08:10:00	155.17333333333335	6.6	35.70666666666666	38.653333333333336	39.026666666666664	16.93	4.696666666666666	2.31	0.8233333333333334	0.08
08:15:00	158.96333333333334	7.013333333333334	36.166666666666664	41.85666666666667	30.16	17.523333333333333	6.8133333333333335	1.5033333333333334	0.0	0.0
08:20:00	157.19333333333333	7.633333333333334	45.56333333333333	37.24	31.733333333333334	11.653333333333334	5.54	2.68	0.76	0.0033333333333333335
08:25:00	164.12333333333333	9.7	33.526666666666664	41.086666666666666	32.68666666666667	12.576666666666666	3.65	1.61	0.61	0.43
08:30:00	176.76666666666668	8.943333333333333	22.883333333333333	38.70333333333333	33.03666666666667	13.15	5.443333333333333	1.0733333333333333	0.0	0.0
08:35:00	180.06	7.05	25.95	42.156666666666666	29.423333333333332	11.07	3.3633333333333333	0.9266666666666666	0.0	0.0
08:40:00	187.79666666666665	5.203333333333333	34.28	39.49666666666667	20.116666666666667	9.943333333333333	2.6966666666666668	0.4666666666666667	0.0	0.0
08:45:00	198.74	7.223333333333334	34.77	33.83	17.486666666666668	6.156666666666666	1.69	0.10333333333333333	0.0	0.0
08:50:00	213.76	7.04	32.63	19.553333333333335	14.59	9.26	3.1666666666666665	0.0	0.0	0.0
08:55:00	226.36333333333334	6.67	22.89666666666667	18.736666666666668	13.583333333333334	8.77	2.6033333333333335	0.37666666666666665	0.0	0.0
09:00:00	231.57333333333332	5.036666666666667	18.26	22.86	13.573333333333334	6.473333333333334	2.1966666666666668	0.02666666666666667	0.0	0.0
09:05:00	236.41	5.013333333333334	17.273333333333333	19.996666666666666	12.266666666666667	7.566666666666666	1.4733333333333334	0.0	0.0	0.0
09:10:00	242.95333333333335	5.11	16.38	14.103333333333333	12.176666666666666	7.056666666666667	1.8033333333333332	0.4166666666666667	0.0	0.0
09:15:00	246.89333333333335	5.536666666666667	16.003333333333334	14.163333333333334	10.516666666666667	5.363333333333333	1.41	0.11333333333333333	0.0	0.0
09:20:00	248.93333333333334	5.266666666666667	17.086666666666666	16.923333333333332	7.26	3.21	1.0533333333333332	0.26666666666666666	0.0	0.0
09:25:00	251.21333333333334	6.166666666666667	11.316666666666666	17.023333333333333	8.123333333333333	3.83	1.9633333333333334	0.36333333333333334	0.0	0.0
09:30:00	254.05333333333334	6.286666666666667	13.626666666666667	11.13	6.503333333333333	5.496666666666667	2.066666666666667	0.8366666666666667	0.0	0.0
09:35:00	255.77	4.77	15.506666666666666	9.203333333333333	7.21	5.133333333333334	2.1366666666666667	0.27	0.0	0.0
09:40:00	255.15333333333334	7.056666666666667	12.086666666666666	12.52	8.823333333333334	3.13	0.9133333333333333	0.31666666666666665	0.0	0.0
09:45:00	255.11	4.94	16.576666666666668	11.496666666666666	6.773333333333333	4.553333333333334	0.55	0.0	0.0	0.0
09:50:00	258.5	5.716666666666667	10.266666666666667	11.94	8.44	4.19	0.9466666666666667	0.0	0.0	0.0
09:55:00	260.1566666666667	5.23	11.52	8.613333333333333	5.863333333333333	6.956666666666667	1.66	0.0	0.0	0.0
10:00:00	259.19	5.54	12.29	9.516666666666667	7.99	2.183333333333333	1.9533333333333334	1.3366666666666667	0.0	0.0
10:05:00	260.6	3.87	8.89	10.86	7.8	4.976666666666667	2.25	0.7533333333333333	0.0	0.0
10:10:00	257.3433333333333	5.33	9.016666666666667	9.543333333333333	12.163333333333334	4.953333333333333	1.65	0.0	0.0	0.0
10:15:00	256.7033333333333	2.5233333333333334	14.64	9.773333333333333	7.11	5.1433333333333335	3.64	0.4666666666666667	0.0	0.0
10:20:00	258.27	5.673333333333333	9.57	9.856666666666667	8.033333333333333	4.93	2.9266666666666667	0.74	0.0	0.0
10:25:00	253.73333333333332	6.953333333333333	13.323333333333334	12.89	7.37	5.036666666666667	0.6933333333333334	0.0	0.0	0.0
10:30:00	253.21	4.816666666666666	13.646666666666667	15.603333333333333	8.723333333333333	2.22	1.78	0.0	0.0	0.0
10:35:00	255.55666666666667	6.25	10.81	10.77	10.443333333333333	4.806666666666667	1.3633333333333333	0.0	0.0	0.0
10:40:00	254.81	6.283333333333333	12.593333333333334	11.703333333333333	9.54	5.07	0.0	0.0	0.0	0.0
10:45:00	251.95333333333335	5.45	14.61	15.583333333333334	8.14	3.9566666666666666	0.30666666666666664	0.0	0.0	0.0
10:50:00	251.18666666666667	5.746666666666667	15.5	14.346666666666666	8.03	4.383333333333334	0.8066666666666666	0.0	0.0	0.0
10:55:00	248.73	6.343333333333334	15.87	12.783333333333333	8.33	6.536666666666667	1.4066666666666667	0.0	0.0	0.0
11:00:00	251.21333333333334	4.74	14.873333333333333	12.906666666666666	8.693333333333333	6.5633333333333335	1.01	0.0	0.0	0.0
11:05:00	251.39	6.916666666666667	12.08	13.103333333333333	11.67	3.6966666666666668	1.1433333333333333	0.0	0.0	0.0
11:10:00	250.89	6.783333333333333	17.123333333333335	10.4	8.056666666666667	5.533333333333333	1.1	0.0	0.11333333333333333	0.0
11:15:00	251.36333333333334	3.7733333333333334	17.796666666666667	12.796666666666667	6.86	3.466666666666667	2.6266666666666665	0.65	0.6666666666666666	0.0
11:20:00	248.91666666666666	4.333333333333333	18.23	11.236666666666666	7.456666666666667	6.35	2.5033333333333334	0.9733333333333334	0.0	0.0
11:25:00	246.06666666666666	4.423333333333333	14.886666666666667	13.966666666666667	12.166666666666666	6.636666666666667	1.8533333333333333	0.0	0.0	0.0
11:30:00	247.77333333333334	2.7866666666666666	14.996666666666666	14.87	11.356666666666667	6.053333333333334	2.1033333333333335	0.06	0.0	0.0
11:35:00	248.71333333333334	4.8	14.74	13.096666666666666	8.47	5.446666666666666	2.83	1.65	0.25333333333333335	0.0
11:40:00	249.94	4.12	12.21	15.49	8.396666666666667	5.42	2.3633333333333333	1.87	0.19	0.0
11:45:00	249.37333333333333	4.6866666666666665	13.196666666666667	13.913333333333334	10.84	6.6066666666666665	1.3833333333333333	0.0	0.0	0.0
11:50:00	253.91	4.033333333333333	13.67	11.75	9.223333333333333	6.016666666666667	1.3966666666666667	0.0	0.0	0.0
11:55:00	257.6333333333333	3.8033333333333332	15.566666666666666	10.443333333333333	5.85	4.69	1.63	0.38333333333333336	0.0	0.0
12:00:00	258.6433333333333	3.2533333333333334	13.97	12.826666666666666	7.543333333333333	2.72	0.8	0.24333333333333335	0.0	0.0
12:05:00	259.85333333333335	5.456666666666667	10.206666666666667	11.523333333333333	7.363333333333333	3.98	1.6166666666666667	0.0	0.0	0.0
12:10:00	255.7	5.86	13.863333333333333	8.45	9.24	5.053333333333334	1.8333333333333333	0.0	0.0	0.0
12:15:00	253.36	3.953333333333333	13.34	14.236666666666666	9.546666666666667	4.376666666666667	1.0033333333333334	0.18333333333333332	0.0	0.0
12:20:00	250.79333333333332	4.303333333333334	14.376666666666667	15.14	9.876666666666667	3.8066666666666666	1.2233333333333334	0.48	0.0	0.0
12:25:00	250.06666666666666	3.3833333333333333	13.123333333333333	15.3	10.72	5.9366666666666665	1.47	0.0	0.0	0.0
12:30:00	248.26	4.413333333333333	11.896666666666667	18.323333333333334	12.14	3.993333333333333	0.9733333333333334	0.0	0.0	0.0
12:35:00	252.2	3.3833333333333333	12.89	11.723333333333333	10.96	6.816666666666666	2.026666666666667	0.0	0.0	0.0
12:40:00	259.84	2.7533333333333334	12.143333333333333	11.54	8.473333333333333	4.033333333333333	0.6366666666666667	0.58	0.0	0.0
12:45:00	263.22333333333336	4.446666666666666	14.653333333333334	7.033333333333333	6.006666666666667	3.0733333333333333	1.0633333333333332	0.5	0.0	0.0
12:50:00	267.55333333333334	3.2466666666666666	16.033333333333335	6.89	1.8066666666666666	1.5766666666666667	1.8	1.0933333333333333	0.0	0.0
12:55:00	273.36	4.216666666666667	11.606666666666667	5.766666666666667	1.9533333333333334	1.43	1.3366666666666667	0.33	0.0	0.0
13:00:00	274.4166666666667	3.966666666666667	10.86	5.593333333333334	3.18	1.39	0.4866666666666667	0.10666666666666667	0.0	0.0
13:05:00	277.2033333333333	2.97	7.32	2.7533333333333334	4.8933333333333335	2.546666666666667	1.9833333333333334	0.33	0.0	0.0
13:10:00	276.89666666666665	3.13	3.9066666666666667	4.736666666666666	3.28	4.04	2.9	1.11	0.0	0.0
13:15:00	274.31	2.776666666666667	8.89	3.55	2.04	2.24	3.09	3.1033333333333335	0.0	0.0
13:20:00	278.51666666666665	2.5766666666666667	4.226666666666667	3.47	4.23	3.79	2.3433333333333333	0.8466666666666667	0.0	0.0
13:25:00	277.34	2.526666666666667	6.336666666666667	5.8	3.1266666666666665	1.81	2.8666666666666667	0.19333333333333333	0.0	0.0
13:30:00	275.2866666666667	3.57	9.256666666666666	3.493333333333333	3.6733333333333333	3.4066666666666667	1.3133333333333332	0.0	0.0	0.0
13:35:00	276.50333333333333	3.26	7.296666666666667	5.213333333333333	2.993333333333333	3.2533333333333334	1.1766666666666667	0.23	0.07333333333333333	0.0
13:40:00	276.0733333333333	2.81	6.536666666666667	4.473333333333334	3.736666666666667	3.4133333333333336	1.5966666666666667	1.2133333333333334	0.14666666666666667	0.0
13:45:00	275.7033333333333	2.6866666666666665	7.24	3.046666666666667	2.5866666666666664	5.763333333333334	2.75	0.22333333333333333	0.0	0.0
13:50:00	274.5833333333333	2.45	6.05	4.67	6.76	3.2733333333333334	1.19	0.5666666666666667	0.45666666666666667	0.0
13:55:00	270.52666666666664	3.56	10.543333333333333	4.126666666666667	3.433333333333333	4.17	2.45	0.99	0.2	0.0
14:00:00	273.56333333333333	2.8466666666666667	7.06	3.86	5.32	5.626666666666667	1.7233333333333334	0.0	0.0	0.0
14:05:00	272.00333333333333	4.113333333333333	6.14	6.53	4.986666666666666	4.1466666666666665	1.5933333333333333	0.4866666666666667	0.0	0.0
14:10:00	266.2	4.15	10.646666666666667	8.183333333333334	4.3933333333333335	3.8066666666666666	1.79	0.83	0.0	0.0
14:15:00	260.26	6.096666666666667	13.163333333333334	7.903333333333333	5.01	4.036666666666667	3.1566666666666667	0.37333333333333335	0.0	0.0
14:20:00	257.30333333333334	4.523333333333333	12.703333333333333	9.366666666666667	6.82	5.24	2.0366666666666666	1.4366666666666668	0.57	0.0
14:25:00	249.54666666666665	7.553333333333334	14.706666666666667	11.336666666666666	7.973333333333334	4.263333333333334	3.3466666666666667	0.9033333333333333	0.37	0.0
14:30:00	241.29666666666665	7.836666666666667	19.003333333333334	10.95	8.27	8.796666666666667	2.9766666666666666	0.87	0.0	0.0
14:35:00	237.81	6.443333333333333	20.23	12.53	9.546666666666667	5.696666666666666	4.88	2.8633333333333333	0.0	0.0
14:40:00	231.28333333333333	7.626666666666667	23.076666666666668	13.266666666666667	8.87	9.013333333333334	6.42	0.44333333333333336	0.0	0.0
14:45:00	223.83333333333334	9.236666666666666	20.863333333333333	16.776666666666667	16.813333333333333	9.333333333333334	2.0933333333333333	1.05	0.0	0.0
14:50:00	214.63	9.753333333333334	23.94333333333333	21.31	18.33	6.466666666666667	4.173333333333333	1.3933333333333333	0.0	0.0
14:55:00	200.55	9.73	26.066666666666666	26.186666666666667	20.156666666666666	11.36	4.8	1.15	0.0	0.0
15:00:00	192.64	6.286666666666667	31.126666666666665	26.28	24.596666666666668	10.63	6.586666666666667	1.8533333333333333	0.0	0.0
15:05:00	185.59666666666666	8.646666666666667	31.576666666666668	29.7	21.586666666666666	16.10333333333333	6.42	0.37	0.0	0.0
15:10:00	180.94	9.193333333333333	35.35333333333333	28.22	23.2	14.593333333333334	6.803333333333334	1.1366666666666667	0.56	0.0
15:15:00	175.29	9.18	27.85333333333333	38.75333333333333	26.77	14.62	5.763333333333334	1.5233333333333334	0.24666666666666667	0.0
15:20:00	164.63333333333333	13.02	40.626666666666665	40.67333333333333	24.21	12.226666666666667	3.5933333333333333	1.0166666666666666	0.0	0.0
15:25:00	157.20666666666668	10.756666666666666	43.95666666666666	40.71333333333333	28.933333333333334	12.81	5.306666666666667	0.31666666666666665	0.0	0.0
15:30:00	154.55333333333334	12.21	34.45333333333333	40.60333333333333	30.323333333333334	20.51	5.78	1.5666666666666667	0.0	0.0
15:35:00	146.41	12.603333333333333	34.89666666666667	38.82333333333333	42.123333333333335	17.44333333333333	4.93	2.77	0.0	0.0
15:40:00	135.37	11.793333333333333	41.85666666666667	44.31	41.25333333333333	19.866666666666667	3.42	1.7533333333333334	0.37666666666666665	0.0
15:45:00	139.64666666666668	10.696666666666667	40.17666666666667	48.07333333333333	36.266666666666666	20.86	3.0933333333333333	1.1866666666666668	0.0	0.0
15:50:00	139.02	8.84	40.526666666666664	52.85666666666667	35.13666666666666	19.206666666666667	3.8733333333333335	0.54	0.0	0.0
15:55:00	142.68	10.363333333333333	46.71333333333333	49.94	33.25	12.816666666666666	2.9133333333333336	0.43333333333333335	0.89	0.0
16:00:00	142.43	14.76	46.42333333333333	46.09	31.583333333333332	11.856666666666667	4.84	1.1633333333333333	0.8533333333333334	0.0
16:05:00	143.10333333333332	12.826666666666666	43.486666666666665	50.336666666666666	29.28	12.943333333333333	6.593333333333334	1.43	0.0	0.0
16:10:00	139.69	15.693333333333333	39.34	50.24333333333333	30.19	15.51	7.6466666666666665	1.0566666666666666	0.63	0.0
16:15:00	132.82	13.59	42.64333333333333	49.97	37.12	16.216666666666665	6.213333333333333	0.5766666666666667	0.85	0.0
16:20:00	138.14	10.543333333333333	40.22666666666667	46.5	38.07333333333333	17.58	7.21	1.6833333333333333	0.043333333333333335	0.0
16:25:00	139.13666666666666	9.876666666666667	45.00333333333333	44.36666666666667	35.74333333333333	18.893333333333334	6.57	0.41	0.0	0.0
16:30:00	136.32333333333332	12.18	45.87	50.36333333333334	37.486666666666665	11.333333333333334	3.986666666666667	1.8133333333333332	0.6433333333333333	0.0
16:35:00	136.46	12.33	51.13333333333333	50.406666666666666	28.71	12.123333333333333	6.176666666666667	1.5866666666666667	1.0733333333333333	0.0
16:40:00	147.11333333333334	11.183333333333334	42.846666666666664	47.81333333333333	29.406666666666666	15.746666666666666	4.203333333333333	1.5866666666666667	0.1	0.0
16:45:00	151.99333333333334	10.163333333333334	44.74666666666667	42.28	29.233333333333334	14.133333333333333	5.323333333333333	2.1266666666666665	0.0	0.0
16:50:00	155.11	9.54	44.406666666666666	43.14666666666667	31.596666666666668	12.333333333333334	2.9366666666666665	0.93	0.0	0.0
16:55:00	162.33	7.036666666666667	44.733333333333334	50.46666666666667	26.0	7.653333333333333	0.86	0.0	0.7633333333333333	0.15666666666666668
17:00:00	173.49666666666667	8.843333333333334	45.983333333333334	34.49333333333333	22.536666666666665	9.64	2.8633333333333333	0.14333333333333334	1.65	0.35
17:05:00	185.17	8.943333333333333	37.46666666666667	36.24333333333333	20.55666666666667	7.57	1.64	1.35	1.06	0.0
17:10:00	194.00333333333333	7.576666666666667	34.28666666666667	38.04	17.316666666666666	6.033333333333333	2.5533333333333332	0.19	0.0	0.0
17:15:00	202.25666666666666	9.143333333333333	32.42333333333333	32.88666666666666	13.876666666666667	6.1433333333333335	2.9233333333333333	0.12666666666666668	0.22	0.0
17:20:00	215.26333333333332	7.763333333333334	23.796666666666667	26.84	16.366666666666667	7.276666666666666	1.07	0.46	1.1633333333333333	0.0
17:25:00	221.31666666666666	8.116666666666667	25.423333333333332	20.596666666666668	15.366666666666667	5.756666666666667	1.8866666666666667	0.6766666666666666	0.86	0.0
17:30:00	225.87333333333333	5.546666666666667	28.02	22.993333333333332	9.876666666666667	4.17	2.966666666666667	0.5533333333333333	0.0	0.0
17:35:00	229.21	7.326666666666667	25.763333333333332	21.65	10.556666666666667	4.086666666666667	0.73	0.6766666666666666	0.0	0.0
17:40:00	233.56	5.81	21.356666666666666	23.053333333333335	10.5	4.736666666666666	0.9833333333333333	0.0	0.0	0.0
17:45:00	241.44333333333333	5.383333333333334	17.85	17.13	11.853333333333333	5.846666666666667	0.49333333333333335	0.0	0.0	0.0
17:50:00	248.28	5.676666666666667	18.946666666666665	14.293333333333333	9.863333333333333	2.526666666666667	0.41333333333333333	0.0	0.0	0.0
17:55:00	250.64333333333335	6.043333333333333	22.606666666666666	14.38	5.513333333333334	0.8133333333333334	0.0	0.0	0.0	0.0
18:00:00	251.78	6.266666666666667	21.823333333333334	11.853333333333333	4.8933333333333335	2.9233333333333333	0.26666666666666666	0.19333333333333333	0.0	0.0
18:05:00	256.48333333333335	6.086666666666667	16.526666666666667	12.5	5.023333333333333	1.95	0.94	0.49	0.0	0.0
18:10:00	256.61333333333334	5.056666666666667	14.876666666666667	10.506666666666666	9.78	2.7133333333333334	0.4533333333333333	0.0	0.0	0.0
18:15:00	254.61333333333334	6.22	10.906666666666666	12.353333333333333	10.45	5.456666666666667	0.0	0.0	0.0	0.0
18:20:00	256.6	4.043333333333333	13.336666666666666	12.863333333333333	9.423333333333334	3.183333333333333	0.55	0.0	0.0	0.0
