RequestId;actualWaitTime;estimatedWaitTime;deviate
drt_6843;452.0;269.0;183.0
drt_5510;61.0;61.0;0.0
drt_6844;148.0;150.0;-2.0
drt_5513;522.0;294.0;228.0
drt_6841;25.0;25.0;0.0
drt_5512;506.0;435.0;71.0
drt_6842;315.0;315.0;0.0
drt_5515;868.0;807.0;61.0
drt_6847;343.0;343.0;0.0
drt_5514;185.0;187.0;-2.0
drt_6848;145.0;145.0;0.0
drt_5517;227.0;227.0;0.0
drt_6845;719.0;216.0;503.0
drt_5516;342.0;342.0;0.0
drt_6846;231.0;231.0;0.0
drt_6807;342.0;342.0;0.0
drt_6808;496.0;495.0;1.0
drt_6805;92.0;92.0;0.0
drt_6806;128.0;111.0;17.0
drt_6809;129.0;129.0;0.0
drt_9083;539.0;539.0;0.0
drt_9082;887.0;887.0;0.0
drt_9081;843.0;843.0;0.0
drt_9080;225.0;225.0;0.0
drt_9087;878.0;878.0;0.0
drt_9086;771.0;379.0;392.0
drt_9085;754.0;754.0;0.0
drt_9084;750.0;750.0;0.0
drt_9089;177.0;177.0;0.0
drt_9088;397.0;399.0;-2.0
drt_6810;422.0;289.0;133.0
drt_6811;215.0;209.0;6.0
drt_6814;704.0;704.0;0.0
drt_6815;282.0;282.0;0.0
drt_6812;133.0;133.0;0.0
drt_6813;352.0;352.0;0.0
drt_6818;244.0;244.0;0.0
drt_6819;32.0;32.0;0.0
drt_6816;830.0;830.0;0.0
drt_6817;377.0;234.0;143.0
drt_9090;185.0;187.0;-2.0
drt_9094;13.0;13.0;0.0
drt_9093;305.0;305.0;0.0
drt_9092;418.0;414.0;4.0
drt_9091;805.0;805.0;0.0
drt_9098;119.0;121.0;-2.0
drt_9097;667.0;587.0;80.0
drt_9096;654.0;654.0;0.0
drt_9095;367.0;367.0;0.0
drt_9099;153.0;153.0;0.0
drt_6821;545.0;545.0;0.0
drt_6822;155.0;154.0;1.0
drt_6820;738.0;605.0;133.0
drt_6825;61.0;61.0;0.0
drt_6826;204.0;206.0;-2.0
drt_6823;438.0;438.0;0.0
drt_6824;601.0;601.0;0.0
drt_9061;257.0;257.0;0.0
drt_9060;682.0;682.0;0.0
drt_9065;469.0;469.0;0.0
drt_9064;615.0;523.0;92.0
drt_9063;760.0;534.0;226.0
drt_9062;135.0;135.0;0.0
drt_9069;463.0;463.0;0.0
drt_9068;481.0;481.0;0.0
drt_9067;853.0;853.0;0.0
drt_9066;395.0;395.0;0.0
drt_9072;841.0;528.0;313.0
drt_9071;127.0;127.0;0.0
drt_9070;140.0;140.0;0.0
drt_9076;61.0;61.0;0.0
drt_9075;61.0;61.0;0.0
drt_9074;362.0;362.0;0.0
drt_9073;230.0;230.0;0.0
drt_9079;162.0;164.0;-2.0
drt_9078;232.0;232.0;0.0
drt_9077;830.0;830.0;0.0
drt_6800;851.0;850.0;1.0
drt_6803;326.0;328.0;-2.0
drt_6804;877.0;873.0;4.0
drt_6801;311.0;311.0;0.0
drt_6802;148.0;148.0;0.0
drt_119;429.0;347.0;82.0
drt_9043;61.0;61.0;0.0
drt_9042;460.0;460.0;0.0
drt_9041;850.0;850.0;0.0
drt_9040;222.0;222.0;0.0
drt_120;136.0;136.0;0.0
drt_9047;145.0;145.0;0.0
drt_121;439.0;439.0;0.0
drt_9046;61.0;61.0;0.0
drt_9045;816.0;571.0;245.0
drt_9044;299.0;288.0;11.0
drt_9049;897.0;897.0;0.0
drt_9048;606.0;606.0;0.0
drt_128;607.0;607.0;0.0
drt_129;86.0;86.0;0.0
drt_126;461.0;461.0;0.0
drt_127;703.0;612.0;91.0
drt_124;235.0;237.0;-2.0
drt_125;282.0;282.0;0.0
drt_122;754.0;754.0;0.0
drt_123;427.0;308.0;119.0
drt_9050;283.0;272.0;11.0
drt_9054;598.0;598.0;0.0
drt_9053;191.0;191.0;0.0
drt_9052;632.0;632.0;0.0
drt_9051;756.0;660.0;96.0
drt_131;899.0;332.0;567.0
drt_9058;77.0;77.0;0.0
drt_132;131.0;133.0;-2.0
drt_9057;740.0;740.0;0.0
drt_9056;634.0;634.0;0.0
drt_130;128.0;128.0;0.0
drt_9055;364.0;364.0;0.0
drt_9059;811.0;811.0;0.0
drt_139;119.0;119.0;0.0
drt_137;608.0;507.0;101.0
drt_138;123.0;123.0;0.0
drt_135;534.0;390.0;144.0
drt_136;315.0;315.0;0.0
drt_133;192.0;192.0;0.0
drt_134;66.0;66.0;0.0
drt_9021;61.0;61.0;0.0
