person;distance;unsharedDistance;distanceDetour;time;unsharedTime;timeDetour
additional_893;10101.021062462038;5361.567783560238;1.883967800133763;1340.0;409.0;3.2762836185819073
additional_1703;4001.995899760218;4001.995899760218;1.0;451.0;318.0;1.4182389937106918
additional_142;4638.34768952433;3356.896924530298;1.3817367032123975;975.0;237.0;4.113924050632911
additional_1856;1813.1999704853733;1813.1999704853733;1.0;1323.0;155.0;8.535483870967742
additional_1163;13982.424533430289;6963.931012279935;2.007835015707968;1812.0;431.0;4.204176334106728
additional_953;7890.868213732766;3826.6244013965675;2.062096350729617;1555.0;292.0;5.325342465753424
additional_1267;4578.559148891863;3627.0578057568987;1.2623342097346042;1001.0;262.0;3.8206106870229006
additional_1987;13168.434067140477;5818.265556844348;2.2632920306722197;1778.0;407.0;4.368550368550369
additional_751;9361.134909095568;5233.937789455767;1.7885453143815362;1206.0;318.0;3.792452830188679
additional_457;7550.3313782670775;4839.513047047881;1.5601427880998906;1478.0;398.0;3.71356783919598
additional_1931;11254.684919503696;4246.093146599165;2.650597745016013;1596.0;285.0;5.6
additional_674;5129.624245347017;5320.578089270406;0.9641103202096646;1419.0;302.0;4.698675496688741
additional_1727;2181.5358777266797;2181.5358777266797;1.0;1130.0;170.0;6.647058823529412
additional_1015;6026.186932890166;3777.5500592430467;1.5952632892700052;980.0;268.0;3.656716417910448
additional_2138;10009.360428419579;3914.50608048971;2.5569919225077293;1424.0;369.0;3.859078590785908
additional_1148;6805.478877253965;4040.5367482852753;1.6843007009259543;1646.0;311.0;5.292604501607717
additional_68;8967.23014741358;3444.642000964185;2.6032400884920914;1206.0;280.0;4.307142857142857
additional_985;4497.291138950603;3634.107922391062;1.2375227249694913;1077.0;260.0;4.142307692307693
additional_1942;10155.62537604634;5540.62220321345;1.8329395153772226;1499.0;394.0;3.8045685279187818
additional_1878;12415.949259162446;4122.445323569423;3.0117923428059163;1608.0;326.0;4.932515337423313
additional_52;3528.299045168589;3528.299045168589;1.0;361.0;269.0;1.342007434944238
additional_1991;6657.543171811198;4956.772616199596;1.3431205518795006;1197.0;320.0;3.740625
additional_2014;10056.987862842647;5148.268861075687;1.9534698233963883;1408.0;389.0;3.619537275064267
additional_727;8799.893701032752;4580.191399168896;1.921293879253506;1681.0;366.0;4.592896174863388
additional_357;2853.797220697446;1442.5594742657017;1.978287392379506;1215.0;117.0;10.384615384615385
additional_1076;7353.468177700435;4261.848473900532;1.7254175559579175;1461.0;235.0;6.217021276595744
additional_412;4623.894556056113;2511.4586176377566;1.8411191502750242;839.0;207.0;4.053140096618358
additional_986;6150.628504075427;4652.973709598493;1.3218704613326018;996.0;287.0;3.470383275261324
additional_1497;4378.593640820357;3146.095053688347;1.3917550379436507;886.0;223.0;3.9730941704035874
additional_877;3880.0476233986815;3203.609656862034;1.2111486850739563;1183.0;263.0;4.498098859315589
additional_2385;1942.581552197359;2070.7529203052172;0.9381039780984752;848.0;169.0;5.017751479289941
additional_2198;7031.834152406421;4029.1742299474254;1.7452296056450693;1055.0;303.0;3.4818481848184817
additional_869;9321.296303737257;4248.262571991429;2.194143169302216;1219.0;314.0;3.8821656050955413
additional_1120;2881.1322925672416;2881.1322925672416;1.0;294.0;210.0;1.4
additional_1477;10203.501641561983;4989.685142763087;2.0449189376930694;1260.0;339.0;3.7168141592920354
additional_2276;9442.708338205675;3575.95424071955;2.640612184205585;1505.0;231.0;6.515151515151516
additional_1288;9914.299898978594;4534.845831349033;2.1862485005425802;1019.0;374.0;2.7245989304812834
additional_2311;10184.572404479122;6096.30694170231;1.6706134553053231;1692.0;357.0;4.739495798319328
additional_1867;7068.984496356098;4390.337389432121;1.610123293342258;1428.0;432.0;3.3055555555555554
additional_852;5831.549819295292;4806.649455985186;1.2132255269903054;948.0;282.0;3.3617021276595747
additional_289;2270.213232621096;2270.213232621096;1.0;315.0;192.0;1.640625
additional_678;1580.4592261341231;1580.4592261341231;1.0;275.0;156.0;1.7628205128205128
additional_6;5977.394822681075;4310.370430214241;1.3867473618465727;1501.0;285.0;5.266666666666667
additional_1471;3422.1824819577837;3198.5061422438566;1.0699315023222093;1203.0;246.0;4.890243902439025
additional_1412;15170.813666854674;4920.895470947176;3.082937598740456;1640.0;345.0;4.753623188405797
additional_1598;5741.474475706912;2665.028278317947;2.1543765679404676;923.0;249.0;3.7068273092369477
additional_913;9382.720902251847;6469.492512238478;1.4503024595054947;1522.0;388.0;3.922680412371134
additional_860;10660.90896664429;3671.582898893124;2.903627470826887;1517.0;307.0;4.941368078175896
additional_2317;8008.301015728243;4034.8876667637846;1.9847643050125774;1532.0;266.0;5.7593984962406015
additional_1639;8863.86511721063;5748.173097081172;1.542031697290319;1190.0;409.0;2.9095354523227384
additional_2134;7376.488474851204;4023.737559711199;1.8332429402728359;1117.0;277.0;4.0324909747292415
additional_1637;4361.715648129262;3604.177106050592;1.2101834953690083;997.0;219.0;4.552511415525114
additional_641;12039.271689920077;5150.664742365856;2.3374209528516268;1583.0;383.0;4.133159268929504
additional_359;10535.564719129206;5524.543145464699;1.907047232996676;1747.0;445.0;3.9258426966292137
additional_1620;2390.399702073583;2390.399702073583;1.0;424.0;197.0;2.1522842639593907
additional_798;9329.095294059092;6309.83120986208;1.47850156110008;1166.0;356.0;3.2752808988764044
additional_1506;10683.798722571228;3961.98878465872;2.696574701054212;1383.0;298.0;4.640939597315437
additional_1513;4805.345113693767;4118.363110758451;1.1668094785378942;1001.0;297.0;3.3703703703703702
additional_44;13349.697588881603;6582.90988542288;2.0279326044615953;1528.0;484.0;3.15702479338843
additional_517;4604.931128657203;4071.306953325592;1.1310695021154638;1353.0;271.0;4.992619926199262
additional_1219;6054.517337513828;4223.071953934807;1.433676102031032;1225.0;338.0;3.6242603550295858
additional_1815;10038.789929003422;4555.9010469589075;2.2034697034748763;1242.0;356.0;3.4887640449438204
additional_343;8293.100885399612;4610.62269289062;1.7986943278154626;1181.0;328.0;3.600609756097561
