RequestId;actualWaitTime;estimatedWaitTime;deviate
drt_4129;563.0;563.0;0.0
drt_4128;265.0;267.0;-2.0
drt_5459;102.0;104.0;-2.0
drt_5419;181.0;181.0;0.0
drt_6751;1077.0;964.0;113.0
drt_6752;346.0;323.0;23.0
drt_5421;135.0;135.0;0.0
drt_5420;590.0;590.0;0.0
drt_6750;198.0;198.0;0.0
drt_5423;144.0;144.0;0.0
drt_6755;466.0;466.0;0.0
drt_5422;727.0;267.0;460.0
drt_6756;665.0;665.0;0.0
drt_5425;120.0;120.0;0.0
drt_6753;675.0;234.0;441.0
drt_5424;153.0;155.0;-2.0
drt_6754;1217.0;882.0;335.0
drt_5427;213.0;213.0;0.0
drt_6759;601.0;341.0;260.0
drt_5426;190.0;192.0;-2.0
drt_5429;319.0;319.0;0.0
drt_6757;903.0;851.0;52.0
drt_5428;231.0;231.0;0.0
drt_6758;1110.0;1108.0;2.0
drt_5430;71.0;71.0;0.0
drt_6762;706.0;446.0;260.0
drt_6763;361.0;361.0;0.0
drt_4101;531.0;531.0;0.0
drt_5432;73.0;73.0;0.0
drt_6760;229.0;231.0;-2.0
drt_4100;1047.0;665.0;382.0
drt_5431;585.0;580.0;5.0
drt_6761;625.0;625.0;0.0
drt_4103;1121.0;782.0;339.0
drt_5434;418.0;315.0;103.0
drt_6766;148.0;148.0;0.0
drt_4102;390.0;329.0;61.0
drt_5433;532.0;412.0;120.0
drt_6767;371.0;371.0;0.0
drt_4105;609.0;609.0;0.0
drt_5436;196.0;196.0;0.0
drt_6764;88.0;90.0;-2.0
drt_4104;1093.0;927.0;166.0
drt_5435;800.0;529.0;271.0
drt_6765;969.0;967.0;2.0
drt_4107;218.0;138.0;80.0
drt_5438;79.0;81.0;-2.0
drt_4106;1059.0;874.0;185.0
drt_5437;204.0;204.0;0.0
drt_4109;100.0;102.0;-2.0
drt_6768;62.0;62.0;0.0
drt_4108;275.0;275.0;0.0
drt_5439;238.0;238.0;0.0
drt_6769;151.0;151.0;0.0
drt_5519;720.0;414.0;306.0
drt_5518;280.0;280.0;0.0
drt_6849;971.0;971.0;0.0
drt_6850;262.0;262.0;0.0
drt_6851;795.0;795.0;0.0
drt_5520;407.0;409.0;-2.0
drt_5522;732.0;653.0;79.0
drt_6854;622.0;322.0;300.0
drt_5521;160.0;160.0;0.0
drt_6855;821.0;821.0;0.0
drt_5524;73.0;73.0;0.0
drt_6852;950.0;950.0;0.0
drt_5523;466.0;337.0;129.0
drt_6853;27.0;27.0;0.0
drt_5526;330.0;330.0;0.0
drt_6858;1121.0;1121.0;0.0
drt_5525;529.0;529.0;0.0
drt_6859;547.0;547.0;0.0
drt_5528;64.0;64.0;0.0
drt_6856;128.0;128.0;0.0
drt_5527;216.0;216.0;0.0
drt_6857;93.0;93.0;0.0
drt_5529;651.0;651.0;0.0
drt_6861;268.0;270.0;-2.0
drt_6862;1165.0;1159.0;6.0
drt_4200;235.0;235.0;0.0
drt_5531;463.0;463.0;0.0
drt_5530;336.0;336.0;0.0
drt_6860;502.0;460.0;42.0
drt_4202;754.0;753.0;1.0
drt_5533;154.0;156.0;-2.0
drt_6865;58.0;58.0;0.0
drt_4201;832.0;206.0;626.0
drt_5532;126.0;126.0;0.0
drt_6866;651.0;649.0;2.0
drt_4204;735.0;402.0;333.0
drt_5535;115.0;115.0;0.0
drt_6863;204.0;204.0;0.0
drt_4203;223.0;225.0;-2.0
drt_5534;199.0;199.0;0.0
drt_6864;1039.0;1037.0;2.0
drt_4206;61.0;61.0;0.0
drt_5537;271.0;273.0;-2.0
drt_6869;737.0;491.0;246.0
drt_4205;216.0;216.0;0.0
drt_5536;526.0;427.0;99.0
drt_4208;357.0;334.0;23.0
drt_5539;141.0;141.0;0.0
drt_6867;1111.0;347.0;764.0
drt_4207;819.0;473.0;346.0
drt_5538;61.0;61.0;0.0
drt_6868;744.0;498.0;246.0
drt_6829;511.0;511.0;0.0
drt_6827;881.0;540.0;341.0
drt_6828;131.0;131.0;0.0
drt_5500;120.0;120.0;0.0
drt_6832;358.0;358.0;0.0
drt_6833;505.0;412.0;93.0
drt_5502;225.0;225.0;0.0
drt_6830;933.0;933.0;0.0
drt_5501;108.0;108.0;0.0
drt_6831;1065.0;1065.0;0.0
drt_5504;637.0;340.0;297.0
drt_6836;1144.0;1083.0;61.0
drt_5503;242.0;242.0;0.0
drt_6837;1154.0;596.0;558.0
drt_5506;296.0;296.0;0.0
drt_6834;586.0;586.0;0.0
drt_5505;775.0;441.0;334.0
drt_6835;72.0;72.0;0.0
drt_5508;172.0;172.0;0.0
drt_5507;135.0;135.0;0.0
drt_6838;1070.0;852.0;218.0
drt_5509;254.0;256.0;-2.0
drt_6839;168.0;168.0;0.0
drt_6840;578.0;578.0;0.0
drt_5511;503.0;503.0;0.0
drt_6843;835.0;833.0;2.0
drt_5510;100.0;100.0;0.0
drt_6844;134.0;134.0;0.0
drt_5513;307.0;307.0;0.0
drt_6841;386.0;386.0;0.0
drt_5512;677.0;349.0;328.0
drt_6842;219.0;221.0;-2.0
drt_5515;237.0;237.0;0.0
drt_6847;62.0;62.0;0.0
drt_5514;224.0;224.0;0.0
drt_6848;739.0;362.0;377.0
drt_5517;95.0;95.0;0.0
drt_6845;125.0;125.0;0.0
drt_5516;327.0;327.0;0.0
drt_6846;792.0;532.0;260.0
drt_6807;223.0;223.0;0.0
drt_6808;1129.0;1129.0;0.0
drt_6805;1109.0;1109.0;0.0
drt_6806;696.0;544.0;152.0
drt_6809;348.0;348.0;0.0
drt_9083;322.0;322.0;0.0
drt_9082;192.0;192.0;0.0
drt_9081;231.0;233.0;-2.0
drt_9080;304.0;304.0;0.0
drt_9087;309.0;311.0;-2.0
drt_9086;1120.0;970.0;150.0
drt_9085;871.0;810.0;61.0
drt_9084;1161.0;1160.0;1.0
drt_9089;436.0;243.0;193.0
drt_9088;770.0;770.0;0.0
drt_6810;216.0;216.0;0.0
drt_6811;322.0;322.0;0.0
drt_6814;645.0;645.0;0.0
drt_6815;719.0;707.0;12.0
drt_6812;138.0;140.0;-2.0
drt_6813;558.0;465.0;93.0
drt_6818;824.0;698.0;126.0
drt_6819;662.0;662.0;0.0
drt_6816;1000.0;988.0;12.0
drt_6817;333.0;333.0;0.0
drt_9090;1050.0;997.0;53.0
drt_9094;765.0;765.0;0.0
drt_9093;239.0;239.0;0.0
drt_9092;892.0;556.0;336.0
drt_9091;301.0;301.0;0.0
drt_9098;700.0;570.0;130.0
drt_9097;347.0;347.0;0.0
drt_9096;350.0;350.0;0.0
drt_9095;1015.0;1015.0;0.0
drt_9099;255.0;255.0;0.0
drt_6821;242.0;242.0;0.0
drt_6822;800.0;800.0;0.0
drt_6820;811.0;811.0;0.0
drt_6825;144.0;144.0;0.0
drt_6826;72.0;72.0;0.0
drt_6823;92.0;92.0;0.0
drt_6824;165.0;165.0;0.0
drt_9061;475.0;477.0;-2.0
drt_9060;102.0;104.0;-2.0
drt_9065;1016.0;1016.0;0.0
