RequestId;actualWaitTime;estimatedWaitTime;deviate
drt_4165;551.0;447.0;104.0
drt_5496;106.0;106.0;0.0
drt_4164;189.0;189.0;0.0
drt_5495;362.0;262.0;100.0
drt_4167;167.0;167.0;0.0
drt_5498;332.0;332.0;0.0
drt_4166;242.0;231.0;11.0
drt_5497;351.0;351.0;0.0
drt_4169;206.0;206.0;0.0
drt_4168;746.0;333.0;413.0
drt_5499;101.0;101.0;0.0
drt_6791;329.0;329.0;0.0
drt_6792;886.0;825.0;61.0
drt_4130;166.0;167.0;-1.0
drt_5461;168.0;170.0;-2.0
drt_5460;318.0;193.0;125.0
drt_6790;223.0;223.0;0.0
drt_4132;61.0;61.0;0.0
drt_5463;211.0;211.0;0.0
drt_6795;860.0;557.0;303.0
drt_4131;139.0;141.0;-2.0
drt_5462;825.0;500.0;325.0
drt_6796;1216.0;1148.0;68.0
drt_4134;339.0;339.0;0.0
drt_5465;106.0;106.0;0.0
drt_6793;1199.0;1138.0;61.0
drt_4133;226.0;226.0;0.0
drt_5464;174.0;174.0;0.0
drt_6794;1105.0;1105.0;0.0
drt_4136;163.0;165.0;-2.0
drt_5467;93.0;93.0;0.0
drt_6799;1198.0;1084.0;114.0
drt_4135;346.0;346.0;0.0
drt_5466;88.0;88.0;0.0
drt_4138;209.0;209.0;0.0
drt_5469;224.0;224.0;0.0
drt_6797;327.0;327.0;0.0
drt_4137;638.0;489.0;149.0
drt_5468;472.0;337.0;135.0
drt_6798;524.0;524.0;0.0
drt_4139;343.0;193.0;150.0
drt_5470;201.0;201.0;0.0
drt_4141;821.0;672.0;149.0
drt_5472;693.0;448.0;245.0
drt_4140;602.0;511.0;91.0
drt_5471;294.0;294.0;0.0
drt_4143;519.0;519.0;0.0
drt_5474;368.0;368.0;0.0
drt_4142;496.0;413.0;83.0
drt_5473;847.0;602.0;245.0
drt_4145;363.0;363.0;0.0
drt_5476;110.0;110.0;0.0
drt_4144;769.0;600.0;169.0
drt_5475;109.0;109.0;0.0
drt_4147;229.0;229.0;0.0
drt_5478;61.0;61.0;0.0
drt_4146;122.0;124.0;-2.0
drt_5477;127.0;129.0;-2.0
drt_4149;484.0;484.0;0.0
drt_4148;1097.0;707.0;390.0
drt_5479;713.0;582.0;131.0
drt_6770;503.0;503.0;0.0
drt_4110;577.0;577.0;0.0
drt_5441;124.0;124.0;0.0
drt_6773;839.0;584.0;255.0
drt_5440;451.0;451.0;0.0
drt_6774;79.0;79.0;0.0
drt_4112;929.0;929.0;0.0
drt_5443;190.0;190.0;0.0
drt_6771;279.0;279.0;0.0
drt_4111;1044.0;763.0;281.0
drt_5442;430.0;315.0;115.0
drt_6772;35.0;35.0;0.0
drt_4114;163.0;163.0;0.0
drt_5445;208.0;210.0;-2.0
drt_6777;1107.0;954.0;153.0
drt_4113;589.0;555.0;34.0
drt_5444;510.0;395.0;115.0
drt_6778;61.0;61.0;0.0
drt_4116;505.0;505.0;0.0
drt_5447;525.0;439.0;86.0
drt_6775;116.0;116.0;0.0
drt_4115;145.0;145.0;0.0
drt_5446;306.0;306.0;0.0
drt_6776;178.0;178.0;0.0
drt_4118;196.0;196.0;0.0
drt_5449;92.0;92.0;0.0
drt_4117;688.0;635.0;53.0
drt_5448;175.0;170.0;5.0
drt_6779;702.0;457.0;245.0
drt_4119;236.0;236.0;0.0
drt_6780;105.0;105.0;0.0
drt_6781;431.0;326.0;105.0
drt_5450;84.0;84.0;0.0
drt_4121;183.0;183.0;0.0
drt_5452;81.0;81.0;0.0
drt_6784;291.0;291.0;0.0
drt_4120;125.0;125.0;0.0
drt_5451;241.0;241.0;0.0
drt_6785;258.0;258.0;0.0
drt_4123;585.0;398.0;187.0
drt_5454;65.0;65.0;0.0
drt_6782;331.0;331.0;0.0
drt_4122;152.0;152.0;0.0
drt_5453;770.0;159.0;611.0
drt_6783;377.0;379.0;-2.0
drt_4125;340.0;340.0;0.0
drt_5456;199.0;201.0;-2.0
drt_6788;1078.0;925.0;153.0
drt_4124;812.0;269.0;543.0
drt_5455;678.0;251.0;427.0
drt_6789;61.0;61.0;0.0
drt_4127;404.0;241.0;163.0
drt_5458;432.0;168.0;264.0
drt_6786;173.0;173.0;0.0
drt_4126;803.0;803.0;0.0
drt_5457;61.0;61.0;0.0
drt_6787;375.0;375.0;0.0
drt_4129;1148.0;1148.0;0.0
drt_4128;591.0;593.0;-2.0
drt_5459;549.0;285.0;264.0
drt_5419;157.0;157.0;0.0
drt_6751;1007.0;881.0;126.0
drt_6752;834.0;834.0;0.0
drt_5421;750.0;549.0;201.0
drt_5420;80.0;80.0;0.0
drt_6750;774.0;643.0;131.0
drt_5423;95.0;95.0;0.0
drt_6755;1117.0;1112.0;5.0
drt_5422;399.0;399.0;0.0
drt_6756;160.0;160.0;0.0
drt_5425;843.0;220.0;623.0
drt_6753;961.0;589.0;372.0
drt_5424;700.0;569.0;131.0
drt_6754;429.0;429.0;0.0
drt_5427;936.0;313.0;623.0
drt_6759;191.0;193.0;-2.0
drt_5426;387.0;387.0;0.0
drt_5429;195.0;197.0;-2.0
drt_6757;1022.0;531.0;491.0
drt_5428;523.0;523.0;0.0
drt_6758;780.0;780.0;0.0
drt_5430;71.0;71.0;0.0
drt_6762;256.0;256.0;0.0
drt_6763;434.0;434.0;0.0
drt_4101;531.0;530.0;1.0
drt_5432;73.0;73.0;0.0
drt_6760;1197.0;1197.0;0.0
drt_4100;979.0;634.0;345.0
drt_5431;106.0;106.0;0.0
drt_6761;1040.0;933.0;107.0
drt_4103;739.0;739.0;0.0
drt_5434;171.0;173.0;-2.0
