"","avg_wait","p95_wait","total_travel","rejections","idle_share","dp_dt"
"1",0.0567487314020225,0.0337173570028464,0.075168237683499,0.155507391774966,0.0157599198538049,0.0810379817623667
"2",0.0735823857973111,0.0337173570028463,0.0872491138650108,0.155507391774965,0.024593716331356,0.116146226832286
"3",0.0292788643496607,0.0330481838856726,0.111131419023955,0.155507391774965,0.0548661831753509,0.0314753055751015
"4",0.0322110659469132,0.0330481838856726,0.0534688886862061,0.155507391774965,0.147468358969289,0.057634318146191
"5",0.0414856470324452,0.0337173570028463,0.0693557408265853,0.155507391774965,0.231657793210404,0.057634318146191
"6",0.0220735877086978,0.0337173570028463,0.075168237683499,0.155507391774965,0.328998236827793,0.029671844045671
"7",0.207447169554606,0.174198871095782,0.164097723149264,0.027295487377508,0.024593716331356,0.207208731779105
"8",0.391551076278022,0.450636462025705,0.253229220058025,0.012364674595191,0.024593716331356,0.270807625055499
"9",0.145621471930321,0.174198871095782,0.111131419023955,0.027295487377508,0.147468358969289,0.148383648657589
