departureTime;personId;vehicleId;fromLinkId;fromX;fromY;toLinkId;toX;toY;waitTime;arrivalTime;inVehicleTravelTime;travelDistance_m;directTravelDistance_m;fareForLeg;latestDepartureTime;latestArrivalTime
56767.0;12052000_12052000_23011;taxi3;1852;452706.99;5734811.46;8398;457270.96;5737320.07;634.0;58492.0;1091.0;14868.14;7983.13;-2.64;57467;58780
56772.0;12052000_12052000_13084;taxi161;8353;459380.78;5734295.35;3989;455924.97;5731516.63;402.0;58954.0;1780.0;17502.98;8900.62;-2.98;57472;59025
56773.0;additional_1746;taxi48;3713;454143.21;5735771.38;3070;453238.06;5731363.17;674.0;58552.0;1105.0;12258.76;5260.43;-2;57473;58558
56777.0;12052000_12052000_25979;taxi113;8142;455320.79;5737554.7;10390;454935.14;5740051.42;659.0;57873.0;437.0;4844.24;4844.24;-2;57477;58632.5
56777.0;12052000_12052000_28851;taxi266;6692;456163.65;5728351.45;5146;452760.97;5732835.22;459.0;58657.0;1421.0;12354.71;7078.88;-2.41;57477;58721
56782.0;12052000_12052000_17424;taxi168;4544;456637.85;5736466.21;1756;455760.85;5734792.38;596.0;57721.0;343.0;2601.93;2310.46;-2;57482;58352.5
56784.0;12052000_12052000_25964;taxi168;7665;456307.95;5734774.13;8639;454982.78;5732217.59;283.0;58295.0;1228.0;11414.48;5482.56;-2;57484;58500
56787.0;12052000_12052000_9990;taxi45;4629;450307.33;5733625.69;1148;454895.04;5735034.93;235.0;58474.0;1452.0;17169.99;5336.16;-2;57487;58528.5
56788.0;12052000_12052000_3912;taxi130;3155;453596.34;5732330.83;1054;455358.33;5734630.02;671.0;57874.0;415.0;4927.41;4626.92;-2;57488;58462
56790.0;additional_597;taxi216;3290;453156.95;5735278.15;8883;454152.63;5736698.37;625.0;58130.0;715.0;6066.25;2976.96;-2;57490;58312.5
56793.0;12052000_12052000_21507;taxi122;8306;456316.41;5731995.53;2820;452091.1;5733901.93;154.0;57783.0;836.0;8138.52;7142.88;-2.44;57493;58762.5
56793.0;12052000_12052000_22264;taxi279;2296;454900.81;5737806.71;9690;456293.89;5732207.18;644.0;58083.0;646.0;8780.51;8090.04;-2.66;57493;58801.5
56798.0;12052000_12052000_7154;taxi22;5777;453940.74;5730561.62;1832;454687.89;5730150.09;232.0;57173.0;143.0;1144.57;1117.02;-2;57498;58208
