departureTime;personId;vehicleId;fromLinkId;fromX;fromY;toLinkId;toX;toY;waitTime;arrivalTime;inVehicleTravelTime;travelDistance_m;directTravelDistance_m;fareForLeg;latestDepartureTime;latestArrivalTime
18780.0;additional_1411;taxi231;8284;456146.72;5732252.37;3625;455356.53;5734670.14;386.0;19764.0;598.0;6738.06;4545.54;-2;19980;20487
18781.0;additional_425;taxi109;7536;456396.56;5735580.9;5749;454250.31;5734485.68;326.0;19920.0;813.0;6133.28;2914.53;-2;19981;20356
18788.0;additional_1831;taxi165;6194;452717.76;5735928.96;3244;453372.36;5734987.2;281.0;19763.0;694.0;5334.47;1936.84;-2;19988;20258
18795.0;additional_477;taxi215;1293;453881.82;5732360.79;1487;454892.45;5734694.18;87.0;19782.0;900.0;11757.79;3870.32;-2;19995;20358
18802.0;additional_1094;taxi134;5101;454175.82;5737050.89;1762;454183.27;5734909.91;624.0;19804.0;378.0;3092.62;2338.47;-2;20002;20320
18822.0;additional_818;taxi65;2097;455780.02;5733496.98;3673;454446.88;5733444.24;95.0;19084.0;167.0;2200.23;2200.23;-2;20022;20272.5
18829.0;additional_1807;taxi225;4029;454756.09;5737834.17;7822;455585.56;5734314.46;82.0;20213.0;1302.0;10431.37;5402.76;-2;20029;20626
18840.0;additional_1192;taxi165;4345;453811.52;5736156.75;775;453156.95;5735278.15;434.0;19652.0;378.0;3760.47;1650.7;-2;20040;20245.5
18862.0;additional_680;taxi215;7679;453856.72;5732213.6;9154;454482.21;5735596.3;106.0;20112.0;1144.0;14005.5;4849.49;-2;20062;20575
18875.0;additional_586;taxi239;737;454575.59;5732650.02;8497;452852.17;5734814.98;61.0;20377.0;1441.0;11618.5;4051.35;-2;20075;20607.5
18882.0;additional_1056;taxi231;6728;456047.05;5733943.34;1784;453915.65;5734524.12;601.0;20085.0;602.0;5797.9;3664.13;-2;20082;20529
18892.0;additional_260;taxi215;10342;454498.67;5731033.98;7104;454101.01;5735442.67;261.0;19973.0;820.0;11251.43;5350.73;-2;20092;20557
18893.0;additional_2150;taxi160;8770;452378.07;5734088.05;1151;454895.04;5735034.93;741.0;20360.0;726.0;6615.71;3206.59;-2;20093;20436.5
18897.0;additional_178;taxi215;603;455904.21;5730310.23;1754;455723.7;5735044.49;460.0;20277.0;920.0;11557.21;7877.67;-2.48;20097;20706
18904.0;additional_1999;taxi225;5104;454143.22;5737385.09;2105;453980.49;5733899.18;340.0;19819.0;575.0;5353.02;4608.44;-2;20104;20611
18905.0;additional_1685;taxi51;8583;458138.02;5734927.51;6167;453821.9;5735869.81;94.0;19418.0;419.0;5451.28;5451.28;-2.01;20105;20733.5
18923.0;additional_358;taxi225;6561;453730.61;5736841.61;8747;454531.77;5734808.83;525.0;19996.0;548.0;5767.94;3346.99;-2;20123;20490.5
18926.0;additional_717;taxi225;376;454887.91;5737550.92;8951;453617.05;5734197.39;152.0;19688.0;610.0;5532.86;4702.73;-2;20126;20597
18935.0;additional_1461;taxi75;10733;453905.25;5737429.76;1504;454919.34;5734595.32;130.0;19824.0;759.0;6224.35;4130.85;-2;20135;20636
18944.0;additional_634;taxi75;2998;454272.65;5736951.33;3790;453728.99;5733676.16;297.0;20259.0;1018.0;8675.5;4095.73;-2;20144;20624
18953.0;additional_1145;taxi239;3194;453646.49;5732618.69;5726;452891.72;5734389.14;195.0;20227.0;1079.0;9651.29;2934.48;-2;20153;20495
18964.0;additional_547;taxi75;1465;454367.21;5735896.2;3413;455561.73;5734806.98;571.0;19675.0;140.0;2307.27;2307.27;-2;20164;20374
18972.0;additional_2140;taxi239;10852;454746.86;5731299.69;5884;453597.52;5734703.89;412.0;20060.0;676.0;6278.99;4586.87;-2;20172;20647.5
18974.0;additional_1226;taxi239;5174;453373.29;5732823.34;125;454302.6;5734863.29;673.0;19893.0;246.0;2819.29;2819.29;-2;20174;20543
18975.0;additional_403;taxi36;4751;453249.95;5731535.22;4980;453523.13;5734077.64;65.0;19740.0;700.0;7063;2900.12;-2;20175;20497.5
18990.0;additional_1147;taxi75;5506;454389.06;5736124.43;1682;453904.57;5734990.99;455.0;20029.0;584.0;5389.28;1664.9;-2;20190;20437.5
19010.0;additional_783;taxi33;6413;451767.96;5733896.55;3849;453981.69;5733812.67;213.0;19610.0;387.0;3723.74;2647;-2;20210;20501
19019.0;additional_2006;taxi84;4193;453236.28;5730531.97;721;454095.43;5733751.32;110.0;19719.0;590.0;6199.5;4466.7;-2;20219;20667.5
19020.0;additional_616;taxi36;4637;453066.08;5731642.16;1779;453854.17;5734599.74;140.0;20113.0;953.0;8289.97;3940.23;-2;20220;20638.5
19022.0;additional_108;taxi118;10239;454609.99;5733411.81;7527;455343.81;5735030.94;102.0;19279.0;155.0;2616.67;2616.67;-2;20222;20454.5
19025.0;additional_1946;taxi193;5985;455645.86;5733561.76;1042;455221.5;5734404.17;122.0;19377.0;230.0;2074.86;2056.37;-2;20225;20472.5
19031.0;additional_1090;taxi109;3406;456589.13;5736458.21;7301;454668.12;5734928.42;308.0;19694.0;355.0;3597.67;3597.67;-2;20231;20763.5
19043.0;additional_216;taxi84;10043;453877.01;5732012.15;1755;455728.23;5734893.77;523.0;20206.0;640.0;5697;4712.71;-2;20243;20598.5
19046.0;additional_1410;taxi33;3125;451603.03;5734148.99;6764;453523.26;5734743.14;315.0;19941.0;580.0;4932.71;2837.48;-2;20246;20570
19066.0;additional_1174;taxi84;5579;454095.81;5730833.09;5749;454250.31;5734485.68;242.0;19888.0;580.0;5859.28;4979.03;-2;20266;20726.5
19070.0;additional_1675;taxi84;7245;454251.49;5731732.38;1769;454262.34;5734671.14;394.0;19983.0;519.0;4395.97;3125.17;-2;20270;20613.5
19075.0;additional_712;taxi195;6229;453894.5;5733208.24;5130;453031.2;5735093.73;770.0;20263.0;418.0;4074.19;2944.33;-2;20275;20569
19077.0;additional_1877;taxi193;5980;455771.75;5733501.12;10351;454462.48;5735412.06;152.0;19630.0;401.0;4358.97;3467.98;-2;20277;20622
19082.0;additional_1852;taxi38;3062;454740.29;5737357.82;5771;453580.25;5734859.63;93.0;20022.0;847.0;6746.05;3810.99;-2;20282;20733.5
19083.0;additional_219;taxi217;2835;452122.48;5733822.25;1794;454133.95;5734540.49;103.0;19414.0;228.0;2624.17;2624.17;-2;20283;20625
19085.0;additional_150;taxi36;3098;453469.9;5731980.2;6291;453813.35;5734102.55;266.0;19837.0;486.0;5767.61;3313.27;-2;20285;20607.5
19089.0;additional_1926;taxi36;10341;454443.9;5731191.76;5750;454265.52;5734508.09;460.0;19978.0;429.0;4422.71;3811.88;-2;20289;20641.5
19103.0;12052000_12052000_29030;taxi181;6686;456513.51;5728015.34;4446;453718.01;5732889.79;366.0;20273.0;804.0;9465.05;6089.11;-2.06;20303;20817.5
19120.0;additional_839;taxi38;9641;454542.72;5736771.82;553;455209.95;5735059;452.0;20618.0;1046.0;9243.09;4293.34;-2;20320;20833
19123.0;additional_1462;taxi181;1368;454532.99;5731272.45;8496;452706.99;5734811.46;730.0;20797.0;944.0;9987.06;4823.4;-2;20323;20824
19132.0;additional_1357;taxi68;10869;455755.58;5730627.76;5305;455489.39;5734258.9;125.0;20966.0;1709.0;15901.28;5562.4;-2.09;20332;21047.5
19137.0;additional_93;taxi181;4646;453152.61;5731526.06;6156;453903.99;5735140.74;980.0;20552.0;435.0;5141.09;4485.4;-2;20337;20814
19156.0;additional_1792;taxi111;2855;452763.81;5732952.7;1775;454438.95;5734810.71;86.0;20272.0;1030.0;9844.67;3255.13;-2;20356;20824
19164.0;additional_262;taxi68;7135;454580.64;5730682.11;2911;454313.07;5734662.66;303.0;20625.0;1158.0;11858.33;4342.01;-2;20364;20803.5
19172.0;additional_1253;taxi140;9035;451306.31;5736432.62;10404;453863.81;5734715.48;115.0;20419.0;1132.0;10397.35;4384.67;-2;20372;20883.5
19178.0;additional_458;taxi38;9086;453531.91;5736706.83;5531;453161.14;5733896.93;613.0;20190.0;399.0;4240.95;4240.95;-2;20378;20885
19178.0;additional_1244;taxi68;7245;454251.49;5731732.38;1577;454073.9;5733802.92;409.0;19936.0;349.0;3989.73;2359.15;-2;20378;20613.5
19183.0;additional_961;taxi42;4004;456180.22;5731951.89;4693;455094.18;5733868.44;153.0;19914.0;578.0;4746.39;3271.18;-2;20383;20756.5
19207.0;additional_893;taxi38;5389;454222.49;5737720.5;5534;453161.14;5733896.93;124.0;20279.0;948.0;7659.06;5361.57;-2;20407;21020.5
19211.0;additional_1703;taxi200;4845;456527.59;5734229;7957;453892.79;5734111.48;105.0;19634.0;318.0;4002;4002;-2;20411;20888
19232.0;additional_142;taxi68;2959;453701.21;5731788.11;8504;453373.98;5734211.33;509.0;20119.0;378.0;4099.95;3356.9;-2;20432;20787.5
19233.0;additional_1856;taxi111;9804;453853.22;5732835.68;112;454212.54;5734571.76;775.0;20163.0;155.0;1813.2;1813.2;-2;20433;20665.5
19242.0;additional_1163;taxi111;4735;453126.78;5731221.8;7515;455101.35;5734992.86;383.0;20628.0;1003.0;9520.51;6963.93;-2.32;20442;21088.5
19246.0;additional_953;taxi140;6456;453156.13;5736579.35;4701;454160.25;5733611.55;764.0;20762.0;752.0;6561.75;3826.62;-2;20446;20884
19264.0;additional_1267;taxi140;9385;453321.78;5737138.46;3298;452847.2;5735170.29;342.0;20181.0;575.0;5252.84;3627.06;-2;20464;20857
19280.0;additional_1987;taxi42;4006;456153.25;5732205.28;5710;453103.4;5734633.08;156.0;20947.0;1511.0;12802.25;5818.27;-2.07;20480;21090.5
19293.0;additional_751;taxi146;2411;454804.14;5737787.49;168;455426.05;5733879.6;107.0;20488.0;1088.0;9422.54;5233.94;-2;20493;20970
19299.0;additional_457;taxi140;6718;453364.65;5737549.46;1676;454140.53;5734467.91;477.0;20567.0;791.0;7121.12;4839.51;-2;20499;21096
19300.0;additional_1931;taxi146;376;454887.91;5737550.92;7563;453404.94;5735399.87;404.0;20824.0;1120.0;11316.09;4246.09;-2;20500;20927.5
19303.0;additional_674;taxi111;10346;454522.67;5730971.14;9645;454191;5735405.36;545.0;20394.0;546.0;5150.14;5320.58;-2;20503;20956
19320.0;additional_1727;taxi165;7901;453001.33;5736131.49;4355;454241.97;5735217.75;167.0;19919.0;432.0;3555.45;2181.54;-2;20520;20775
19327.0;additional_1015;taxi216;10302;453202.53;5730827.22;5524;453532.4;5733904.32;61.0;20185.0;797.0;7572.32;3777.55;-2;20527;20929
19340.0;additional_2138;taxi67;4761;452179.64;5733054.25;6447;453074.88;5735491.31;133.0;20763.0;1290.0;10009.36;3914.51;-2;20540;21093.5
19372.0;additional_1148;taxi238;6869;453498.57;5736271.7;3623;455667.6;5734634.71;130.0;20539.0;1037.0;8719.99;4040.54;-2;20572;21038.5
19383.0;additional_68;taxi42;8894;455621.85;5732308.37;7584;454339.51;5733915.19;351.0;20329.0;595.0;6423.87;3444.64;-2;20583;21003
19386.0;additional_985;taxi216;1608;452680.62;5731917.45;1834;453516.42;5734220.33;597.0;20341.0;358.0;3838.26;3634.11;-2;20586;20976
19404.0;additional_1942;taxi42;8050;456099.88;5731856.32;6711;453629.38;5735196.95;130.0;20643.0;1109.0;10045.65;5540.62;-2;20604;21195
19416.0;additional_1878;taxi146;4810;454581.4;5737434.53;4796;453055.37;5735494.45;181.0;20952.0;1355.0;12477.35;4122.45;-2;20616;21105
19422.0;additional_52;taxi69;8625;456966.42;5734732.81;9763;454734.68;5734264.24;88.0;19779.0;269.0;3528.3;3528.3;-2;20622;21025.5
19459.0;additional_1991;taxi216;1606;452751.74;5731826.43;5152;453717.39;5735627.89;449.0;20667.0;759.0;6860.53;4956.77;-2;20659;21139
19480.0;additional_2014;taxi216;10310;453432.02;5730614.54;6143;452872.42;5734529.46;210.0;20881.0;1191.0;10681.13;5148.27;-2;20680;21263.5
19482.0;additional_727;taxi238;10192;453920.66;5736963.36;3636;455382.9;5734441.71;400.0;20684.0;802.0;7193.36;4580.19;-2;20682;21231
19507.0;additional_357;taxi146;3418;455919.24;5734808.01;10284;454519.46;5734809.57;916.0;20650.0;227.0;2853.8;1442.56;-2;20707;20882.5
19534.0;additional_1076;taxi136;10344;454443.9;5731191.76;2177;452698.6;5734179.05;90.0;20729.0;1105.0;9332.12;4261.85;-2;20734;21086.5
19535.0;additional_412;taxi67;5238;452141.67;5734341.87;1779;453854.17;5734599.74;233.0;20373.0;605.0;4623.89;2511.46;-2;20735;21045.5
19545.0;additional_986;taxi136;378;454795.15;5730510.79;2512;454559.27;5734421.03;205.0;20383.0;633.0;5731.1;4652.97;-2;20745;21175.5
19550.0;additional_1497;taxi132;5965;456117.37;5733450.88;9605;453831.59;5733641.55;98.0;19871.0;223.0;3146.1;3146.1;-2;20750;21084.5
19553.0;additional_877;taxi136;5668;454312.56;5732748.08;5884;453597.52;5734703.89;545.0;20578.0;480.0;3880.05;3203.61;-2;20753;21147.5
19556.0;additional_2385;taxi136;2431;454522.23;5732634.4;2107;453980;5733932.34;449.0;20246.0;241.0;1942.58;2070.75;-2;20756;21009.5
19576.0;additional_2198;taxi238;2919;453543.61;5737011.5;9761;454763.39;5734505.71;153.0;20365.0;636.0;6116.4;4029.17;-2;20776;21230.5
19579.0;additional_869;taxi57;4080;456061.68;5731692.31;6779;454436.63;5734367.74;203.0;20643.0;861.0;9069.03;4248.26;-2;20779;21250
19596.0;additional_1120;taxi216;3026;454117.21;5735865.48;10103;453532.4;5733904.32;1022.0;21055.0;437.0;3885.31;2881.13;-2;20796;21111
19598.0;additional_1477;taxi30;9348;453204.11;5730994.61;1487;454892.45;5734694.18;73.0;20738.0;1067.0;11814;4989.69;-2;20798;21306.5
19602.0;additional_2276;taxi30;6113;454619.51;5733379.52;5991;454565.78;5735484.26;981.0;20970.0;387.0;4358.35;3575.95;-2;20802;21148.5
19611.0;additional_1288;taxi146;7986;454656.98;5736823.99;7534;455734.86;5735292.05;282.0;20267.0;374.0;4534.85;4534.85;-2;20811;21372
19617.0;additional_2311;taxi30;6345;454579.55;5730248.05;6411;452979.48;5735316.56;254.0;21320.0;1449.0;14691.46;6096.31;-2.08;20817;21352.5
19618.0;additional_1867;taxi222;5287;457265.08;5736497.96;128;454302.6;5734863.29;103.0;21088.0;1367.0;12338.55;4390.34;-2;20818;21466
19618.0;additional_852;taxi30;1499;455751.07;5730208.91;9605;453831.59;5733641.55;407.0;20385.0;360.0;5129.2;4806.65;-2;20818;21241
19621.0;additional_289;taxi197;2327;452341.8;5736316.99;8497;452852.17;5734814.98;66.0;19879.0;192.0;2270.21;2270.21;-2;20821;21109
19625.0;additional_678;taxi208;7896;452870.12;5736046.19;6161;453797.37;5735551.03;119.0;19900.0;156.0;1580.46;1580.46;-2;20825;21059
19631.0;additional_6;taxi30;6228;454127.36;5732058.65;5910;454110.91;5735695.34;630.0;21143.0;882.0;8550.7;4310.37;-2;20831;21258.5
19635.0;additional_1471;taxi222;3671;456442.27;5735416.48;8001;455150.76;5734147.65;938.0;20819.0;246.0;3198.51;3198.51;-2;20835;21204
19636.0;additional_1412;taxi238;10653;455078.57;5737034.17;716;454073.9;5733802.92;481.0;20952.0;835.0;7805.2;4920.9;-2;20836;21353.5
19640.0;additional_1598;taxi67;7631;452439.1;5734451.54;4353;454239.36;5735183.16;242.0;20562.0;680.0;5741.47;2665.03;-2;20840;21213.5
19662.0;additional_913;taxi57;5585;454757.02;5730383.23;6016;455383.45;5734199.74;393.0;20836.0;781.0;7498.8;6469.49;-2.18;20862;21444
19670.0;additional_860;taxi222;856;457524.03;5735519.9;1776;454391.34;5734805.35;536.0;20983.0;777.0;7626.85;3671.58;-2;20870;21330.5
19691.0;additional_2317;taxi57;3500;453357.43;5733403.4;3632;455283.31;5734451.2;734.0;20968.0;543.0;4059.13;4034.89;-2;20891;21290
19695.0;additional_1639;taxi93;4032;454756.09;5737834.17;6289;453805.79;5733846.27;73.0;20793.0;1025.0;9175.74;5748.17;-2.06;20895;21508.5
19701.0;additional_2134;taxi42;2099;455830.62;5733592.66;6703;453518.09;5735042.1;430.0;20558.0;427.0;4444.21;4023.74;-2;20901;21316.5
19702.0;additional_1637;taxi57;6904;454428.85;5730870.04;3029;453989.22;5734247.1;458.0;20544.0;384.0;4909.23;3604.18;-2;20902;21230.5
19744.0;additional_641;taxi43;3017;453040.84;5731032.79;8497;452852.17;5734814.98;93.0;21209.0;1372.0;13959.68;5150.66;-2;20944;21518.5
19774.0;additional_359;taxi222;8513;457853.46;5734379.23;5710;453103.4;5734633.08;194.0;21316.0;1348.0;11235.63;5524.54;-2.05;20974;21641.5
19790.0;additional_1620;taxi67;8488;451981.88;5734492.48;3030;453980.99;5734209.41;225.0;20212.0;197.0;2390.4;2390.4;-2;20990;21285.5
19794.0;additional_798;taxi43;581;456039.41;5730317.85;9748;453592.98;5734861.49;456.0;20880.0;630.0;7700.4;6309.83;-2.12;20994;21528
19794.0;additional_1506;taxi43;10976;453315.58;5731348.1;5726;452891.72;5734389.14;156.0;21059.0;1109.0;12604.2;3961.99;-2;20994;21441
19797.0;additional_1513;taxi186;8675;457612.32;5734454.21;3791;454515.35;5735709.57;97.0;20955.0;1061.0;8458.88;4118.36;-2;20997;21442.5
19803.0;additional_44;taxi43;3992;455924.97;5731516.63;5125;453223.2;5735064.49;649.0;21524.0;1072.0;9779.45;6582.91;-2.3;21003;21729
19824.0;additional_517;taxi174;9496;453532.6;5731911.7;5726;452891.72;5734389.14;68.0;21431.0;1539.0;13371.6;4071.31;-2;21024;21430.5
19833.0;additional_1219;taxi93;4764;453076.53;5737357.97;4786;454223.93;5734446.93;502.0;20966.0;631.0;6054.52;4223.07;-2;21033;21540
19834.0;additional_1815;taxi86;10913;456146.47;5731503.77;1502;455076.28;5734737.58;453.0;20818.0;531.0;6285.95;4555.9;-2;21034;21568
19845.0;additional_343;taxi174;231;453622.61;5731045.77;8508;453349.77;5734697.9;323.0;21280.0;1112.0;9877.06;4610.62;-2;21045;21537
19853.0;additional_2223;taxi93;5186;454175.82;5737050.89;6015;455076.28;5734737.58;208.0;21148.0;1087.0;9315.73;3412.65;-2;21053;21479
19868.0;additional_1299;taxi86;1706;455710.17;5730514.19;1781;453915.65;5734524.12;115.0;21146.0;1163.0;10801.84;6633.89;-2.24;21068;21693.5
19873.0;additional_2076;taxi174;5300;454220.36;5730741.21;4703;454037.68;5733606.64;434.0;20720.0;413.0;4788.7;3825.58;-2;21073;21418
19893.0;additional_290;taxi186;4536;456970.51;5734588.27;8618;454645.41;5735185.52;173.0;20759.0;693.0;5671.23;2937.17;-2;21093;21547.5
19893.0;additional_1324;taxi93;9869;452851.88;5736468.27;4197;454593.16;5734978.72;647.0;21271.0;731.0;6534.88;3290.65;-2;21093;21436.5
19902.0;additional_161;taxi148;5164;452760.97;5732835.22;313;454913.51;5734112.16;99.0;20252.0;251.0;3510.94;3510.94;-2;21102;21478.5
19906.0;12052000_12052000_13084;taxi86;3989;455924.97;5731516.63;8353;459380.78;5734295.35;256.0;21773.0;1611.0;15997.07;8803.5;-2.95;21106;22144
19907.0;additional_464;taxi86;2435;456284.1;5733497.04;6713;453603.5;5735061.9;727.0;21009.0;375.0;4684.79;4147.92;-2;21107;21503
19929.0;additional_1203;taxi174;10005;454325.85;5730326.46;721;454095.43;5733751.32;512.0;20815.0;374.0;4428.63;4154.17;-2;21129;21549
19933.0;additional_2348;taxi224;8183;455752.76;5734010.03;5701;453147.96;5734055.57;66.0;21294.0;1295.0;10603.89;4340;-2;21133;21599.5
19943.0;additional_583;taxi121;4205;453349.64;5736897.74;9153;454508.03;5735464.93;74.0;20631.0;614.0;4992.79;3126.73;-2;21143;21500
19943.0;additional_208;taxi155;2818;452098.7;5733878.78;2201;453831.59;5733641.55;124.0;21446.0;1379.0;14990.78;2909.28;-2;21143;21497
19961.0;additional_2086;taxi122;375;454755.54;5737518.28;125;454302.6;5734863.29;91.0;20351.0;299.0;4147.3;4147.3;-2;21161;21609.5
19973.0;additional_1868;taxi121;9852;452746.38;5735954.26;10636;454289.31;5735739.8;365.0;20767.0;429.0;3449.52;2840.01;-2;21173;21531.5
19982.0;additional_1888;taxi121;7898;453001.33;5736131.49;1803;453915.65;5734524.12;455.0;21041.0;604.0;5176.5;2849.28;-2;21182;21570.5
20002.0;additional_1181;taxi204;2713;453705.8;5733286.45;7687;454465.74;5734072.57;94.0;20285.0;189.0;2429.89;2429.89;-2;21202;21485.5
20002.0;12071000_12052000_51003;taxi155;5920;448345.92;5733249.55;8398;457270.96;5737320.07;593.0;22277.0;1682.0;18845.37;13905.83;-4.22;21202;22606
20007.0;additional_1230;taxi219;5777;453940.74;5730561.62;3289;453048.08;5735245.81;113.0;21138.0;1018.0;11186.22;6407.49;-2.17;21207;21790.5
