departureTime;personId;vehicleId;fromLinkId;fromX;fromY;toLinkId;toX;toY;waitTime;arrivalTime;inVehicleTravelTime;travelDistance_m;directTravelDistance_m;fareForLeg;latestDepartureTime;latestArrivalTime
27107.0;12052000_12052000_21529;taxi185;329;454860.93;5730173.17;10390;454935.14;5740051.42;865.0;29393.0;1421.0;15699.13;12511.85;-3.86;28307;29588
27108.0;12052000_12052000_26162;taxi92;720;454160.25;5733611.55;9487;456855.81;5732626.98;1089.0;28650.0;453.0;5384.77;4954.38;-2;28308;28818
27114.0;additional_1468;taxi251;418;452790.46;5736172.93;3334;452873.98;5734518.76;838.0;28144.0;192.0;2397.87;2397.87;-2;28314;28602
27114.0;additional_1318;taxi228;7072;454017.96;5730029.41;9765;454729.28;5734278.69;1164.0;28859.0;581.0;7653.4;6368.09;-2.19;28314;28941
27115.0;12052000_12052000_11144;taxi30;4634;453364.44;5731535.92;3016;452965.17;5731054.79;1069.0;28242.0;58.0;856.37;856.37;-2;28315;28402
27116.0;12052000_12052000_10826;taxi215;6704;453449.92;5734918.97;7630;452491.37;5734471.48;438.0;27826.0;272.0;2596.59;2233.37;-2;28316;28607
27121.0;additional_515;taxi262;8024;455792.69;5737967.37;5859;453589.09;5735010.17;822.0;28465.0;522.0;5458.68;5021.57;-2;28321;28894
27123.0;12052000_12052000_26217;taxi165;6930;457336.89;5736261.3;1756;455760.85;5734792.38;660.0;28647.0;864.0;7124.33;2370.98;-2;28323;28704
27124.0;12052000_12052000_16583;taxi76;2312;452760.85;5733016.74;3117;451211.26;5731278.55;1064.0;28699.0;511.0;4522.85;3934.81;-2;28324;28867
27125.0;12052000_12052000_27255;taxi19;1118;453641.26;5731958.62;3222;453662.54;5732180.51;131.0;27395.0;139.0;1597.5;1597.5;-2;28325;28533.5
27127.0;12052000_12052000_25964;taxi211;5755;456449.79;5732098.91;8639;454982.78;5732217.59;556.0;28880.0;1197.0;11334.47;6447.85;-2.26;28327;29029
27128.0;12052000_12052000_19251;taxi0;10890;456629.08;5729942.26;5777;453940.74;5730561.62;188.0;27813.0;497.0;4903.28;3844.65;-2;28328;28784
27130.0;additional_393;taxi289;9952;452652.64;5734433.15;4693;455094.18;5733868.44;1026.0;28565.0;409.0;4817.46;4336.94;-2;28330;28774
27131.0;12052000_12052000_13786;taxi223;8036;455614.28;5738043.5;10390;454935.14;5740051.42;326.0;28494.0;1037.0;12218.25;4483.49;-2;28331;28989.5
27134.0;12052000_12052000_22447;taxi223;7259;455457.93;5741943.88;644;452946.29;5736253.2;1140.0;29147.0;873.0;8861.3;8089.81;-2.79;28334;29349.5
27142.0;additional_2191;taxi134;8814;452331.16;5734222.41;10376;452602.96;5735668.4;812.0;28319.0;365.0;2679.48;2043.51;-2;28342;28672
27142.0;12052000_12052000_25739;taxi118;7681;453886.39;5732216.29;1377;452449.97;5732919.22;1086.0;28766.0;538.0;4842.43;2565.04;-2;28342;28820.5
27143.0;12052000_12052000_27046;taxi166;6731;453597.9;5730671.8;5303;455585.56;5734314.46;560.0;29077.0;1374.0;12340.62;7959.35;-2.61;28343;29127.5
27143.0;12052000_12052000_13809;taxi220;10942;455448.02;5735201.58;1756;455760.85;5734792.38;870.0;28083.0;70.0;886.63;886.63;-2;28343;28448
27148.0;additional_1721;taxi211;8176;455746.48;5734000.33;691;455383.45;5734199.74;1105.0;28493.0;240.0;2634.4;2634.4;-2;28348;28699
27153.0;12052000_12052000_26216;taxi109;6102;458521.44;5734917.58;6098;458823.35;5734909.1;1155.0;28334.0;26.0;302.04;302.04;-2;28353;28392
27155.0;12052000_12052000_1360;taxi76;2502;454139.72;5731189.96;6916;451603.03;5734148.99;274.0;27814.0;385.0;5781.46;5781.46;-2.04;28355;28932.5
27156.0;12052000_12052000_2852;taxi185;1292;453833.44;5732213.57;10126;454276.19;5737842.91;409.0;29006.0;1441.0;15861.65;6659.53;-2.32;28356;29089.5
27159.0;12052000_12052000_13681;taxi116;2312;452760.85;5733016.74;10261;455676.73;5726131.6;1097.0;29067.0;811.0;9780.15;8562.85;-2.71;28359;29112
27162.0;12052000_12052000_28297;taxi115;8142;455320.79;5737554.7;7577;452689.23;5734375;743.0;28543.0;638.0;7667.45;6129.11;-2.17;28362;29034
27162.0;12052000_12052000_27637;taxi115;8142;455320.79;5737554.7;3831;451767.96;5733896.55;743.0;28880.0;975.0;9898.99;6558.16;-2.24;28362;29004
27166.0;12052000_12052000_7515;taxi148;6544;456681;5736297.42;4477;456592.9;5734704.22;368.0;28222.0;688.0;5719.48;2636.52;-2;28366;28828
27167.0;12052000_12052000_24125;taxi262;5291;456875.77;5736801.04;3837;451286.72;5733807.06;283.0;29259.0;1809.0;17849.93;10794.66;-3.27;28367;29288
27171.0;additional_401;taxi262;8875;454138.45;5736301.22;8462;452852.17;5734814.98;1145.0;28672.0;356.0;3479.28;3165.96;-2;28371;28782
