vehicleId;drivenDistance_m;occupiedDistance_m;emptyDistance_m;passengerDistanceTraveled_pm
taxi78;204561.31;196243.53;8317.78;489841.53
taxi77;239368.74;228054.67;11314.07;585729.75
taxi150;237023.91;225507.2;11516.71;590851.14
taxi151;126543.02;119579.36;6963.66;261411.21
taxi156;203039.42;194904.25;8135.17;477975.56
taxi157;227368.86;217771.08;9597.78;504045.32
taxi158;147824.37;138658.95;9165.42;362665.55
taxi159;104687.63;95086.36;9601.27;189688.25
taxi152;156380.91;141401.82;14979.09;321913.3
taxi153;208542.08;194410.44;14131.64;524748.95
taxi154;217615.39;197492.7;20122.68;493689.05
taxi155;205068.6;189650.52;15418.08;441008.07
taxi140;102177.03;95585.39;6591.64;216236.03
taxi145;338097.28;307499.1;30598.18;624630.69
taxi146;145183;136742.76;8440.24;286715.32
taxi147;283427.03;266549.71;16877.32;598433.05
taxi148;195488.6;181852.17;13636.44;371666.68
taxi141;109161.82;105242.34;3919.48;214225.16
taxi142;219600.96;214308.37;5292.59;486468.06
taxi143;238686.1;225510.28;13175.82;483520.95
taxi144;313902.14;294563.56;19338.58;672383.01
taxi10;236600.57;226194.19;10406.38;505876.44
taxi149;267339.66;255391.49;11948.16;565658.89
taxi12;144212.34;133244.73;10967.6;301214.16
taxi11;231749.25;208430.01;23319.23;420202.51
taxi14;152426.97;145001.45;7425.52;341489.19
taxi13;199187.61;193442.47;5745.14;515659.2
taxi0;197150.36;175288.73;21861.63;426306.23
taxi16;301939.31;278236.46;23702.84;644593.13
taxi1;94566.85;90458.84;4108.01;209840.81
taxi15;205311.13;187906.8;17404.33;436150.13
taxi2;318194.82;299750.19;18444.63;711115.69
taxi18;350592.32;330595.1;19997.22;682613.84
taxi3;295277.96;275175.57;20102.39;680437.92
taxi17;261328.59;242484.52;18844.07;601599.62
taxi4;349342.24;310384.38;38957.86;654804.93
taxi5;93799.86;90947.03;2852.83;196462.59
taxi19;195980.12;168412.44;27567.68;355316.92
taxi6;215329.91;204254.8;11075.12;470508.65
taxi170;266648.58;248086.53;18562.06;524640.93
taxi7;117169.88;111413.1;5756.78;212026.11
taxi171;198543.88;182459.68;16084.19;415504.01
taxi8;152604.47;135766.14;16838.33;298011.84
taxi172;105081.19;103391.47;1689.72;272539.94
taxi9;173154.34;162996.21;10158.13;398975.67
taxi173;253713.82;231440.78;22273.03;547492.7
taxi178;198791.77;192070.47;6721.3;458210.3
taxi179;178156.79;163874.5;14282.28;370428.07
taxi174;75996.94;71381.26;4615.67;159985.11
taxi175;199392.21;195560.44;3831.77;441885.99
taxi176;130140.69;126123.27;4017.41;265170.14
taxi177;201305.43;189583.09;11722.35;390766.99
taxi21;95352.82;89227.81;6125;239359.91
taxi20;258743.06;246939.7;11803.36;635848.01
taxi23;179239.83;168626.04;10613.79;364825.77
taxi22;179284.94;168098.79;11186.15;350741.72
taxi25;228126.73;212942.91;15183.82;473224.64
taxi24;122793.04;114708.52;8084.52;275581.95
taxi27;155927.03;147723.9;8203.13;369442.09
taxi26;134298.32;127658.56;6639.77;338875.53
taxi29;75159.16;66679.8;8479.37;152042.77
taxi28;236485.19;215104.85;21380.34;609386.3
taxi160;140536.73;136241.01;4295.72;272390.27
taxi161;177978.89;168022.93;9955.96;388045.65
taxi162;238400.56;229324.23;9076.33;522542.11
taxi167;166006.98;155757.11;10249.87;338983.59
taxi168;186063.76;174728.9;11334.86;418636.65
taxi169;95797.19;92680.61;3116.58;189149.83
taxi163;230324.29;210350.17;19974.13;515434.34
taxi164;261590.71;238635.16;22955.56;531161.12
taxi165;208377.34;196714.03;11663.32;522137.08
taxi166;288838.55;270926.19;17912.36;672543.03
taxi30;179528.32;173791.53;5736.79;384924.4
taxi32;124449.99;122265.06;2184.93;277941.42
taxi31;272567.55;252906.26;19661.28;535137.93
taxi34;161736.13;155384.2;6351.93;293819.42
taxi33;139290.61;132244.18;7046.43;298514.73
taxi112;255154.39;245287.41;9866.98;554398.41
taxi113;272816.33;249723.74;23092.58;628186.24
taxi114;174429.27;166384.44;8044.82;372983.17
taxi115;283575.24;267596.71;15978.53;578459.87
taxi110;225498.45;218334.89;7163.56;477195.68
taxi111;227508.52;212573.81;14934.71;416826.79
taxi116;268014.65;246658.02;21356.62;630987.82
taxi117;212794.82;199151.94;13642.88;528405.4
taxi118;188073.67;180613.51;7460.16;393206.96
taxi119;192674.04;186756.03;5918.01;405092.11
taxi101;212940.12;195022.98;17917.14;410301.13
taxi102;183994.65;176462.13;7532.52;427929.43
taxi103;106793.87;104046.02;2747.85;261373.11
taxi104;217071.83;200244.93;16826.9;384632.51
taxi100;224334.62;207212.6;17122.03;443943.55
taxi109;170975.55;149332;21643.55;282553.71
taxi105;254196.46;240168.67;14027.79;616248.3
taxi106;344134.77;314055.25;30079.52;662058.64
taxi107;137047.2;136065.99;981.2;264912.28
taxi108;353007.04;330427.2;22579.84;731633.49
taxi134;226412.06;207414.43;18997.63;469310.52
taxi135;169559.64;160259.76;9299.87;369168.63
taxi136;193985.85;184356.46;9629.38;387622.36
taxi137;230718.7;213335.92;17382.78;470582.57
taxi130;171138.52;154324.99;16813.54;377808.89
taxi131;375480.39;337172.2;38308.19;743244.63
taxi132;235923.13;227337.25;8585.88;580425.05
taxi133;204997.17;193005.72;11991.45;458374.42
taxi138;262825.93;238035.57;24790.36;524505.27
taxi139;248129.9;223796.26;24333.64;539107.27
taxi123;389686.12;356849.99;32836.13;793980.74
taxi124;178438.2;168331.32;10106.88;346053.23
taxi125;251015.23;218067.76;32947.47;517304.2
taxi126;175820.29;165675.07;10145.22;396081.14
taxi120;217033.65;203418.1;13615.55;521560.76
taxi121;149832.41;144839.37;4993.04;341028.96
taxi122;219072.78;200347.94;18724.83;431293.11
taxi127;214213.77;202996.13;11217.64;497065.79
taxi128;291838.72;273512.95;18325.77;640947.14
taxi129;341713.06;310704.74;31008.32;692698.42
