vehicleId;drivenDistance_m;occupiedDistance_m;emptyDistance_m;passengerDistanceTraveled_pm
taxi190;78039.75;72517.28;5522.47;180192.82
taxi191;37801.13;36809.82;991.31;106531.12
taxi196;42756.01;41967.36;788.66;102202.12
taxi197;249192.31;233364.31;15828;605204.3
taxi198;60904.27;57290.11;3614.17;131538.99
taxi199;27992.1;26676.39;1315.7;83425.02
taxi41;187288.96;170547.27;16741.69;399649.85
taxi40;67733.55;63290.12;4443.43;149570.23
taxi43;111057.22;104085.21;6972;277096.14
taxi42;123625.98;121807.52;1818.46;331250.29
taxi45;198603.51;188040.05;10563.45;459593.44
taxi44;60727.88;56430.76;4297.12;144082.69
taxi47;113053.48;104753.35;8300.13;213740.46
taxi46;62753.13;60579.21;2173.93;138034.62
taxi49;140128.43;136489.04;3639.39;296072.27
taxi48;78233.91;73791.31;4442.59;167023.31
taxi181;171166.33;158440.14;12726.19;404306.12
taxi182;216113.39;203810.24;12303.15;535279.51
taxi183;162747.01;146924.95;15822.06;302076.98
taxi184;45343.01;42263.45;3079.56;111981.21
taxi180;82563.59;81078.11;1485.48;177550.88
taxi189;92371.55;89905.37;2466.18;173908.56
taxi185;295686.08;278192.51;17493.57;617401.77
taxi186;193609.9;188278.92;5330.98;426312.71
taxi187;195131.19;179356.37;15774.82;364141
taxi188;83345.04;79675.88;3669.16;191246.97
taxi50;171189.16;162194.33;8994.83;388265.47
taxi52;136668.41;133899.39;2769.03;364460.8
taxi51;117687.67;117335.75;351.92;333733.97
taxi54;120732.73;113256.74;7475.99;289915.97
taxi53;70498.23;69575.82;922.42;155611.23
taxi56;90278.17;89695.87;582.3;243295.19
taxi55;86943.31;83945.24;2998.07;184411.25
taxi58;173887.13;164857.87;9029.27;407902.35
taxi57;123730.14;121729.99;2000.15;287213.6
taxi59;111426.39;109669.05;1757.34;287630.56
taxi61;143451.02;137111.59;6339.43;325213.5
taxi60;90934.29;87915.89;3018.4;218318.14
taxi63;52229.72;50467.07;1762.65;113058.75
taxi62;72059.15;71642.09;417.06;175258.81
taxi65;61525.58;58615.16;2910.41;157681.52
taxi64;163508.74;152012.25;11496.5;402567.17
taxi67;90159.7;84736.55;5423.15;204097.4
taxi66;66477.46;62444.04;4033.42;154145.37
taxi69;88443.91;81976.02;6467.89;196604.23
taxi68;132025.03;121976.64;10048.39;283874.54
taxi70;129146.33;120228.52;8917.81;288325.57
taxi72;156991.91;146966.89;10025.02;357826.34
taxi71;94036.02;91450.98;2585.04;201437.79
taxi74;161339.01;154710.38;6628.63;368614.97
taxi73;154729.6;150034.79;4694.81;364074.24
taxi76;51367.45;51023.98;343.47;121819.89
taxi75;133191.27;126447.76;6743.51;343918.94
taxi78;105723.83;97586.17;8137.66;216183.55
taxi77;108537.04;102669.01;5868.03;253397.64
taxi270;97414.44;92246.13;5168.31;208136.18
taxi150;50596.6;49633.06;963.55;125226.43
taxi271;150010.45;145753.4;4257.05;357497.26
taxi151;208349.52;189547.21;18802.31;422092.15
taxi272;148453.77;136376.75;12077.03;361318.66
taxi156;184012.73;171190.42;12822.31;363090.01
taxi277;29475.2;29350.51;124.68;99882.51
taxi157;200849.47;195190.35;5659.12;547465.4
taxi278;179218.09;169606.68;9611.41;385211.51
taxi158;164696.7;152616.45;12080.26;345535.08
taxi279;165295.97;149817.73;15478.24;374823.24
taxi159;145513.54;132121.38;13392.16;333675.57
taxi152;243113.68;232128.83;10984.85;566292.56
taxi273;101894.75;101021.58;873.17;216163.08
taxi153;110294.62;106397.11;3897.51;272310.29
taxi274;165036.04;156568.08;8467.96;383898.02
taxi154;177682.98;172953.36;4729.63;408796.24
taxi275;189996.01;179620.69;10375.32;411165.16
taxi155;58969.87;56822.47;2147.4;110296.64
taxi276;140057.69;130307.71;9749.98;308807.21
taxi260;78208.34;77945.8;262.54;208495.91
taxi140;150944.25;144737.93;6206.31;357096.21
taxi261;49561.02;48043.11;1517.91;122503.86
taxi145;124957.52;121021.79;3935.73;276630.57
taxi266;132582.94;128532.81;4050.13;294644.42
taxi146;106550.63;105862.88;687.75;256394.79
taxi267;133164.41;125702.98;7461.43;274204.83
taxi147;141910.67;140839.06;1071.61;344172.22
taxi268;218968.45;206221.6;12746.85;521508.36
taxi148;277715.59;256266.9;21448.69;600731.61
taxi269;50935.54;47714.66;3220.88;90354.09
taxi141;137673.67;132323.52;5350.15;290218.59
taxi262;144733.45;134892.49;9840.96;360624.78
taxi142;83305.63;80164.1;3141.53;211662.29
taxi263;205317.57;200152.22;5165.36;538331.52
taxi143;175497;159575.69;15921.3;325326.21
taxi264;95114.56;85776.33;9338.22;195244.28
taxi144;172522.04;161701.94;10820.09;383237.13
taxi265;104958.51;96647.18;8311.33;278077.22
taxi10;113344.66;103845.49;9499.17;238513
taxi149;105370.7;102798.32;2572.38;270088.36
taxi12;77859.61;66478.89;11380.72;168372.45
taxi11;45656.79;36132.71;9524.08;59806.08
taxi14;80299.1;77750.02;2549.08;202500.27
taxi13;114664.23;113235.85;1428.39;247899.87
taxi0;242904.46;229941.58;12962.89;541474.98
taxi16;42029.3;40200.47;1828.83;76744.55
taxi1;238538.21;231275.58;7262.63;496944.99
taxi15;135108.46;130009.44;5099.02;298077.92
taxi2;203357.93;189318.44;14039.49;454544.56
taxi18;95425.23;94245.03;1180.21;232172.72
taxi3;212254.67;201097.45;11157.21;434410.8
taxi17;198042.02;182446.6;15595.43;438502.53
taxi4;148028.2;142911.36;5116.84;384484.87
taxi5;49091.35;48774.52;316.83;136252.61
taxi19;122049.9;117699.52;4350.38;291149.3
taxi6;76541.58;69933.59;6607.99;173526.6
taxi170;45903.2;43002.22;2900.98;127103.82
taxi291;60193.53;57460.08;2733.45;131389.81
taxi7;146181.98;137680.56;8501.42;298527.64
taxi171;46260.75;43805.76;2454.99;105595.88
taxi292;78855.44;75431.34;3424.1;145780.47
taxi8;166185.04;146954.42;19230.62;321166.34
taxi172;50795.98;49680.62;1115.36;113376.79
taxi293;150693.98;142834.99;7858.99;381705.12
taxi9;166365.6;163266.39;3099.21;352142.49
taxi173;91673.51;88047.17;3626.34;188913.84
taxi294;227376.48;222601.65;4774.83;560439.07
taxi290;122550.83;116095.4;6455.44;268349.87
taxi178;149584.42;147102.17;2482.25;389263.55
taxi299;90646;89177.88;1468.12;171744.36
taxi179;122524.16;113754.69;8769.47;246519.5
taxi174;82982.45;75132.99;7849.46;152683.21
taxi295;76858.6;75745.06;1113.54;171483.8
taxi175;78361.69;75681.19;2680.5;172453.2
taxi296;146546.06;143346.6;3199.46;317771.97
taxi176;61998.36;53563.46;8434.9;115360.91
taxi297;110373.36;102939.67;7433.69;218905.77
taxi177;88050.45;80656.51;7393.94;149456.47
taxi298;157948.31;152181.62;5766.69;339762.66
taxi21;129736.12;128090.16;1645.96;314441.96
taxi20;249404.36;230851.89;18552.48;484028.21
taxi23;147802.56;140330.12;7472.44;331004.3
taxi22;65596.31;60441.35;5154.96;118742.97
taxi25;91922.82;89960.25;1962.57;219981.97
taxi24;55724.91;54971.49;753.42;120129.64
taxi27;133784.15;129295.42;4488.73;271966.99
taxi26;155886.4;145841.68;10044.71;299149.51
taxi29;120929.69;114208.01;6721.68;183534.28
taxi28;121362.9;111779.52;9583.39;280072.22
taxi280;39889.53;35672.32;4217.21;71248.05
taxi160;168992.28;166123.44;2868.84;439459.43
taxi281;131906.11;126223.21;5682.9;310590.34
taxi161;225118.25;207676.9;17441.35;482075.53
taxi282;124002.11;117643.54;6358.56;272926.46
taxi162;217805.05;203147.97;14657.08;454714.73
taxi283;89280.46;83633.28;5647.18;225518.12
taxi167;148795.75;142100.08;6695.68;335922.39
taxi288;120330.04;109563.08;10766.97;279331.89
taxi168;35541.52;31451.04;4090.48;63014.1
taxi289;86389.95;83174.21;3215.73;225485.66
taxi169;37216.8;34747.82;2468.99;83463.78
taxi163;57803.58;51852.84;5950.74;110455.56
taxi284;108746.15;104543.45;4202.7;282205.14
taxi164;98133.4;92067.16;6066.24;194457.64
taxi285;146099.81;143958.87;2140.93;364013.23
taxi165;120393.03;116161.02;4232.02;269433.42
taxi286;156049.23;145452.87;10596.36;380498.83
taxi166;149738.31;143677.24;6061.07;360328.58
taxi287;189697.09;177296.77;12400.32;488794.76
taxi30;95914.46;88603.07;7311.38;188955.52
taxi32;81018.03;76299.06;4718.97;179955.97
taxi31;209623.72;202498.23;7125.49;456964.18
taxi34;90563.72;85288.45;5275.27;200916.28
taxi33;138076.89;134509.11;3567.78;292328.07
taxi112;14192.37;14147.51;44.87;43675.88
taxi233;122658.85;116878.48;5780.37;348796.47
taxi113;149317.06;140843.65;8473.41;308947.7
taxi234;62714.91;58622.99;4091.91;147641.19
taxi114;93519.54;90105.16;3414.38;208732.97
taxi235;156103.95;154075;2028.95;379430.2
taxi115;225345.68;204488.76;20856.92;398701.85
taxi236;114829.85;107338.59;7491.25;264175.74
taxi230;21737.63;19034.06;2703.57;40617.94
taxi110;40695.3;38198.12;2497.18;76837.83
taxi231;238460.15;218362.75;20097.4;525027.04
taxi111;97920.07;95649.78;2270.28;214426.42
taxi232;145952.69;135867.26;10085.42;310344.04
taxi116;119844.65;112024.62;7820.03;226248.73
taxi237;115168.49;108927.7;6240.79;297738.38
taxi117;38303.67;34095.3;4208.37;84935.35
taxi238;72720.02;70136.07;2583.96;175818.3
taxi118;135824.99;124978.72;10846.27;280934.72
taxi239;90384.02;81096.29;9287.74;170256.7
taxi119;208724.87;195613.92;13110.95;452397.58
taxi101;285339.92;263074.96;22264.97;565006.67
taxi222;91630.63;88893.07;2737.56;204659.69
taxi102;62920.96;55760.59;7160.37;141461.07
taxi223;122098.13;119688.2;2409.93;292625.67
taxi103;89603.68;83382.54;6221.13;194570.49
taxi224;77520.02;72131.55;5388.47;194662.31
taxi104;169782.57;160675.55;9107.02;422051.56
taxi225;128115.45;127720.7;394.75;331604.73
taxi220;157973.78;153643.23;4330.56;368665.57
taxi100;184755.6;179681.4;5074.2;407633.32
taxi221;84135.98;78708.32;5427.65;176213.81
taxi109;116786.25;112204.9;4581.34;284107.72
taxi105;73064.7;65950.88;7113.83;159338.92
taxi226;85986.91;82978.08;3008.83;155156.82
taxi106;122148.38;113167.83;8980.55;289124.14
taxi227;169868.17;159855.5;10012.66;456665
taxi107;165735.64;163807.97;1927.67;413115.81
taxi228;76067.45;70134.43;5933.01;151389.32
taxi108;162164.88;152600.68;9564.2;383343.41
taxi229;246875.98;241033.3;5842.68;583199.12
taxi250;177297.37;169589.09;7708.28;406826.15
taxi134;139906.18;134017.83;5888.35;312551.1
taxi255;46874.22;46175.06;699.16;77532.71
taxi135;113475.55;112575;900.55;299152.83
taxi256;150503.06;142071.28;8431.78;332962.09
taxi136;124615.04;121910.47;2704.56;274311.64
taxi257;101488.13;96370.07;5118.06;216704.89
taxi137;141362.74;134432.67;6930.06;343890.51
taxi258;138646.97;128215.43;10431.53;251373.23
taxi130;108965.86;105222.81;3743.06;259640.31
taxi251;124625.22;121921.56;2703.65;281436.07
taxi131;175558.56;170905.64;4652.91;430517.1
taxi252;99640.36;96931.29;2709.07;229837.61
taxi132;172267.93;159350.54;12917.38;386389.29
taxi253;203268.13;189339.8;13928.33;417111.21
taxi133;206623.23;192246.03;14377.2;426495.51
taxi254;114688.9;104036.71;10652.19;225805.72
taxi138;172191.1;152067.12;20123.98;349941.17
taxi259;52602.84;43168.99;9433.85;89606.44
taxi139;125763.97;119356.77;6407.19;312629.61
taxi123;177044.22;165355.12;11689.1;392636.54
taxi244;116268.17;112469.37;3798.8;264546.89
taxi124;72264.03;71306.48;957.55;205084.05
taxi245;145213.71;136893.04;8320.67;332525.6
taxi125;40163.87;39035.41;1128.45;111597.85
taxi246;115538.5;109432.27;6106.23;259003.71
taxi126;124441.4;122470.98;1970.42;285252.11
taxi247;111633.5;106199.81;5433.68;232030.13
taxi240;159691.45;154090.16;5601.3;427601.88
taxi120;144820.79;140362.95;4457.84;366267.15
taxi241;84651.86;80692.02;3959.83;131237.46
taxi121;351981.61;332910.33;19071.28;691052.13
taxi242;91868.72;82594.3;9274.43;206765.17
taxi122;117722.68;108628.87;9093.81;297419.18
taxi243;119042.11;110857.84;8184.27;284838.32
taxi127;78682.19;78254.42;427.77;205945.4
taxi248;45885.89;42575.27;3310.62;92757.43
taxi128;84995.84;81658.93;3336.91;250493.62
taxi249;218695.6;205300.92;13394.68;408482.94
taxi129;252419.1;243671.66;8747.45;541943.5
