RequestId;actualWaitTime;estimatedWaitTime;deviate
drt_1953;739.0;739.0;0.0
drt_1952;503.0;499.0;4.0
drt_1951;679.0;679.0;0.0
drt_1950;468.0;468.0;0.0
drt_1949;363.0;363.0;0.0
drt_1948;289.0;289.0;0.0
drt_1947;1078.0;1078.0;0.0
drt_1946;704.0;598.0;106.0
drt_1945;482.0;476.0;6.0
drt_1944;573.0;573.0;0.0
drt_1943;349.0;349.0;0.0
drt_1942;59.0;59.0;0.0
drt_1941;593.0;593.0;0.0
drt_1940;354.0;354.0;0.0
drt_1939;405.0;401.0;4.0
drt_1938;1077.0;1077.0;0.0
drt_1937;1088.0;915.0;173.0
drt_1936;822.0;515.0;307.0
drt_1935;267.0;267.0;0.0
drt_1934;109.0;109.0;0.0
drt_1933;1176.0;1161.0;15.0
drt_1932;807.0;807.0;0.0
drt_1975;171.0;171.0;0.0
drt_1974;1018.0;906.0;112.0
drt_1973;523.0;523.0;0.0
drt_1972;1015.0;1012.0;3.0
drt_1971;1201.0;1195.0;6.0
drt_1970;216.0;216.0;0.0
drt_1969;644.0;641.0;3.0
drt_1968;241.0;241.0;0.0
drt_1967;604.0;419.0;185.0
drt_1966;334.0;334.0;0.0
drt_1965;895.0;891.0;4.0
drt_1964;1048.0;1046.0;2.0
drt_1963;988.0;985.0;3.0
drt_1962;469.0;465.0;4.0
drt_1961;836.0;836.0;0.0
drt_1960;800.0;800.0;0.0
drt_1959;472.0;472.0;0.0
drt_1958;721.0;721.0;0.0
drt_1957;1100.0;1039.0;61.0
drt_1956;937.0;831.0;106.0
drt_1955;1191.0;1191.0;0.0
drt_1954;652.0;652.0;0.0
drt_4190;168.0;168.0;0.0
drt_4192;281.0;281.0;0.0
drt_4191;196.0;196.0;0.0
drt_4194;740.0;448.0;292.0
drt_4193;1046.0;604.0;442.0
drt_4196;847.0;847.0;0.0
drt_4195;181.0;183.0;-2.0
drt_4198;764.0;614.0;150.0
drt_1909;1114.0;1114.0;0.0
drt_4197;180.0;180.0;0.0
drt_1908;1032.0;1032.0;0.0
drt_1907;515.0;515.0;0.0
drt_4199;147.0;147.0;0.0
drt_205;269.0;269.0;0.0
drt_1906;637.0;637.0;0.0
drt_206;189.0;191.0;-2.0
drt_1905;285.0;285.0;0.0
drt_203;821.0;821.0;0.0
drt_1904;904.0;904.0;0.0
drt_204;85.0;85.0;0.0
drt_1903;852.0;852.0;0.0
drt_201;632.0;382.0;250.0
drt_1902;727.0;644.0;83.0
drt_202;485.0;344.0;141.0
drt_1901;1007.0;1007.0;0.0
drt_1900;1108.0;1108.0;0.0
drt_200;159.0;159.0;0.0
drt_209;456.0;436.0;20.0
drt_207;80.0;80.0;0.0
drt_208;329.0;329.0;0.0
drt_216;832.0;459.0;373.0
drt_217;616.0;424.0;192.0
drt_214;825.0;394.0;431.0
drt_215;187.0;187.0;0.0
drt_212;103.0;103.0;0.0
drt_213;175.0;177.0;-2.0
drt_210;616.0;616.0;0.0
drt_211;318.0;318.0;0.0
drt_1931;195.0;195.0;0.0
drt_1930;271.0;271.0;0.0
drt_218;391.0;391.0;0.0
drt_219;240.0;240.0;0.0
drt_4170;210.0;210.0;0.0
drt_4172;831.0;536.0;295.0
drt_220;156.0;156.0;0.0
drt_4171;962.0;417.0;545.0
drt_4174;175.0;177.0;-2.0
drt_4173;78.0;78.0;0.0
drt_4176;485.0;485.0;0.0
drt_4175;622.0;526.0;96.0
drt_4178;178.0;178.0;0.0
drt_1929;329.0;329.0;0.0
drt_4177;268.0;268.0;0.0
drt_227;500.0;270.0;230.0
drt_1928;73.0;73.0;0.0
drt_228;496.0;476.0;20.0
drt_1927;580.0;371.0;209.0
drt_4179;1086.0;819.0;267.0
drt_225;266.0;266.0;0.0
drt_1926;1006.0;1006.0;0.0
drt_226;458.0;458.0;0.0
drt_1925;862.0;856.0;6.0
drt_223;107.0;109.0;-2.0
drt_1924;12.0;12.0;0.0
drt_224;1138.0;957.0;181.0
drt_1923;875.0;814.0;61.0
drt_221;157.0;157.0;0.0
drt_1922;378.0;378.0;0.0
drt_222;374.0;374.0;0.0
drt_1921;1130.0;1130.0;0.0
drt_1920;982.0;982.0;0.0
drt_229;61.0;61.0;0.0
drt_4181;347.0;347.0;0.0
drt_4180;845.0;844.0;1.0
drt_230;579.0;190.0;389.0
drt_4183;177.0;177.0;0.0
drt_231;100.0;100.0;0.0
drt_4182;814.0;570.0;244.0
drt_4185;881.0;881.0;0.0
drt_4184;764.0;448.0;316.0
drt_4187;269.0;269.0;0.0
drt_4186;100.0;100.0;0.0
drt_1919;795.0;728.0;67.0
drt_4189;193.0;195.0;-2.0
drt_1918;1129.0;956.0;173.0
drt_4188;581.0;458.0;123.0
drt_238;193.0;193.0;0.0
drt_1917;882.0;882.0;0.0
drt_239;684.0;464.0;220.0
drt_1916;629.0;629.0;0.0
drt_236;536.0;470.0;66.0
drt_1915;318.0;318.0;0.0
drt_237;69.0;69.0;0.0
drt_1914;552.0;552.0;0.0
drt_234;258.0;253.0;5.0
drt_1913;144.0;146.0;-2.0
drt_235;262.0;262.0;0.0
drt_1912;486.0;180.0;306.0
drt_232;268.0;270.0;-2.0
drt_1911;397.0;394.0;3.0
drt_233;94.0;94.0;0.0
drt_1910;80.0;80.0;0.0
drt_4150;520.0;520.0;0.0
drt_5481;499.0;499.0;0.0
drt_5480;365.0;365.0;0.0
drt_4152;149.0;151.0;-2.0
drt_5483;137.0;137.0;0.0
drt_4151;192.0;194.0;-2.0
drt_5482;597.0;524.0;73.0
drt_4154;102.0;102.0;0.0
drt_5485;751.0;285.0;466.0
drt_4153;1140.0;658.0;482.0
drt_5484;536.0;536.0;0.0
drt_4156;390.0;390.0;0.0
drt_5487;61.0;61.0;0.0
drt_4155;549.0;549.0;0.0
drt_5486;355.0;355.0;0.0
drt_4158;388.0;388.0;0.0
drt_5489;194.0;183.0;11.0
drt_4157;1094.0;955.0;139.0
drt_5488;541.0;267.0;274.0
drt_4159;212.0;212.0;0.0
drt_5490;705.0;289.0;416.0
drt_4161;901.0;901.0;0.0
drt_5492;167.0;167.0;0.0
drt_4160;400.0;349.0;51.0
drt_5491;204.0;204.0;0.0
drt_4163;520.0;520.0;0.0
drt_5494;194.0;194.0;0.0
drt_4162;615.0;615.0;0.0
drt_5493;170.0;158.0;12.0
drt_4165;319.0;319.0;0.0
drt_5496;61.0;61.0;0.0
drt_4164;980.0;585.0;395.0
drt_5495;413.0;287.0;126.0
drt_4167;542.0;542.0;0.0
drt_5498;569.0;569.0;0.0
drt_4166;1177.0;1060.0;117.0
drt_5497;106.0;106.0;0.0
drt_4169;624.0;624.0;0.0
drt_4168;366.0;366.0;0.0
drt_5499;284.0;284.0;0.0
drt_6791;218.0;218.0;0.0
drt_6792;236.0;236.0;0.0
drt_4130;318.0;318.0;0.0
drt_5461;381.0;238.0;143.0
drt_5460;531.0;261.0;270.0
drt_6790;758.0;758.0;0.0
drt_4132;92.0;92.0;0.0
drt_5463;565.0;212.0;353.0
drt_6795;745.0;742.0;3.0
drt_4131;139.0;141.0;-2.0
drt_5462;288.0;288.0;0.0
drt_6796;127.0;127.0;0.0
drt_4134;555.0;456.0;99.0
drt_5465;61.0;61.0;0.0
drt_6793;871.0;688.0;183.0
drt_4133;945.0;748.0;197.0
drt_5464;836.0;422.0;414.0
drt_6794;274.0;274.0;0.0
drt_4136;644.0;622.0;22.0
drt_5467;198.0;200.0;-2.0
drt_6799;745.0;741.0;4.0
drt_4135;665.0;448.0;217.0
drt_5466;198.0;200.0;-2.0
drt_4138;928.0;906.0;22.0
drt_5469;179.0;179.0;0.0
drt_6797;439.0;439.0;0.0
drt_4137;761.0;459.0;302.0
drt_5468;698.0;563.0;135.0
drt_6798;255.0;255.0;0.0
drt_4139;134.0;134.0;0.0
drt_5470;306.0;306.0;0.0
drt_4141;335.0;335.0;0.0
drt_5472;902.0;403.0;499.0
drt_4140;139.0;141.0;-2.0
drt_5471;357.0;357.0;0.0
drt_4143;289.0;289.0;0.0
drt_5474;61.0;61.0;0.0
drt_4142;511.0;511.0;0.0
drt_5473;475.0;475.0;0.0
drt_4145;137.0;137.0;0.0
drt_5476;964.0;964.0;0.0
drt_4144;463.0;463.0;0.0
drt_5475;181.0;181.0;0.0
drt_4147;233.0;233.0;0.0
drt_5478;290.0;290.0;0.0
drt_4146;265.0;246.0;19.0
drt_5477;199.0;199.0;0.0
drt_4149;488.0;488.0;0.0
drt_4148;1007.0;711.0;296.0
drt_5479;728.0;532.0;196.0
drt_6770;119.0;119.0;0.0
drt_4110;770.0;702.0;68.0
drt_5441;130.0;130.0;0.0
drt_6773;126.0;128.0;-2.0
drt_5440;469.0;469.0;0.0
drt_6774;200.0;200.0;0.0
drt_4112;709.0;705.0;4.0
drt_5443;85.0;85.0;0.0
drt_6771;377.0;377.0;0.0
drt_4111;147.0;147.0;0.0
drt_5442;321.0;321.0;0.0
drt_6772;191.0;193.0;-2.0
drt_4114;296.0;296.0;0.0
drt_5445;211.0;213.0;-2.0
drt_6777;238.0;238.0;0.0
drt_4113;720.0;286.0;434.0
drt_5444;401.0;401.0;0.0
drt_6778;11.0;11.0;0.0
drt_4116;701.0;701.0;0.0
drt_5447;790.0;333.0;457.0
drt_6775;874.0;446.0;428.0
drt_4115;800.0;800.0;0.0
drt_5446;657.0;200.0;457.0
drt_6776;299.0;299.0;0.0
drt_4118;1005.0;210.0;795.0
drt_5449;352.0;189.0;163.0
drt_4117;187.0;189.0;-2.0
drt_5448;141.0;143.0;-2.0
drt_6779;577.0;577.0;0.0
drt_4119;248.0;250.0;-2.0
drt_6780;416.0;416.0;0.0
drt_6781;298.0;145.0;153.0
drt_5450;74.0;74.0;0.0
drt_4121;300.0;300.0;0.0
drt_5452;420.0;420.0;0.0
drt_6784;145.0;146.0;-1.0
drt_4120;125.0;125.0;0.0
drt_5451;148.0;150.0;-2.0
drt_6785;899.0;899.0;0.0
drt_4123;775.0;580.0;195.0
drt_5454;218.0;220.0;-2.0
drt_6782;450.0;444.0;6.0
drt_4122;493.0;305.0;188.0
drt_5453;71.0;71.0;0.0
drt_6783;397.0;397.0;0.0
drt_4125;352.0;352.0;0.0
drt_5456;262.0;262.0;0.0
drt_6788;209.0;209.0;0.0
drt_4124;761.0;761.0;0.0
drt_5455;543.0;404.0;139.0
drt_6789;112.0;114.0;-2.0
drt_4127;166.0;168.0;-2.0
drt_5458;298.0;298.0;0.0
drt_6786;256.0;256.0;0.0
drt_4126;1080.0;1046.0;34.0
drt_5457;296.0;296.0;0.0
drt_6787;848.0;848.0;0.0
drt_4129;233.0;233.0;0.0
drt_4128;950.0;869.0;81.0
drt_5459;73.0;73.0;0.0
drt_5419;188.0;190.0;-2.0
drt_6751;1175.0;1107.0;68.0
drt_6752;1158.0;1067.0;91.0
drt_5421;750.0;549.0;201.0
drt_5420;98.0;98.0;0.0
drt_6750;794.0;661.0;133.0
drt_5423;732.0;446.0;286.0
drt_6755;392.0;392.0;0.0
drt_5422;744.0;301.0;443.0
drt_6756;920.0;150.0;770.0
drt_5425;861.0;238.0;623.0
drt_6753;1176.0;1036.0;140.0
drt_5424;187.0;187.0;0.0
drt_6754;486.0;486.0;0.0
drt_5427;954.0;331.0;623.0
drt_6759;849.0;709.0;140.0
drt_5426;387.0;387.0;0.0
drt_5429;213.0;213.0;0.0
drt_6757;161.0;161.0;0.0
drt_5428;350.0;265.0;85.0
drt_6758;121.0;123.0;-2.0
drt_5430;197.0;199.0;-2.0
drt_6762;543.0;259.0;284.0
drt_6763;134.0;134.0;0.0
drt_4101;61.0;61.0;0.0
drt_5432;76.0;76.0;0.0
drt_6760;1132.0;1132.0;0.0
drt_4100;1184.0;1101.0;83.0
drt_5431;403.0;403.0;0.0
drt_6761;1195.0;1151.0;44.0
drt_4103;1131.0;792.0;339.0
drt_5434;434.0;349.0;85.0
drt_6766;415.0;415.0;0.0
drt_4102;400.0;339.0;61.0
drt_5433;229.0;229.0;0.0
drt_6767;281.0;281.0;0.0
drt_4105;168.0;168.0;0.0
drt_5436;99.0;99.0;0.0
drt_6764;83.0;85.0;-2.0
drt_4104;829.0;829.0;0.0
drt_5435;346.0;346.0;0.0
drt_6765;698.0;449.0;249.0
drt_4107;318.0;320.0;-2.0
drt_5438;105.0;105.0;0.0
drt_4106;245.0;247.0;-2.0
drt_5437;94.0;94.0;0.0
drt_4109;400.0;400.0;0.0
drt_6768;61.0;61.0;0.0
drt_4108;285.0;285.0;0.0
drt_5439;322.0;322.0;0.0
drt_6769;647.0;647.0;0.0
drt_5519;555.0;249.0;306.0
drt_5518;115.0;115.0;0.0
drt_6849;764.0;764.0;0.0
drt_6850;865.0;654.0;211.0
drt_6851;602.0;571.0;31.0
drt_5520;222.0;224.0;-2.0
drt_5522;373.0;375.0;-2.0
drt_6854;373.0;373.0;0.0
drt_5521;61.0;61.0;0.0
drt_6855;587.0;516.0;71.0
drt_5524;262.0;263.0;-1.0
drt_6852;858.0;858.0;0.0
drt_5523;164.0;164.0;0.0
drt_6853;925.0;922.0;3.0
drt_5526;61.0;61.0;0.0
drt_6858;867.0;222.0;645.0
drt_5525;571.0;344.0;227.0
drt_6859;1088.0;1088.0;0.0
drt_5528;221.0;220.0;1.0
drt_6856;396.0;396.0;0.0
drt_5527;117.0;119.0;-2.0
drt_6857;719.0;719.0;0.0
drt_5529;462.0;378.0;84.0
drt_6861;427.0;427.0;0.0
drt_6862;157.0;157.0;0.0
drt_4200;280.0;280.0;0.0
drt_5531;298.0;298.0;0.0
drt_5530;171.0;173.0;-2.0
drt_6860;329.0;329.0;0.0
drt_4202;738.0;737.0;1.0
drt_5533;773.0;430.0;343.0
drt_6865;911.0;909.0;2.0
drt_4201;520.0;321.0;199.0
drt_5532;281.0;281.0;0.0
drt_6866;1202.0;1171.0;31.0
drt_4204;246.0;246.0;0.0
drt_5535;521.0;521.0;0.0
drt_6863;238.0;238.0;0.0
drt_4203;308.0;308.0;0.0
drt_5534;220.0;220.0;0.0
drt_6864;227.0;229.0;-2.0
drt_4206;558.0;506.0;52.0
drt_5537;61.0;61.0;0.0
drt_6869;1096.0;1096.0;0.0
drt_4205;108.0;108.0;0.0
drt_5536;253.0;253.0;0.0
drt_4208;611.0;290.0;321.0
drt_5539;402.0;402.0;0.0
drt_6867;156.0;156.0;0.0
drt_4207;1064.0;1050.0;14.0
drt_5538;489.0;407.0;82.0
drt_6868;227.0;227.0;0.0
drt_6829;730.0;730.0;0.0
drt_6827;757.0;757.0;0.0
drt_6828;431.0;256.0;175.0
drt_5500;90.0;90.0;0.0
drt_6832;256.0;256.0;0.0
drt_6833;397.0;397.0;0.0
drt_5502;223.0;223.0;0.0
drt_6830;128.0;130.0;-2.0
drt_5501;106.0;106.0;0.0
drt_6831;266.0;266.0;0.0
drt_5504;148.0;148.0;0.0
drt_6836;73.0;73.0;0.0
drt_5503;283.0;283.0;0.0
drt_6837;1119.0;875.0;244.0
drt_5506;337.0;337.0;0.0
drt_6834;375.0;375.0;0.0
drt_5505;197.0;199.0;-2.0
drt_6835;175.0;123.0;52.0
drt_5508;525.0;276.0;249.0
drt_5507;61.0;61.0;0.0
drt_6838;1175.0;1106.0;69.0
drt_5509;113.0;113.0;0.0
drt_6839;354.0;354.0;0.0
drt_6840;61.0;61.0;0.0
drt_5511;210.0;210.0;0.0
drt_6843;780.0;777.0;3.0
drt_5510;66.0;66.0;0.0
drt_6844;1179.0;1081.0;98.0
drt_5513;305.0;305.0;0.0
drt_6841;1003.0;952.0;51.0
drt_5512;513.0;347.0;166.0
drt_6842;658.0;658.0;0.0
drt_5515;590.0;444.0;146.0
drt_6847;103.0;103.0;0.0
drt_5514;190.0;190.0;0.0
drt_6848;532.0;532.0;0.0
drt_5517;207.0;207.0;0.0
drt_6845;724.0;724.0;0.0
drt_5516;836.0;836.0;0.0
drt_6846;136.0;136.0;0.0
drt_6807;355.0;355.0;0.0
drt_6808;122.0;122.0;0.0
drt_6805;990.0;990.0;0.0
drt_6806;319.0;144.0;175.0
drt_6809;434.0;434.0;0.0
drt_9083;959.0;959.0;0.0
drt_9082;398.0;398.0;0.0
drt_9081;466.0;466.0;0.0
drt_9080;737.0;737.0;0.0
drt_9087;1127.0;1116.0;11.0
drt_9086;576.0;578.0;-2.0
drt_9085;286.0;282.0;4.0
drt_9084;856.0;856.0;0.0
drt_9089;543.0;491.0;52.0
drt_9088;151.0;151.0;0.0
drt_6810;505.0;504.0;1.0
drt_6811;428.0;428.0;0.0
drt_6814;305.0;305.0;0.0
drt_6815;630.0;630.0;0.0
drt_6812;623.0;623.0;0.0
drt_6813;1173.0;1160.0;13.0
drt_6818;182.0;182.0;0.0
drt_6819;941.0;941.0;0.0
drt_6816;954.0;671.0;283.0
drt_6817;669.0;669.0;0.0
drt_9090;400.0;396.0;4.0
drt_9094;208.0;208.0;0.0
drt_9093;549.0;545.0;4.0
drt_9092;866.0;866.0;0.0
drt_9091;1246.0;1194.0;52.0
drt_9098;872.0;685.0;187.0
drt_9097;266.0;264.0;2.0
drt_9096;230.0;232.0;-2.0
drt_9095;325.0;325.0;0.0
drt_9099;861.0;861.0;0.0
drt_6821;687.0;687.0;0.0
drt_6822;756.0;351.0;405.0
drt_6820;573.0;573.0;0.0
drt_6825;165.0;165.0;0.0
drt_6826;585.0;429.0;156.0
drt_6823;697.0;697.0;0.0
drt_6824;61.0;61.0;0.0
drt_9061;230.0;232.0;-2.0
drt_9060;912.0;901.0;11.0
drt_9065;882.0;882.0;0.0
drt_9064;496.0;496.0;0.0
drt_9063;1058.0;1058.0;0.0
drt_9062;108.0;108.0;0.0
drt_9069;1025.0;1025.0;0.0
drt_9068;295.0;295.0;0.0
drt_9067;643.0;436.0;207.0
drt_9066;754.0;754.0;0.0
drt_9072;517.0;517.0;0.0
drt_9071;727.0;727.0;0.0
drt_9070;849.0;849.0;0.0
drt_9076;175.0;175.0;0.0
drt_9075;557.0;389.0;168.0
drt_9074;61.0;61.0;0.0
drt_9073;61.0;61.0;0.0
drt_9079;96.0;96.0;0.0
drt_9078;216.0;216.0;0.0
drt_9077;145.0;145.0;0.0
drt_6800;447.0;447.0;0.0
drt_6803;1024.0;993.0;31.0
drt_6804;375.0;375.0;0.0
drt_6801;1025.0;1025.0;0.0
drt_6802;346.0;346.0;0.0
drt_119;429.0;347.0;82.0
drt_9043;209.0;209.0;0.0
drt_9042;219.0;219.0;0.0
drt_9041;254.0;254.0;0.0
drt_9040;1178.0;1099.0;79.0
drt_120;136.0;136.0;0.0
drt_9047;160.0;162.0;-2.0
drt_121;416.0;416.0;0.0
drt_9046;269.0;269.0;0.0
drt_9045;1079.0;820.0;259.0
drt_9044;61.0;61.0;0.0
drt_9049;899.0;256.0;643.0
drt_9048;844.0;844.0;0.0
drt_128;607.0;607.0;0.0
drt_129;408.0;374.0;34.0
drt_126;517.0;456.0;61.0
drt_127;703.0;612.0;91.0
drt_124;235.0;237.0;-2.0
drt_125;282.0;282.0;0.0
