person;distance;unsharedDistance;distanceDetour;time;unsharedTime;timeDetour
additional_1878;12610.281936247513;4122.445323569423;3.0589324894499486;1617.0;326.0;4.960122699386503
additional_52;3528.299045168589;3528.299045168589;1.0;357.0;269.0;1.3271375464684014
additional_1991;8341.369406222238;4956.772616199596;1.6828226856646986;1492.0;320.0;4.6625
additional_2014;12319.58479615695;5148.268861075687;2.3929567644186474;1685.0;389.0;4.331619537275064
additional_727;6978.412195669527;4580.191399168896;1.5236071132171034;1070.0;366.0;2.9234972677595628
additional_357;4322.188578023498;1442.5594742657017;2.9961943719676434;1224.0;117.0;10.461538461538462
additional_1076;5473.457932778985;4261.848473900532;1.284292007634322;846.0;235.0;3.6
additional_412;4426.692156328978;2511.4586176377566;1.7625980875180272;914.0;207.0;4.415458937198068
additional_986;8888.270725285278;4652.973709598493;1.9102344608029713;1345.0;287.0;4.686411149825784
additional_1497;4378.593640820357;3146.095053688347;1.3917550379436507;821.0;223.0;3.681614349775785
additional_877;4014.346666660635;3203.609656862034;1.2530698482763114;1242.0;263.0;4.722433460076045
additional_2385;2448.6359445717085;2070.7529203052172;1.182485810142329;1136.0;169.0;6.72189349112426
additional_2198;8598.750074864864;4029.1742299474254;2.1341221759420077;1163.0;303.0;3.8382838283828384
additional_869;10079.417346580936;4248.262571991429;2.3725975444724168;1080.0;314.0;3.4394904458598727
additional_1120;4415.501114779894;2881.1322925672416;1.5325575733440024;1460.0;210.0;6.9523809523809526
additional_1477;7156.384140686914;4989.685142763087;1.4342356152604843;1425.0;339.0;4.20353982300885
additional_2276;5850.897889685126;3575.95424071955;1.6361780648814495;1437.0;231.0;6.220779220779221
additional_1288;9914.299898978594;4534.845831349033;2.1862485005425802;1017.0;374.0;2.7192513368983957
additional_2311;12478.904340374547;6096.30694170231;2.0469612930759005;1644.0;357.0;4.605042016806722
additional_1867;7068.984496356098;4390.337389432121;1.610123293342258;1426.0;432.0;3.300925925925926
additional_852;6589.67086213897;4806.649455985186;1.3709489161797694;870.0;282.0;3.0851063829787235
additional_289;2270.213232621096;2270.213232621096;1.0;258.0;192.0;1.34375
additional_678;1580.4592261341231;1580.4592261341231;1.0;275.0;156.0;1.7628205128205128
additional_6;6937.44808251752;4310.370430214241;1.6094783951486746;1261.0;285.0;4.424561403508772
additional_1471;3422.1824819577837;3198.5061422438566;1.0699315023222093;1201.0;246.0;4.882113821138211
additional_1412;15170.813666854674;4920.895470947176;3.082937598740456;1638.0;345.0;4.747826086956522
additional_1598;9542.515183754043;2665.028278317947;3.5806431253993583;1299.0;249.0;5.216867469879518
additional_913;12591.85589243323;6469.492512238478;1.9463436843945556;1658.0;388.0;4.27319587628866
additional_860;10660.90896664429;3671.582898893124;2.903627470826887;1506.0;307.0;4.905537459283388
additional_2317;7864.118153444863;4034.8876667637846;1.949030258815692;1517.0;266.0;5.703007518796992
additional_1639;6895.529555326837;5748.173097081172;1.1996036721351124;1220.0;409.0;2.9828850855745723
