vehicleId;drivenDistance_m;occupiedDistance_m;emptyDistance_m;passengerDistanceTraveled_pm
taxi201;226132.24;212711.92;13420.32;552169.54
taxi322;32397.71;27067.61;5330.09;57873.45
taxi202;8616.89;8265.55;351.34;8265.55
taxi323;85281.07;79801.86;5479.21;228768.1
taxi203;114187.21;96895.22;17291.99;268483.86
taxi324;98497.59;91703.6;6793.99;210507.33
taxi320;80929.78;77698.32;3231.46;158280.16
taxi208;173761.04;166390.12;7370.92;403928.65
taxi329;154785.39;148748.62;6036.77;356488.63
taxi209;103785.18;95670.6;8114.58;261646.98
taxi204;104451.64;102153.44;2298.21;287486.76
taxi325;60241.31;59505.77;735.54;137850.38
taxi205;65114.49;60116.79;4997.71;129493.53
taxi326;70928.79;69992.89;935.9;97670.07
taxi206;98432.12;95831.52;2600.6;243976.67
taxi327;159540.22;156474.06;3066.16;344677.58
taxi207;69791.93;69050.52;741.42;194644.82
taxi328;83495.5;81807.51;1687.99;176845.31
taxi36;100178.93;95875.32;4303.61;231152.34
taxi35;217499.36;212699.98;4799.38;479806.66
taxi38;96592.82;91246.86;5345.96;203226.02
taxi37;179801.86;173728.63;6073.22;427424.96
taxi39;61680.18;54673.2;7006.98;107115.19
taxi192;95507.94;87770.22;7737.72;225154.57
taxi193;88469.55;83459.37;5010.18;182332.89
taxi194;43518.66;42858.64;660.02;107741.26
taxi195;63297.15;63090.02;207.13;146404.45
taxi190;125274.92;115876.51;9398.41;252311.13
taxi191;101515.23;90888.97;10626.26;249309.94
taxi196;155677.54;153557.33;2120.21;351038.84
taxi197;173626.96;166828.24;6798.72;388638.67
taxi198;114951.83;104228.12;10723.71;220053.27
taxi199;58623.61;54659.85;3963.76;151122.7
taxi41;31145.8;27641.33;3504.47;54895.07
taxi40;128678.36;117762.25;10916.11;283157.82
taxi43;29340.78;28895.71;445.08;58793.43
taxi42;140069.54;134430.01;5639.53;353630.24
taxi45;121225.7;113003.72;8221.98;284062.3
taxi44;110865.56;102336.92;8528.64;228932.22
taxi47;39555.68;38856.93;698.75;95750
taxi46;59648.01;57979.49;1668.52;120432.29
taxi49;37301.17;36201.75;1099.42;81168.96
taxi48;106298.66;102397.03;3901.63;229983.87
taxi181;93386.58;91487.65;1898.94;146135.82
taxi182;156795.86;150622.54;6173.32;396839.72
taxi183;95749.31;94939.96;809.36;244650.36
taxi184;85448.25;84793.2;655.06;172087.82
taxi180;49453.96;43796.94;5657.02;121511.23
taxi189;64112.72;63656.29;456.43;149304.09
taxi185;205725.17;203433.56;2291.61;488598.91
taxi186;221378.41;202317.51;19060.89;487823.11
taxi187;86080.3;85029.47;1050.83;184697.41
taxi188;34252.97;32465.74;1787.23;99055.19
taxi50;110574.79;102577.9;7996.89;222159.62
taxi52;53026.6;51331.5;1695.1;134459.96
taxi51;186583.18;182251.4;4331.78;418720.47
taxi54;74431.32;60082.29;14349.03;121380.62
taxi53;65577.23;59672.28;5904.95;111583.42
taxi56;93866.56;89652.94;4213.62;200706.21
taxi55;115837.37;112479.26;3358.11;318992.07
taxi58;51980.41;49750.88;2229.53;145230.59
taxi57;144220.4;136260.14;7960.26;366672.03
taxi59;72394.19;68506.91;3887.28;209824.48
taxi61;37502.05;32270.18;5231.87;81167.58
taxi60;66823.84;65388.14;1435.69;184870.35
taxi63;107781.53;105261.31;2520.21;241076.06
taxi62;110308.81;108801.54;1507.28;291220.51
taxi65;78951.81;76618.59;2333.22;142854.04
taxi64;25811.22;25733.72;77.5;58646.92
taxi67;133208.12;131187.65;2020.48;307274.98
taxi66;182112.59;173919.12;8193.47;424187.81
taxi69;44446.06;41869.97;2576.1;96497.08
taxi68;100720.75;96111.15;4609.6;163041.08
taxi70;89012.19;88421.97;590.22;200732.38
taxi72;163892.06;152060.7;11831.36;410422.49
taxi71;73986.01;70199.7;3786.31;147656.04
taxi74;38674.95;37578.66;1096.3;79978.07
taxi73;126110.92;120801.65;5309.28;342641.48
taxi76;173671.03;163971.17;9699.86;390034.86
taxi75;107916.58;101827.57;6089;277001.31
taxi78;174811.08;170293.57;4517.51;372319.29
taxi77;158402.81;155559.95;2842.86;388953.43
taxi270;42375.32;38725.85;3649.47;126369.41
taxi150;47655.61;44170.66;3484.95;129754.3
taxi271;47050.29;46675.43;374.86;110021.94
taxi151;150937.29;148831.27;2106.02;336386.2
taxi272;137873.94;134932.06;2941.88;325575.87
taxi156;102638.44;99358.99;3279.46;233432.59
taxi277;135847.22;120761.01;15086.21;277556.15
taxi157;107144.76;102972.91;4171.85;272097.82
taxi278;172731.36;166219.56;6511.79;375725.32
taxi158;142574.48;140132.87;2441.6;394802.02
taxi279;221701.54;211800.96;9900.58;531312.34
taxi159;159616.92;155413.36;4203.56;371263.52
taxi152;49834.27;44952.71;4881.56;73000.54
taxi273;107346.92;102769.7;4577.23;235469.13
taxi153;177693.14;165912.06;11781.08;381366.92
taxi274;35440.83;31388.75;4052.09;68332.24
taxi154;97534.38;96574.32;960.06;238326.07
taxi275;105896.53;103556.18;2340.35;247113.53
taxi155;119855.61;112499.7;7355.91;246562.97
taxi276;107948.31;104565.79;3382.52;293825.51
taxi260;140561.45;133141;7420.44;354778.12
taxi140;73647.23;62718.91;10928.32;150613.45
taxi261;99675.58;98903.58;772.01;218099.14
taxi145;165469.78;160527.8;4941.98;342805.75
taxi266;208713.9;197809.03;10904.88;535471.62
taxi146;87389.93;87389.93;0;194736.81
taxi267;97352.93;93979.62;3373.31;218317.86
taxi147;52682.48;50226.99;2455.49;108343.39
taxi268;146374.12;138898.39;7475.73;385479.19
taxi148;120639.9;114648.41;5991.48;269478.37
taxi269;158748.47;147345.97;11402.51;309441.9
taxi141;75791.28;71558.41;4232.87;190284.76
taxi262;147207.83;146437.27;770.56;333713.39
taxi142;153955.11;146244.05;7711.06;344780.87
taxi263;61367.71;56020.6;5347.11;119945.54
taxi143;152226.75;145060.49;7166.26;345945.17
taxi264;42381.31;40581.08;1800.22;86438.04
taxi144;37217.09;35926.48;1290.61;102876.77
taxi265;22153.9;20725.94;1427.96;49405.2
taxi10;102722.66;95977.15;6745.51;210609.86
taxi149;144581.94;141201.46;3380.48;333339
taxi12;105430.23;103139.01;2291.22;268666.76
taxi11;180973.58;171003.45;9970.13;405850.24
taxi14;167272.14;157347.41;9924.73;378579.49
taxi13;91042.86;89173.18;1869.67;215698.06
taxi0;62800.83;57837.05;4963.78;144488.2
taxi16;46541.79;45191;1350.79;127791.71
taxi1;98947.94;97405.81;1542.13;245780.39
taxi15;163405.65;158319.21;5086.43;433832.1
taxi2;176026.76;163336.98;12689.78;400465.84
taxi18;135996.88;133856.21;2140.67;343239.87
taxi3;153070.04;147556.77;5513.27;323637.17
taxi17;141981.79;135748.38;6233.41;352570.17
taxi4;139487.13;132048.29;7438.84;353729.11
taxi5;29462.69;28854.97;607.72;84428.62
taxi19;124010.01;111060.76;12949.25;270076.25
taxi6;135574.22;128936.08;6638.14;284784.73
taxi170;107749.3;100154.31;7594.99;230526.1
taxi291;87610.69;80281.85;7328.83;111339.01
taxi7;70133.61;64128.38;6005.23;152389.2
taxi171;186852.42;178303.61;8548.81;456095.16
taxi292;116694.45;113749.45;2945.01;331631.79
taxi8;119525.98;114912.69;4613.29;313762.7
taxi172;134706.91;124407.84;10299.08;299702.39
taxi293;29574.78;27651.07;1923.71;80295.33
taxi9;94254.4;91754.62;2499.78;239170.45
taxi173;139011.07;130519.81;8491.26;318034.43
taxi294;67657.2;66804.71;852.49;180080.47
taxi290;45586.58;42650.89;2935.69;86829.38
taxi178;127220.91;123863.51;3357.4;342640.91
taxi299;116485.73;107006.56;9479.18;232384.48
taxi179;166097.62;161139.94;4957.68;371278.62
taxi174;51172.74;47544.26;3628.47;135302.73
taxi295;186964.06;171277.13;15686.93;443090.25
taxi175;117673.87;113765.52;3908.35;273979.81
taxi296;81263.01;78122.18;3140.83;229535.78
taxi176;134382.61;132290.28;2092.33;313267.32
taxi297;175255.69;164389.28;10866.41;376750.67
taxi177;190644.06;173956.75;16687.3;369491.73
taxi298;23424.98;21833.94;1591.04;46528.61
taxi21;89611.78;89076.27;535.51;254678.53
taxi20;93226.27;86155.99;7070.28;222900.04
taxi23;40172.41;38642.49;1529.91;99260.98
taxi22;78960.3;78773.5;186.81;180198.93
taxi25;12744.45;12642.27;102.18;44898.18
taxi24;131780.39;120014.16;11766.23;330868.97
taxi27;22682.84;20757.15;1925.68;50549.66
taxi26;138986.1;137189.81;1796.28;360973
taxi29;77754.03;76994.68;759.35;206731.87
taxi28;135990.01;127435.64;8554.36;290998.36
taxi280;73079.1;71076.4;2002.7;172279.79
taxi160;139601.78;129300.34;10301.43;302846.13
taxi281;195432.3;185543.6;9888.71;434041.33
taxi161;153546.13;148134.6;5411.53;410487.68
taxi282;40293.22;38313.23;1979.99;68759.53
taxi162;212257.53;206851.68;5405.85;471503.36
taxi283;93675.29;87002.77;6672.52;222074.08
taxi167;111731.05;107689.74;4041.31;282067.89
taxi288;201049.84;187240.59;13809.24;500095.79
taxi168;119140.77;112107.77;7033;284217.64
taxi289;72103.5;68093.18;4010.32;146956.04
taxi169;118654.21;111671.05;6983.15;295974.27
taxi163;123528.56;123095.17;433.4;310447.51
taxi284;44048.5;38833.63;5214.87;89095.02
taxi164;31328.21;29000.6;2327.61;94880.75
taxi285;116215.22;107719.28;8495.94;346377.63
taxi165;114892.34;113868.7;1023.64;241295.42
taxi286;68087.98;64727.92;3360.06;133582.13
taxi166;67103.38;66425.31;678.08;194381.6
taxi287;31161.42;25900.28;5261.14;56570.03
taxi30;122577.56;121885.91;691.65;277136.49
taxi32;70747.82;67578.63;3169.19;165826.77
taxi31;139398.58;136507.97;2890.61;301625.95
taxi34;37577.97;34912.91;2665.06;83300.79
taxi33;150195.45;147183.87;3011.58;363187.25
taxi112;60087.76;58531.36;1556.4;170158.54
taxi233;153638.82;138833.6;14805.22;296251.93
taxi113;78822.49;70056.07;8766.43;151388.12
taxi234;19274.19;18778.38;495.81;53648.01
taxi114;73378.6;68851.06;4527.54;224097.93
taxi235;149262.38;143543.64;5718.74;347745.45
taxi115;131445.44;124525.7;6919.74;340251.91
taxi236;94040.95;88726.23;5314.72;226718.97
taxi230;112702.55;104454.86;8247.69;264082.84
taxi110;59800.83;59342.63;458.2;174899.41
taxi231;126145.35;122944.43;3200.92;293009.5
taxi111;186800.7;179076.15;7724.55;433185.43
taxi232;49502.24;48997.07;505.17;121571.82
taxi116;220491.33;209244.94;11246.39;487336.41
taxi237;103586.73;95041.48;8545.25;184445.73
taxi117;163120.55;160265.72;2854.82;416404.76
taxi238;176075.39;169467.53;6607.86;432935.05
taxi118;155722.62;143845.07;11877.55;280069.79
taxi239;57298.62;52968.91;4329.7;156622
taxi119;93335.1;88804.91;4530.19;202759.52
taxi101;156296.63;148139.11;8157.51;358169.17
taxi222;130212.48;125212.15;5000.32;298099.07
taxi343;52837.44;51122.94;1714.51;135064.26
taxi102;134064.71;127976.83;6087.88;291324.32
taxi223;105175.83;99553.33;5622.5;225891.8
taxi344;114157.63;113545.35;612.29;251939.36
taxi103;97491.55;93718.96;3772.59;211959.12
taxi224;48082.33;46984.63;1097.7;101559.04
taxi345;127103.66;120165.48;6938.18;225714.31
taxi104;120724.36;117665.94;3058.42;286596.3
taxi225;193493.49;179765.91;13727.57;498057.17
taxi346;193475.22;184957.98;8517.24;427991.72
taxi340;71708.09;69034.63;2673.46;172614.5
taxi220;154199.05;145684.76;8514.29;301467.58
taxi341;32159.42;30854.76;1304.66;82181.05
taxi100;54474.75;46850.99;7623.76;113631.04
taxi221;31348.99;29033.11;2315.88;62309.78
taxi342;52028.58;50346.93;1681.65;109573.55
taxi109;99337.55;92378.98;6958.57;206084.04
taxi105;122477.44;110064.64;12412.8;265637.02
taxi226;123388.9;118650.74;4738.16;295298.7
taxi347;134022.22;128173.44;5848.78;315058.54
taxi106;130504.81;124695.5;5809.32;298424.7
taxi227;101876.17;97275.7;4600.47;198686.45
taxi348;45490.36;44666.06;824.3;99908.79
taxi107;38287.39;34673.13;3614.26;43370.23
taxi228;115057.03;108127.43;6929.59;252362.36
taxi349;73756.8;73495.43;261.37;208759.73
taxi108;101729.99;97229.54;4500.45;252032.91
taxi229;123548.68;119503.96;4044.72;257886.18
taxi250;53467.11;48699.25;4767.85;68044.87
taxi134;96409.33;83386.88;13022.45;195608.7
taxi255;91763.37;89457.02;2306.35;194145.56
taxi135;118256.85;105203.56;13053.3;208377.36
taxi256;39455.9;39356.34;99.56;68004.48
taxi136;74925.8;71677.63;3248.17;189552.24
taxi257;204340.21;189024.02;15316.19;440615.97
taxi137;181275.83;174679.32;6596.5;393037.59
taxi258;99823.18;93303.57;6519.61;229713.06
taxi130;23404.29;21948.37;1455.92;37609.35
taxi251;86161.7;84805.84;1355.85;239931.81
taxi131;158522.46;151871.12;6651.34;410030.96
taxi252;145161.76;140220.82;4940.94;347953.55
taxi132;46876.55;43688.17;3188.38;85642.35
taxi253;95778.14;94023;1755.14;299524.95
taxi133;65983.82;63082.56;2901.27;123586.91
taxi254;14717.46;11733.27;2984.2;25821.27
taxi138;164794.03;163350.57;1443.46;440558.09
taxi259;106646.05;103213.13;3432.93;305037.56
taxi139;135694.32;131110.24;4584.08;310227.14
taxi123;98860.7;95832.47;3028.23;257087.45
taxi244;90984.38;84999.34;5985.04;188359.49
taxi124;143650.91;143025.35;625.56;318451.48
taxi245;183019.37;178345.05;4674.32;471804.98
taxi125;67843.5;64140.61;3702.89;170039.69
taxi246;144324.7;134540.35;9784.35;344349.75
taxi126;82235.8;81447.44;788.36;206917.41
taxi247;131932.65;127067.59;4865.05;340934.51
taxi240;98772.84;96682.64;2090.2;271976.27
taxi120;120692.86;114969.51;5723.34;278206.37
taxi241;86975.05;84999.57;1975.48;223943.23
taxi121;34126.19;33489.98;636.21;60936.82
taxi242;165846.57;153960.07;11886.5;397503.33
taxi122;102225.73;98807.82;3417.92;227338.57
taxi243;152163.47;147332.73;4830.75;352733.57
taxi127;132920.2;128191.27;4728.93;305564.76
taxi248;95605.7;93955.58;1650.11;240815.24
taxi128;150688.85;148444.4;2244.44;357463.19
taxi249;78088.41;75563.38;2525.03;226368.5
taxi129;99168.3;95206.31;3961.99;249530.07
