time	STAY	0 pax	1 pax	2 pax	3 pax	4 pax	5 pax	6 pax
16:25:00	84.11333333333333	14.666666666666666	43.69	41.56666666666667	34.346666666666664	23.46	6.503333333333333	1.6533333333333333
16:30:00	85.31666666666666	17.023333333333333	42.97	35.196666666666665	42.75	17.816666666666666	6.206666666666667	2.72
16:35:00	83.87333333333333	15.476666666666667	41.94	44.42333333333333	33.49333333333333	17.68	10.473333333333333	2.64
16:40:00	90.23333333333333	10.2	44.263333333333335	41.5	31.466666666666665	19.67	11.5	1.1666666666666667
16:45:00	93.68333333333334	8.486666666666666	42.21	43.96333333333333	36.14	18.99	5.536666666666667	0.99
16:50:00	102.24	11.023333333333333	45.85666666666667	41.95333333333333	33.343333333333334	11.6	3.763333333333333	0.22
16:55:00	118.31333333333333	8.73	37.02333333333333	49.04666666666667	26.97	6.283333333333333	1.89	1.7433333333333334
17:00:00	125.61	9.033333333333333	42.50666666666667	33.836666666666666	22.143333333333334	12.096666666666666	4.29	0.48333333333333334
17:05:00	138.49	8.263333333333334	32.89	35.35	21.14	7.623333333333333	5.276666666666666	0.9666666666666667
17:10:00	146.01333333333332	8.456666666666667	32.07	32.733333333333334	20.946666666666665	8.573333333333334	0.8466666666666667	0.36
17:15:00	155.28666666666666	8.746666666666666	27.293333333333333	29.746666666666666	18.973333333333333	6.543333333333333	3.33	0.08
17:20:00	160.85666666666665	10.433333333333334	28.593333333333334	22.41	16.463333333333335	8.526666666666667	1.7166666666666666	1.0
17:25:00	171.93666666666667	6.18	22.293333333333333	20.88	16.413333333333334	7.7	3.9366666666666665	0.66
17:30:00	178.61333333333334	5.906666666666666	24.143333333333334	20.113333333333333	14.193333333333333	4.213333333333333	2.2	0.6166666666666667
17:35:00	184.76	8.063333333333333	23.79	14.993333333333334	8.183333333333334	7.37	2.19	0.65
17:40:00	187.36333333333334	7.81	19.063333333333333	16.756666666666668	10.113333333333333	5.823333333333333	2.9833333333333334	0.08666666666666667
17:45:00	193.90666666666667	3.6566666666666667	16.346666666666668	17.133333333333333	13.326666666666666	5.22	0.41	0.0
17:50:00	198.93	4.593333333333334	15.903333333333334	18.54	6.493333333333333	5.403333333333333	0.13666666666666666	0.0
17:55:00	196.71666666666667	9.286666666666667	19.583333333333332	13.016666666666667	8.34	2.8833333333333333	0.17333333333333334	0.0
18:00:00	198.62666666666667	9.03	24.06	10.14	5.136666666666667	2.8633333333333333	0.14333333333333334	0.0
18:05:00	207.53	7.586666666666667	15.666666666666666	9.786666666666667	6.006666666666667	2.5033333333333334	0.92	0.0
18:10:00	209.53666666666666	3.9133333333333336	11.106666666666667	10.926666666666666	9.766666666666667	4.546666666666667	0.20333333333333334	0.0
18:15:00	209.23333333333332	5.336666666666667	9.266666666666667	10.23	10.9	5.02	0.013333333333333334	0.0
18:20:00	208.28333333333333	4.61	9.693333333333333	13.36	10.743333333333334	2.25	1.06	0.0
18:25:00	207.38666666666666	7.483333333333333	11.39	9.92	8.37	4.756666666666667	0.6933333333333334	0.0
18:30:00	210.21333333333334	5.673333333333333	14.556666666666667	8.373333333333333	5.836666666666667	3.8633333333333333	1.4833333333333334	0.0
18:35:00	211.86666666666667	8.713333333333333	8.3	9.94	9.07	1.7733333333333334	0.33666666666666667	0.0
18:40:00	214.27666666666667	6.37	9.73	12.763333333333334	3.52	1.8	1.5066666666666666	0.03333333333333333
18:45:00	214.00333333333333	6.52	12.87	5.253333333333333	7.07	3.16	0.9033333333333333	0.22
18:50:00	215.99333333333334	5.653333333333333	9.7	9.753333333333334	5.21	3.09	0.6	0.0
18:55:00	218.98	4.086666666666667	12.436666666666667	6.196666666666666	4.776666666666666	3.5233333333333334	0.0	0.0
19:00:00	220.69666666666666	4.663333333333333	8.053333333333333	5.286666666666667	6.5633333333333335	4.323333333333333	0.41333333333333333	0.0
19:05:00	220.95	3.236666666666667	9.15	8.41	6.3133333333333335	1.4866666666666666	0.4533333333333333	0.0
19:10:00	221.39666666666668	5.846666666666667	7.48	8.25	2.5166666666666666	3.72	0.79	0.0
19:15:00	223.44	4.766666666666667	6.693333333333333	5.92	5.36	2.82	0.71	0.29
19:20:00	225.13333333333333	3.81	5.693333333333333	7.013333333333334	4.656666666666666	2.4166666666666665	0.5433333333333333	0.7333333333333333
19:25:00	225.88	4.056666666666667	5.573333333333333	6.883333333333334	4.503333333333333	2.82	0.2833333333333333	0.0
19:30:00	225.17333333333335	4.41	5.22	6.746666666666667	5.753333333333333	2.01	0.6866666666666666	0.0
19:35:00	225.42666666666668	3.9633333333333334	7.74	6.206666666666667	4.126666666666667	2.0533333333333332	0.48333333333333334	0.0
19:40:00	227.81	5.523333333333333	6.5	4.73	3.6666666666666665	1.77	0.0	0.0
19:45:00	230.20333333333335	2.69	6.616666666666666	6.753333333333333	2.36	1.06	0.31666666666666665	0.0
19:50:00	230.15	4.72	5.123333333333333	6.6866666666666665	3.033333333333333	0.2866666666666667	0.0	0.0
19:55:00	232.42666666666668	3.5733333333333333	7.113333333333333	3.953333333333333	0.57	1.46	0.9033333333333333	0.0
20:00:00	232.83	4.61	4.266666666666667	3.243333333333333	2.6666666666666665	2.09	0.29333333333333333	0.0
20:05:00	233.37666666666667	2.31	3.723333333333333	5.443333333333333	4.5633333333333335	0.5833333333333334	0.0	0.0
20:10:00	232.78	2.743333333333333	3.7066666666666666	7.39	2.986666666666667	0.3933333333333333	0.0	0.0
20:15:00	232.84666666666666	2.9566666666666666	5.463333333333333	3.7666666666666666	3.6166666666666667	1.35	0.0	0.0
20:20:00	233.16666666666666	3.95	3.933333333333333	5.076666666666667	2.4566666666666666	0.9566666666666667	0.46	0.0
20:25:00	232.87333333333333	3.6866666666666665	4.93	4.363333333333333	2.8866666666666667	1.26	0.0	0.0
20:30:00	234.53333333333333	2.7466666666666666	3.683333333333333	5.22	3.816666666666667	0.0	0.0	0.0
20:35:00	234.07333333333332	2.47	6.006666666666667	4.21	2.59	0.65	0.0	0.0
20:40:00	234.64	3.25	6.156666666666666	1.68	1.7466666666666666	2.526666666666667	0.0	0.0
20:45:00	236.56333333333333	2.84	3.27	4.74	2.44	0.14666666666666667	0.0	0.0
20:50:00	236.08333333333334	3.6033333333333335	4.6066666666666665	2.49	2.006666666666667	1.21	0.0	0.0
20:55:00	236.92333333333335	1.81	4.8933333333333335	2.7133333333333334	2.5866666666666664	1.0733333333333333	0.0	0.0
21:00:00	236.55666666666667	2.993333333333333	2.3533333333333335	3.43	3.79	0.8766666666666667	0.0	0.0
21:05:00	237.39	1.41	3.1466666666666665	4.616666666666666	3.4366666666666665	0.0	0.0	0.0
21:10:00	238.20333333333335	0.6766666666666666	5.226666666666667	3.83	2.0633333333333335	0.0	0.0	0.0
21:15:00	239.17	2.95	4.75	2.5833333333333335	0.5466666666666666	0.0	0.0	0.0
