time	time	departures_all	arrivals_all	stuck_all	en-route_all	departures_drt	arrivals_drt	stuck_drt	en-route_drt	departures_walk	arrivals_walk	stuck_walk	en-route_walk
03:35:00	12900	0	0	0	0	0	0	0	0	0	0	0	0
03:40:00	13200	0	0	0	0	0	0	0	0	0	0	0	0
03:45:00	13500	0	0	0	0	0	0	0	0	0	0	0	0
03:50:00	13800	0	0	0	0	0	0	0	0	0	0	0	0
03:55:00	14100	0	0	0	0	0	0	0	0	0	0	0	0
04:00:00	14400	0	0	0	0	0	0	0	0	0	0	0	0
04:05:00	14700	0	0	0	0	0	0	0	0	0	0	0	0
04:10:00	15000	0	0	0	0	0	0	0	0	0	0	0	0
04:15:00	15300	0	0	0	0	0	0	0	0	0	0	0	0
04:20:00	15600	0	0	0	0	0	0	0	0	0	0	0	0
04:25:00	15900	0	0	0	0	0	0	0	0	0	0	0	0
04:30:00	16200	0	0	0	0	0	0	0	0	0	0	0	0
04:35:00	16500	0	0	0	0	0	0	0	0	0	0	0	0
04:40:00	16800	0	0	0	0	0	0	0	0	0	0	0	0
04:45:00	17100	0	0	0	0	0	0	0	0	0	0	0	0
04:50:00	17400	0	0	0	0	0	0	0	0	0	0	0	0
04:55:00	17700	0	0	0	0	0	0	0	0	0	0	0	0
05:00:00	18000	23	8	0	15	8	0	0	8	15	8	0	7
05:05:00	18300	36	20	0	31	18	1	0	25	18	19	0	6
05:10:00	18600	74	34	0	71	33	1	0	57	41	33	0	14
05:15:00	18900	81	52	0	100	39	7	0	89	42	45	0	11
05:20:00	19200	60	43	0	117	24	10	0	103	36	33	0	14
05:25:00	19500	81	65	0	133	34	16	0	121	47	49	0	12
05:30:00	19800	88	79	0	142	29	28	0	122	59	51	0	20
05:35:00	20100	90	87	0	145	33	27	0	128	57	60	0	17
05:40:00	20400	114	102	0	157	39	32	0	135	75	70	0	22
05:45:00	20700	88	87	0	158	23	33	0	125	65	54	0	33
05:50:00	21000	129	122	0	165	50	35	0	140	79	87	0	25
05:55:00	21300	96	81	0	180	30	26	0	144	66	55	0	36
06:00:00	21600	120	106	0	194	44	30	0	158	76	76	0	36
06:05:00	21900	128	112	0	210	48	33	0	173	80	79	0	37
06:10:00	22200	132	112	0	230	42	36	0	179	90	76	0	51
06:15:00	22500	160	136	1	253	62	38	1	202	98	98	0	51
06:20:00	22800	184	157	0	280	63	46	0	219	121	111	0	61
06:25:00	23100	190	146	0	324	72	41	0	250	118	105	0	74
06:30:00	23400	239	190	0	373	98	45	0	303	141	145	0	70
06:35:00	23700	292	198	0	467	107	48	0	362	185	150	0	105
06:40:00	24000	330	228	0	569	133	49	0	446	197	179	0	123
06:45:00	24300	331	268	0	632	133	75	0	504	198	193	0	128
06:50:00	24600	328	269	0	691	118	77	0	545	210	192	0	146
06:55:00	24900	350	312	0	729	128	101	0	572	222	211	0	157
07:00:00	25200	352	346	0	735	128	107	0	593	224	239	0	142
07:05:00	25500	348	312	0	771	113	111	0	595	235	201	0	176
07:10:00	25800	429	402	0	798	141	128	0	608	288	274	0	190
07:15:00	26100	391	386	0	803	145	125	0	628	246	261	0	175
07:20:00	26400	377	352	0	828	120	121	0	627	257	231	0	201
07:25:00	26700	366	374	0	820	129	114	0	642	237	260	0	178
07:30:00	27000	382	387	0	815	127	127	0	642	255	260	0	173
07:35:00	27300	365	381	0	799	115	142	0	615	250	239	0	184
07:40:00	27600	392	390	0	801	123	134	0	604	269	256	0	197
07:45:00	27900	362	368	0	795	123	122	0	605	239	246	0	190
07:50:00	28200	382	418	0	759	132	134	0	603	250	284	0	156
07:55:00	28500	305	323	0	741	89	122	0	570	216	201	0	171
08:00:00	28800	335	364	0	712	103	133	0	540	232	231	0	172
08:05:00	29100	323	351	0	684	95	127	0	508	228	224	0	176
08:10:00	29400	323	340	0	667	101	120	0	489	222	220	0	178
08:15:00	29700	313	331	0	649	115	104	0	500	198	227	0	149
08:20:00	30000	256	309	0	596	77	113	0	464	179	196	0	132
08:25:00	30300	250	277	0	569	71	106	0	429	179	171	0	140
08:30:00	30600	234	283	0	520	67	106	0	390	167	177	0	130
08:35:00	30900	183	247	0	456	46	98	0	338	137	149	0	118
08:40:00	31200	185	247	0	394	52	94	0	296	133	153	0	98
08:45:00	31500	174	231	0	337	43	87	0	252	131	144	0	85
08:50:00	31800	150	186	0	301	43	71	0	224	107	115	0	77
08:55:00	32100	132	154	0	279	42	52	0	214	90	102	0	65
09:00:00	32400	123	151	0	251	35	56	0	193	88	95	0	58
09:05:00	32700	96	122	0	225	23	47	0	169	73	75	0	56
09:10:00	33000	127	137	0	215	38	50	0	157	89	87	0	58
09:15:00	33300	99	128	0	186	34	40	0	151	65	88	0	35
09:20:00	33600	88	95	0	179	24	36	0	139	64	59	0	40
09:25:00	33900	95	110	0	164	30	39	0	130	65	71	0	34
09:30:00	34200	78	89	0	153	24	31	0	123	54	58	0	30
09:35:00	34500	93	86	0	160	31	28	0	126	62	58	0	34
09:40:00	34800	94	100	0	154	32	35	0	123	62	65	0	31
09:45:00	35100	91	90	0	155	27	28	0	122	64	62	0	33
09:50:00	35400	86	87	0	154	31	26	0	127	55	61	0	27
09:55:00	35700	96	93	0	157	35	27	0	135	61	66	0	22
10:00:00	36000	100	95	0	162	33	30	0	138	67	65	0	24
10:05:00	36300	89	90	0	161	37	25	0	150	52	65	0	11
10:10:00	36600	88	80	0	169	26	30	0	146	62	50	0	23
10:15:00	36900	94	94	0	169	30	31	0	145	64	63	0	24
10:20:00	37200	124	119	0	174	46	40	0	151	78	79	0	23
10:25:00	37500	96	95	0	175	26	36	0	141	70	59	0	34
10:30:00	37800	93	101	0	167	34	30	0	145	59	71	0	22
10:35:00	38100	93	92	0	168	33	28	0	150	60	64	0	18
10:40:00	38400	118	109	0	177	38	36	0	152	80	73	0	25
10:45:00	38700	103	109	0	171	34	38	0	148	69	71	0	23
10:50:00	39000	94	100	0	165	34	31	0	151	60	69	0	14
10:55:00	39300	108	98	0	175	35	32	0	154	73	66	0	21
11:00:00	39600	115	104	0	186	38	33	0	159	77	71	0	27
11:05:00	39900	118	118	0	186	46	36	0	169	72	82	0	17
11:10:00	40200	116	113	0	189	38	38	0	169	78	75	0	20
11:15:00	40500	117	105	0	201	45	30	0	184	72	75	0	17
11:20:00	40800	127	116	0	212	40	40	0	184	87	76	0	28
11:25:00	41100	122	117	0	217	41	40	0	185	81	77	0	32
11:30:00	41400	134	139	0	212	46	46	0	185	88	93	0	27
11:35:00	41700	98	110	0	200	30	39	0	176	68	71	0	24
11:40:00	42000	97	107	0	190	27	40	0	163	70	67	0	27
11:45:00	42300	100	108	0	182	33	37	0	159	67	71	0	23
11:50:00	42600	98	116	0	164	31	40	0	150	67	76	0	14
11:55:00	42900	99	106	0	157	28	39	0	139	71	67	0	18
12:00:00	43200	96	101	0	152	27	38	0	128	69	63	0	24
12:05:00	43500	121	98	0	175	42	28	0	142	79	70	0	33
12:10:00	43800	117	108	0	184	48	30	0	160	69	78	0	24
12:15:00	44100	111	102	0	193	39	34	0	165	72	68	0	28
12:20:00	44400	93	103	0	183	32	32	0	165	61	71	0	18
12:25:00	44700	120	102	0	201	44	30	0	179	76	72	0	22
12:30:00	45000	75	98	0	178	21	40	0	160	54	58	0	18
12:35:00	45300	74	100	0	152	14	45	0	129	60	55	0	23
12:40:00	45600	69	105	0	116	16	40	0	105	53	65	0	11
12:45:00	45900	66	87	0	95	15	36	0	84	51	51	0	11
12:50:00	46200	62	78	0	79	14	33	0	65	48	45	0	14
12:55:00	46500	71	72	0	78	22	23	0	64	49	49	0	14
13:00:00	46800	63	53	0	88	27	12	0	79	36	41	0	9
13:05:00	47100	55	52	0	91	20	17	0	82	35	35	0	9
13:10:00	47400	61	57	0	95	19	20	0	81	42	37	0	14
13:15:00	47700	47	57	0	85	16	20	0	77	31	37	0	8
13:20:00	48000	47	51	0	81	12	20	0	69	35	31	0	12
13:25:00	48300	73	71	0	83	22	25	0	66	51	46	0	17
13:30:00	48600	65	57	0	91	24	16	0	74	41	41	0	17
13:35:00	48900	55	51	0	95	19	15	0	78	36	36	0	17
13:40:00	49200	71	69	0	97	27	22	0	83	44	47	0	14
13:45:00	49500	55	52	0	100	20	14	0	89	35	38	0	11
13:50:00	49800	71	66	0	105	23	23	0	89	48	43	0	16
13:55:00	50100	73	69	0	109	25	24	0	90	48	45	0	19
14:00:00	50400	65	70	0	104	21	21	0	90	44	49	0	14
14:05:00	50700	100	78	0	126	35	25	0	100	65	53	0	26
14:10:00	51000	107	88	0	145	37	25	0	112	70	63	0	33
14:15:00	51300	120	89	0	176	50	17	0	145	70	72	0	31
14:20:00	51600	102	79	0	199	37	22	0	160	65	57	0	39
14:25:00	51900	125	102	0	222	46	29	0	177	79	73	0	45
14:30:00	52200	171	136	0	257	60	41	0	196	111	95	0	61
14:35:00	52500	182	151	0	288	69	40	0	225	113	111	0	63
14:40:00	52800	182	135	0	335	67	40	0	252	115	95	0	83
14:45:00	53100	241	196	0	380	89	55	0	286	152	141	0	94
14:50:00	53400	262	216	0	426	101	58	0	329	161	158	0	97
14:55:00	53700	268	217	0	477	106	60	0	375	162	157	0	102
15:00:00	54000	239	222	0	494	88	63	0	400	151	159	0	94
15:05:00	54300	276	234	0	536	94	76	0	418	182	158	0	118
15:10:00	54600	293	267	0	562	94	90	0	422	199	177	0	140
15:15:00	54900	347	300	0	609	132	88	0	466	215	212	0	143
15:20:00	55200	331	291	0	649	113	91	0	488	218	200	0	161
15:25:00	55500	362	321	0	690	135	96	0	527	227	225	0	163
15:30:00	55800	334	316	0	708	126	91	0	562	208	225	0	146
15:35:00	56100	358	336	0	730	117	110	0	569	241	226	0	161
15:40:00	56400	335	319	0	746	121	103	0	587	214	216	0	159
15:45:00	56700	360	366	0	740	109	135	0	561	251	231	0	179
15:50:00	57000	352	356	0	736	122	115	0	568	230	241	0	168
15:55:00	57300	349	364	0	721	120	116	0	572	229	248	0	149
16:00:00	57600	366	353	0	734	104	136	0	540	262	217	0	194
16:05:00	57900	377	358	0	753	137	105	0	572	240	253	0	181
16:10:00	58200	347	348	0	752	123	115	0	580	224	233	0	172
16:15:00	58500	338	350	0	740	108	115	0	573	230	235	0	167
16:20:00	58800	365	355	0	750	109	135	0	547	256	220	0	203
16:25:00	59100	369	396	0	723	127	129	0	545	242	267	0	178
16:30:00	59400	323	329	0	717	112	107	0	550	211	222	0	167
16:35:00	59700	284	310	0	691	88	109	0	529	196	201	0	162
16:40:00	60000	277	318	0	650	86	121	0	494	191	197	0	156
16:45:00	60300	308	332	0	626	89	126	0	457	219	206	0	169
16:50:00	60600	261	318	0	569	73	124	0	406	188	194	0	163
16:55:00	60900	249	298	0	520	83	101	0	388	166	197	0	132
17:00:00	61200	228	286	0	462	70	97	0	361	158	189	0	101
17:05:00	61500	191	238	0	415	45	98	0	308	146	140	0	107
17:10:00	61800	200	225	0	390	56	85	0	279	144	140	0	111
17:15:00	62100	190	220	0	360	60	75	0	264	130	145	0	96
17:20:00	62400	156	196	0	320	43	71	0	236	113	125	0	84
17:25:00	62700	145	178	0	287	48	60	0	224	97	118	0	63
17:30:00	63000	139	169	0	257	38	64	0	198	101	105	0	59
17:35:00	63300	121	140	0	238	39	48	0	189	82	92	0	49
17:40:00	63600	100	128	0	210	28	49	0	168	72	79	0	42
17:45:00	63900	93	115	0	188	19	51	0	136	74	64	0	52
17:50:00	64200	90	109	0	169	24	35	0	125	66	74	0	44
17:55:00	64500	118	115	0	172	42	38	0	129	76	77	0	43
18:00:00	64800	102	124	0	150	33	43	0	119	69	81	0	31
18:05:00	65100	75	78	0	147	25	21	0	123	50	57	0	24
18:10:00	65400	82	86	0	143	29	30	0	122	53	56	0	21
18:15:00	65700	90	90	0	143	28	31	0	119	62	59	0	24
18:20:00	66000	80	78	0	145	24	27	0	116	56	51	0	29
18:25:00	66300	80	93	0	132	27	33	0	110	53	60	0	22
18:30:00	66600	90	95	0	127	29	31	0	108	61	64	0	19
18:35:00	66900	74	78	0	123	20	30	0	98	54	48	0	25
18:40:00	67200	79	81	0	121	30	24	0	104	49	57	0	17
18:45:00	67500	57	59	0	119	19	22	0	101	38	37	0	18
18:50:00	67800	66	78	0	107	14	30	0	85	52	48	0	22
18:55:00	68100	60	59	0	108	20	21	0	84	40	38	0	24
19:00:00	68400	51	59	0	100	20	17	0	87	31	42	0	13
19:05:00	68700	56	67	0	89	15	26	0	76	41	41	0	13
19:10:00	69000	58	55	0	92	20	17	0	79	38	38	0	13
19:15:00	69300	47	53	0	86	15	21	0	73	32	32	0	13
19:20:00	69600	47	51	0	82	13	18	0	68	34	33	0	14
19:25:00	69900	44	51	0	75	15	16	0	67	29	35	0	8
19:30:00	70200	38	39	0	74	12	14	0	65	26	25	0	9
19:35:00	70500	48	50	0	72	11	23	0	53	37	27	0	19
19:40:00	70800	36	45	0	63	13	14	0	52	23	31	0	11
19:45:00	71100	34	37	0	60	9	12	0	49	25	25	0	11
19:50:00	71400	32	39	0	53	10	16	0	43	22	23	0	10
19:55:00	71700	34	34	0	53	11	11	0	43	23	23	0	10
20:00:00	72000	28	27	0	54	11	8	0	46	17	19	0	8
20:05:00	72300	24	26	0	52	8	8	0	46	16	18	0	6
20:10:00	72600	27	32	0	47	8	12	0	42	19	20	0	5
20:15:00	72900	28	28	0	47	9	9	0	42	19	19	0	5
20:20:00	73200	28	29	0	46	10	9	0	43	18	20	0	3
20:25:00	73500	28	28	0	46	8	12	0	39	20	16	0	7
20:30:00	73800	27	28	0	45	7	11	0	35	20	17	0	10
20:35:00	74100	21	23	0	43	8	5	0	38	13	18	0	5
20:40:00	74400	24	26	0	41	7	10	0	35	17	16	0	6
20:45:00	74700	28	30	0	39	9	11	0	33	19	19	0	6
20:50:00	75000	19	20	0	38	6	6	0	33	13	14	0	5
20:55:00	75300	23	21	0	40	9	6	0	36	14	15	0	4
21:00:00	75600	17	20	0	37	5	9	0	32	12	11	0	5
21:05:00	75900	12	18	0	31	2	8	0	26	10	10	0	5
21:10:00	76200	17	24	0	24	3	10	0	19	14	14	0	5
21:15:00	76500	14	18	0	20	3	7	0	15	11	11	0	5
21:20:00	76800	11	8	0	23	3	3	0	15	8	5	0	8
21:25:00	77100	23	23	0	23	10	5	0	20	13	18	0	3
21:30:00	77400	10	12	0	21	4	4	0	20	6	8	0	1
21:35:00	77700	7	9	0	19	1	5	0	16	6	4	0	3
21:40:00	78000	9	12	0	16	2	5	0	13	7	7	0	3
21:45:00	78300	9	10	0	15	2	4	0	11	7	6	0	4
21:50:00	78600	6	10	0	11	1	4	0	8	5	6	0	3
21:55:00	78900	12	13	0	10	3	5	0	6	9	8	0	4
22:00:00	79200	7	8	0	9	3	2	0	7	4	6	0	2
22:05:00	79500	6	6	0	9	3	1	0	9	3	5	0	0
22:10:00	79800	2	2	0	9	0	2	0	7	2	0	0	2
22:15:00	80100	5	9	0	5	1	3	0	5	4	6	0	0
22:20:00	80400	3	3	0	5	0	2	0	3	3	1	0	2
22:25:00	80700	5	7	0	3	2	2	0	3	3	5	0	0
22:30:00	81000	1	1	0	3	0	1	0	2	1	0	0	1
22:35:00	81300	2	5	0	0	0	2	0	0	2	3	0	0
22:40:00	81600	0	0	0	0	0	0	0	0	0	0	0	0
22:45:00	81900	0	0	0	0	0	0	0	0	0	0	0	0
22:50:00	82200	0	0	0	0	0	0	0	0	0	0	0	0
22:55:00	82500	0	0	0	0	0	0	0	0	0	0	0	0
23:00:00	82800	0	0	0	0	0	0	0	0	0	0	0	0
23:05:00	83100	0	0	0	0	0	0	0	0	0	0	0	0
23:10:00	83400	0	0	0	0	0	0	0	0	0	0	0	0
23:15:00	83700	0	0	0	0	0	0	0	0	0	0	0	0
23:20:00	84000	0	0	0	0	0	0	0	0	0	0	0	0
23:25:00	84300	0	0	0	0	0	0	0	0	0	0	0	0
23:30:00	84600	0	0	0	0	0	0	0	0	0	0	0	0
23:35:00	84900	0	0	0	0	0	0	0	0	0	0	0	0
23:40:00	85200	0	0	0	0	0	0	0	0	0	0	0	0
23:45:00	85500	0	0	0	0	0	0	0	0	0	0	0	0
23:50:00	85800	0	0	0	0	0	0	0	0	0	0	0	0
23:55:00	86100	0	0	0	0	0	0	0	0	0	0	0	0
24:00:00	86400	0	0	0	0	0	0	0	0	0	0	0	0
24:05:00	86700	0	0	0	0	0	0	0	0	0	0	0	0
